Time (msec),Accelerator Pedal Angle (%),Battery Voltage (V),CL/OL Fueling* (status),Combined Throttle Request (D2WD610H diagnostic)* (%),Coolant Temperature (C),Effective Idle Speed Target (D2WD610H diagnostic)* (rpm),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Pulse Width (4-byte)* (ms),Idle Air Feedback Flags (D2WD610H diagnostic)* (raw flags),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (kPa),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
40678,0.00,14.16,7,8.01,68,850.0,0.35,1534,0.00,62912,1.11,0.0000,13,15.00,25,27,10.45,8.63,0.0570
40782,0.00,14.00,7,6.88,68,850.0,0.40,1349,0.00,64320,1.15,0.0000,13,15.00,25,32,11.67,8.63,0.1286
40885,0.00,14.24,7,6.36,68,850.0,0.45,1191,0.00,61184,1.13,1.6623,13,15.00,25,34,11.90,6.27,0.1383
40989,0.00,14.24,7,4.79,68,850.0,0.48,1164,0.00,62848,1.06,1.6913,13,15.00,25,32,10.53,6.27,0.0905
41094,0.00,14.16,7,4.38,68,850.0,0.50,1195,0.00,62848,1.01,1.6925,13,15.00,25,29,10.34,4.31,0.0528
41197,0.00,14.16,7,4.53,68,850.0,0.49,1202,0.00,62784,0.96,1.5620,13,20.00,25,26,9.08,4.31,-0.0169
41302,0.00,14.16,7,4.71,68,850.0,0.46,1174,0.00,62848,0.95,1.4635,13,19.50,25,25,8.21,4.71,-0.0454
41405,0.00,14.24,7,4.56,68,850.0,0.45,1136,0.00,62848,0.97,1.4100,13,19.00,25,25,7.89,5.10,-0.0409
41509,0.00,14.16,7,4.50,68,850.0,0.44,1117,0.00,62784,0.98,1.3987,13,18.00,25,26,7.82,5.10,-0.0242
41613,0.00,14.24,7,4.41,68,850.0,0.43,1094,0.00,62784,0.98,1.3825,13,17.50,25,26,7.62,4.71,-0.0184
41717,0.00,13.92,7,4.32,68,850.0,0.42,1068,0.00,62848,0.98,1.3560,13,17.00,25,25,7.34,4.31,-0.0199
41821,0.00,14.16,7,4.24,68,850.0,0.42,1044,0.00,62848,1.00,1.3618,13,16.50,25,25,7.13,4.31,-0.0190
41925,0.00,14.24,7,4.11,68,850.0,0.41,1007,0.00,60096,1.00,1.3462,13,15.50,25,25,6.93,4.31,-0.0030
42028,0.00,14.24,7,4.10,68,850.0,0.41,967,16.58,43200,1.00,1.3377,13,15.00,25,25,6.65,4.31,-0.0026
42133,0.00,14.24,7,4.17,68,850.0,0.41,939,15.61,36608,1.00,1.3345,13,15.00,25,26,6.48,4.31,-0.0021
42237,0.00,14.16,7,4.23,68,850.0,0.41,909,15.13,33536,1.00,1.3365,13,15.00,25,26,6.32,4.31,0.0000
42341,0.00,14.16,7,4.23,68,850.0,0.41,881,15.58,36544,1.00,1.3425,13,15.00,25,27,6.27,4.31,0.0000
42447,0.00,14.24,7,4.20,68,850.0,0.41,859,14.59,30080,1.02,1.3853,13,15.00,25,28,6.22,4.31,0.0000
42550,0.00,14.24,7,4.20,68,850.0,0.42,841,14.61,30208,1.03,1.4140,13,15.00,25,29,6.33,4.31,0.0263
42655,0.00,14.16,7,4.20,68,850.0,0.43,825,14.58,30080,1.04,1.4658,13,15.00,25,30,6.42,4.31,0.0371
42760,0.00,14.16,7,4.20,68,850.0,0.44,818,14.14,27136,1.05,1.5045,13,15.00,25,30,6.47,4.31,0.0422
42864,0.00,14.24,7,4.20,68,850.0,0.45,810,14.15,27136,1.05,1.5415,13,15.00,25,31,6.56,4.31,0.0466
42969,0.00,14.08,7,4.20,68,850.0,0.46,808,14.36,28608,1.05,1.5755,13,15.00,25,31,6.67,4.31,0.0469
43072,0.00,14.16,7,4.20,68,850.0,0.47,817,14.32,28288,1.05,1.6140,13,15.00,25,32,6.85,4.31,0.0457
43177,0.00,14.24,7,4.20,68,850.0,0.48,820,14.57,30080,1.04,1.6322,13,15.00,25,32,6.92,4.31,0.0414
43280,0.00,14.32,7,4.21,68,850.0,0.49,828,14.61,30400,1.04,1.6480,13,15.00,25,32,6.99,4.31,0.0353
43385,0.00,14.24,7,4.21,68,850.0,0.49,832,14.59,30080,1.03,1.6618,13,15.00,25,32,7.13,4.31,0.0314
43490,0.00,14.16,7,4.20,68,850.0,0.50,838,15.12,33536,1.01,1.6438,13,15.00,25,32,7.09,4.31,0.0097
43593,0.00,14.24,7,4.21,68,850.0,0.50,840,15.60,36672,1.01,1.6545,13,15.00,25,32,7.09,4.31,0.0097
43697,0.00,14.24,7,4.21,68,850.0,0.50,848,15.59,36672,1.01,1.6615,13,15.00,26,32,7.17,4.31,0.0094
43801,0.00,14.32,7,4.20,68,850.0,0.50,857,15.59,36736,1.01,1.6645,13,15.00,26,31,7.23,4.31,0.0089
43905,0.00,14.24,7,4.20,68,850.0,0.50,865,15.57,36352,1.01,1.6658,13,15.00,26,31,7.23,4.31,0.0084
44009,0.00,14.16,7,4.19,68,850.0,0.50,864,15.62,36800,1.01,1.6610,13,15.00,26,31,7.20,4.31,0.0078
44112,0.00,14.16,7,4.21,68,850.0,0.50,866,15.60,36672,1.01,1.6562,13,15.00,26,31,7.22,4.31,0.0070
44216,0.00,14.24,7,4.20,68,850.0,0.50,867,15.83,38144,1.01,1.6473,13,15.00,26,31,7.11,4.31,0.0063
44321,0.00,14.16,7,4.22,68,850.0,0.50,870,15.58,36416,1.01,1.6393,13,15.00,26,31,7.05,4.31,0.0055
44425,0.00,14.32,7,4.66,68,850.0,0.50,864,15.47,35904,1.01,1.6333,13,15.00,26,31,7.06,4.31,0.0048
44528,0.00,14.16,7,5.18,68,850.0,0.49,861,15.45,35584,1.01,1.6258,13,15.00,26,31,7.03,5.10,0.0043
44633,5.88,14.32,7,31.94,68,850.0,0.50,854,15.15,33728,1.13,1.6353,4,15.00,26,63,7.21,14.12,0.0044
44737,27.06,14.32,7,31.97,68,850.0,0.62,901,15.11,33408,1.53,2.6603,4,15.00,26,94,16.55,34.12,0.3902
44840,27.06,14.32,7,31.88,68,850.0,0.81,1167,14.60,30144,1.30,3.5878,4,8.00,26,94,23.12,33.33,0.4012
44945,27.06,14.24,7,32.34,68,850.0,1.01,1284,14.10,26880,1.28,4.1590,4,11.00,26,93,28.35,33.33,0.2421
45048,27.06,14.08,7,32.35,68,850.0,1.14,1294,14.55,29760,1.27,4.6795,4,18.00,26,94,30.14,34.12,0.1683
45152,27.06,14.16,7,32.13,68,850.0,1.21,1188,15.34,34944,1.26,4.9685,4,17.50,26,95,28.67,34.12,0.1348
45255,27.06,14.08,7,31.97,68,850.0,1.26,1020,18.14,53312,1.24,5.1300,4,17.00,26,95,24.90,33.33,0.1178
45360,27.06,14.24,7,35.84,68,850.0,1.28,1000,0.00,62720,1.23,5.1562,4,17.00,26,95,21.68,33.33,0.0978
45464,33.33,14.16,7,43.92,68,850.0,1.31,1232,0.00,65472,1.24,5.2512,4,16.50,26,95,25.61,40.39,0.0922
45568,38.82,14.16,7,44.37,68,850.0,1.34,1359,0.00,59968,1.23,5.4002,4,16.50,26,96,31.36,46.27,0.0852
45671,38.82,14.24,7,44.19,68,850.0,1.37,1285,18.58,56256,1.23,5.5035,4,16.00,26,96,31.57,46.67,0.0752
45776,38.82,14.16,7,44.64,68,850.0,1.39,1394,18.11,53120,1.22,5.5490,4,16.00,26,96,31.13,46.27,0.0673
45880,39.61,14.16,7,45.81,68,850.0,1.41,1582,18.11,53184,1.21,5.5725,4,16.00,26,96,35.20,47.06,0.0529
45984,39.61,14.16,7,45.57,68,850.0,1.43,1627,16.60,43264,1.21,5.6233,4,15.50,26,96,38.85,47.84,0.0450
46088,39.61,14.16,7,45.88,68,850.0,1.44,1640,16.59,43072,1.21,5.6730,4,15.50,26,96,39.07,47.84,0.0403
46191,39.61,14.16,7,45.88,68,850.0,1.45,1753,16.57,43072,1.20,5.7090,4,16.00,26,97,41.27,47.84,0.0341
46296,39.61,14.16,7,46.02,68,850.0,1.47,1894,16.59,43200,1.21,5.7580,4,16.00,26,97,45.43,48.24,0.0309
46399,39.61,14.24,7,46.42,68,850.0,1.48,1920,16.58,43136,1.21,5.8205,4,16.00,26,97,47.56,48.63,0.0270
46504,39.61,14.00,7,46.63,68,850.0,1.49,1998,16.27,41024,1.21,5.8738,4,16.00,26,97,48.65,48.63,0.0236
46607,39.61,14.16,7,46.43,68,850.0,1.50,2097,15.63,36992,1.21,5.9428,4,16.00,26,98,52.14,48.63,0.0212
46712,39.61,13.92,7,46.58,68,850.0,1.53,2172,15.62,36736,1.21,6.0267,4,15.50,26,98,55.41,49.02,0.0203
46817,39.61,14.00,7,46.65,68,850.0,1.54,2246,15.13,33728,1.21,6.1120,4,15.50,26,98,56.89,49.02,0.0109
46921,39.61,14.08,7,46.83,68,850.0,1.56,2331,14.10,27072,1.22,6.2083,4,15.50,26,98,59.43,49.02,0.0176
47025,39.61,14.16,7,47.02,68,850.0,1.58,2404,14.11,27008,1.22,6.3037,4,15.50,26,99,62.79,49.02,0.0158
47129,39.61,14.16,7,47.14,68,850.0,1.60,2458,14.10,26944,1.23,6.4000,4,15.50,26,99,65.08,49.41,0.0153
47232,39.61,14.00,7,47.35,68,850.0,1.62,2536,13.32,21888,1.23,6.4850,4,15.50,26,100,68.17,49.41,0.0133
47337,39.61,14.16,7,48.46,68,850.0,1.64,2640,13.33,21952,1.23,6.6018,4,15.50,26,100,71.41,49.80,0.0146
47441,40.39,14.16,7,48.12,68,850.0,1.66,2676,13.12,20480,1.24,6.6420,4,15.50,26,100,74.20,50.20,0.0055
47546,40.39,14.16,7,48.41,68,850.0,1.68,2774,13.12,20288,1.23,6.7443,4,15.50,26,100,76.88,50.59,0.0050
47650,40.39,14.16,7,48.22,68,850.0,1.70,2851,13.10,20224,1.25,6.8475,4,15.50,26,101,79.99,50.59,0.0122
47755,40.39,14.16,7,48.71,68,850.0,1.72,2908,13.12,20416,1.25,7.0140,4,15.50,26,101,82.75,50.98,0.0044
47858,40.39,14.16,7,52.60,68,850.0,1.75,2992,13.34,21760,1.26,7.1455,4,15.50,26,102,87.64,51.76,0.0207
47963,45.88,14.16,7,57.73,68,850.0,1.80,3103,13.34,21888,1.28,7.5163,4,15.00,26,104,92.64,57.25,0.0229
48066,49.80,14.08,7,59.76,68,850.0,1.89,3191,13.10,20224,1.30,8.0120,4,15.00,26,105,102.69,61.57,0.0295
48171,50.59,14.00,7,59.60,68,850.0,2.01,3317,13.12,20416,1.35,8.6768,4,14.00,25,108,112.29,62.75,0.0446
48274,47.84,14.08,7,41.81,68,850.0,2.17,3142,12.59,17088,1.31,9.4050,4,13.50,25,109,123.46,59.61,0.0445
48378,16.08,14.16,7,8.96,68,850.0,2.17,3054,12.78,18176,0.98,8.8133,4,13.00,25,85,114.00,28.63,0.0111
48483,0.00,14.16,7,8.94,68,850.0,1.65,3056,13.84,25280,0.76,4.4058,4,16.50,25,52,65.85,9.80,-0.4328
48587,0.00,14.24,7,9.27,68,850.0,1.21,2814,15.51,36288,0.68,0.0000,4,17.50,25,36,44.04,9.02,-0.4265
48692,0.00,14.24,7,8.68,68,850.0,0.83,2737,16.12,40064,0.74,0.0000,4,27.00,26,29,25.72,9.41,-0.3720
48795,0.00,14.16,7,8.22,69,850.0,0.62,2694,15.11,33280,0.84,0.0000,13,31.00,26,24,20.55,9.02,-0.2056
48898,0.00,14.24,7,8.78,69,850.0,0.49,2651,13.13,20480,0.88,0.0000,13,31.00,26,22,17.05,8.63,-0.1600
49003,3.14,14.32,7,13.18,69,850.0,0.42,2592,12.58,16960,1.00,1.2657,4,30.00,26,27,15.48,10.98,-0.1021
49108,6.67,14.16,7,18.91,69,850.0,0.46,2516,13.10,20224,1.25,1.7152,4,32.00,26,43,22.01,15.29,0.1232
49212,11.76,14.16,7,19.45,69,850.0,0.69,2392,13.56,23424,1.28,2.9285,4,32.00,26,61,37.99,20.00,0.3506
49316,12.16,14.16,7,19.26,69,850.0,0.96,2240,13.09,20288,1.24,3.8060,4,26.00,26,70,47.80,20.39,0.2140
49419,12.16,14.16,7,19.00,69,850.0,1.14,2038,13.87,25536,1.23,4.5475,4,20.50,26,74,47.13,20.39,0.1320
49524,13.33,14.08,7,23.63,69,850.0,1.25,2188,15.55,36416,1.20,4.9180,4,2.50,25,77,47.83,21.18,0.0895
49627,19.61,14.24,7,30.23,69,850.0,1.31,2216,16.11,40000,1.20,5.0780,4,19.50,25,90,50.03,27.84,0.0554
49732,23.92,14.16,7,35.29,69,850.0,1.37,2182,15.60,36608,1.22,5.4375,4,18.50,25,95,53.48,32.55,0.0656
49836,29.41,14.24,7,41.85,69,850.0,1.45,2221,15.57,36480,1.23,5.7908,4,17.00,25,98,55.57,38.04,0.0624
49941,38.43,14.16,7,46.94,69,850.0,1.52,2250,15.58,36480,1.24,6.1300,4,16.00,25,100,59.83,47.06,0.0549
50045,40.00,14.00,7,48.25,69,850.0,1.56,2253,15.59,36736,1.25,6.3525,4,15.50,25,101,61.10,49.41,0.0432
50148,42.35,14.00,7,50.89,69,850.0,1.61,2315,15.59,36672,1.25,6.5280,4,15.00,25,101,63.00,51.76,0.0335
50253,44.71,14.00,7,53.03,69,850.0,1.63,2295,14.34,28416,1.25,6.6690,4,14.50,25,102,64.42,54.12,0.0294
50357,47.45,14.00,7,55.63,69,850.0,1.68,2357,13.69,24256,1.26,6.8675,4,14.50,25,102,66.03,57.25,0.0289
50461,48.63,14.24,7,56.46,69,850.0,1.71,2361,13.16,20800,1.26,7.0515,4,14.50,25,103,69.36,58.43,0.0285
50565,49.80,14.16,7,58.10,69,850.0,1.75,2366,13.10,20288,1.26,7.1588,4,14.00,25,103,68.73,59.61,0.0249
50670,53.73,14.16,7,62.57,69,850.0,1.77,2412,12.56,16768,1.27,7.3037,4,14.00,25,104,72.12,64.31,0.0237
50774,55.29,14.16,7,62.55,69,850.0,1.80,2424,12.58,16896,1.27,7.4698,4,14.00,25,104,73.28,65.49,0.0220
50879,55.69,14.16,7,62.65,69,850.0,1.82,2435,12.56,16640,1.27,7.5320,4,13.50,25,104,73.61,65.88,0.0106
50982,55.29,14.16,7,62.58,69,850.0,1.85,2428,12.09,13696,1.28,7.6805,4,13.50,25,105,76.55,65.88,0.0178
51087,55.29,14.24,7,62.72,69,850.0,1.86,2490,12.12,13888,1.28,7.7363,4,13.50,25,105,77.07,65.88,0.0147
51190,55.29,14.16,7,62.69,69,850.0,1.89,2468,12.11,13824,1.27,7.8813,4,13.50,25,105,79.14,65.88,0.0164
51295,53.73,14.16,7,41.88,69,850.0,1.90,2502,12.10,13696,1.28,7.9153,4,13.00,25,105,79.22,63.14,0.0074
51398,18.43,14.16,7,7.48,69,850.0,1.86,2496,12.08,13632,1.05,7.5788,4,13.50,25,81,76.87,24.31,-0.0245
51503,0.00,14.16,7,7.21,69,850.0,1.59,2342,11.87,12160,0.84,5.0773,4,15.50,25,49,53.68,8.24,-0.2398
51606,0.00,14.16,7,6.80,69,850.0,1.24,2177,12.03,13376,0.75,0.0000,4,15.00,25,37,32.54,7.84,-0.3704
51710,0.00,14.16,7,6.81,69,850.0,0.95,2034,13.10,20288,0.74,0.0000,13,17.00,25,30,21.84,7.06,-0.3241
51814,0.00,14.24,7,6.65,69,850.0,0.73,1912,14.09,26816,0.83,0.0000,13,20.00,25,26,16.30,7.06,-0.2314
51918,0.00,14.16,7,7.42,69,850.0,0.60,1804,14.11,27008,0.90,0.0000,13,15.00,25,26,13.66,7.84,-0.1487
52022,0.00,14.16,7,5.74,69,850.0,0.54,1755,13.58,23360,0.94,0.0000,13,15.00,25,27,13.37,7.06,-0.0780
52126,0.00,14.08,7,5.70,69,850.0,0.50,1732,13.54,23232,0.92,0.0000,13,20.00,25,24,12.85,5.49,-0.0628
52230,0.00,14.16,7,8.17,69,850.0,0.45,1703,12.91,18944,0.93,1.3593,4,23.00,25,23,10.67,6.27,-0.0851
52334,3.53,14.24,7,11.16,69,850.0,0.43,1622,12.57,16832,1.04,1.3975,4,23.00,25,29,11.04,9.80,-0.0417
52438,5.88,14.24,7,11.91,69,850.0,0.48,1622,13.07,19968,1.21,1.7630,4,24.00,25,39,15.04,12.16,0.1264
52542,6.27,14.16,7,12.16,69,850.0,0.59,1740,13.09,20352,1.21,2.3515,4,8.00,25,46,21.96,12.55,0.2230
52645,6.27,14.16,7,12.24,69,850.0,0.73,1774,13.12,20416,1.14,2.7338,4,8.00,25,49,26.84,12.94,0.1817
52749,6.27,14.16,7,12.06,69,850.0,0.82,1664,13.11,20288,1.11,2.9555,4,21.00,25,52,27.44,12.94,0.1112
52854,6.27,14.24,7,12.11,69,850.0,0.89,1716,14.09,26688,1.12,3.1730,4,19.50,25,53,28.41,12.94,0.0964
52957,6.27,14.24,7,12.71,69,850.0,0.95,1682,14.57,29952,1.12,3.4447,4,19.00,25,53,29.25,12.55,0.0698
53062,7.06,14.16,7,13.40,69,850.0,0.98,1690,14.58,30080,1.13,3.5703,4,18.50,25,55,28.43,13.73,0.0533
53165,7.45,14.16,7,14.24,69,850.0,1.02,1685,14.58,30144,1.15,3.7853,4,18.50,25,58,30.74,14.12,0.0584
53270,8.63,14.16,7,15.35,69,850.0,1.08,1678,14.08,26816,1.18,4.0860,4,18.50,25,62,32.04,15.29,0.0681
53373,9.80,14.16,7,16.58,69,850.0,1.14,1698,14.10,26944,1.19,4.4125,4,18.50,25,66,35.08,16.47,0.0732
53477,10.59,14.24,7,16.57,69,850.0,1.21,1669,14.12,26944,1.21,4.7388,4,18.00,25,70,37.20,17.65,0.0781
53582,10.59,14.24,7,16.56,69,850.0,1.28,1720,14.07,26688,1.21,5.0500,4,17.50,25,71,38.63,17.25,0.0744
53685,10.59,14.24,7,16.51,69,850.0,1.33,1677,13.84,25280,1.20,5.2100,4,17.00,25,72,39.35,17.25,0.0570
53789,10.59,14.16,7,16.54,69,850.0,1.36,1712,14.11,27008,1.20,5.3377,4,16.50,25,72,39.31,17.25,0.0514
53892,10.59,14.16,7,16.54,69,850.0,1.38,1695,14.11,26880,1.19,5.3587,4,16.50,25,72,39.80,17.25,0.0384
53997,10.59,14.24,7,16.12,69,850.0,1.39,1689,13.57,23488,1.18,5.3950,4,16.50,25,72,39.72,17.25,0.0282
54102,10.20,14.16,7,16.03,69,850.0,1.39,1709,13.11,20416,1.18,5.3818,4,16.50,25,71,39.47,16.86,0.0248
54206,9.80,14.24,7,15.94,69,850.0,1.39,1674,13.12,20224,1.18,5.3410,4,16.50,25,71,39.13,16.47,0.0214
54310,9.80,14.16,7,15.82,69,850.0,1.38,1728,12.69,17408,1.17,5.3030,4,16.50,25,70,39.01,16.86,0.0185
54413,9.80,14.16,7,15.83,69,850.0,1.37,1674,12.55,16640,1.17,5.2488,4,16.50,25,70,39.19,16.47,0.0152
54517,9.80,14.16,7,14.87,69,850.0,1.37,1713,12.58,16896,1.17,5.2345,4,16.50,25,69,38.29,16.47,0.0134
54622,9.02,14.24,7,14.74,69,850.0,1.37,1704,12.11,13952,1.14,5.0845,4,16.50,25,67,38.42,15.69,-0.0089
54725,9.02,14.00,7,14.85,69,850.0,1.34,1691,12.07,13632,1.14,5.0185,4,16.50,25,67,36.74,15.69,-0.0075
54830,8.63,14.16,7,14.72,69,850.0,1.32,1715,12.10,13760,1.13,4.9017,4,17.00,25,66,37.12,15.69,-0.0145
54933,8.63,14.16,7,14.68,69,850.0,1.31,1688,12.09,13760,1.14,4.8662,4,17.00,25,66,36.51,15.69,-0.0080
55038,8.63,14.16,7,14.46,69,850.0,1.30,1714,12.10,13696,1.14,4.8105,4,17.50,25,65,36.47,15.29,-0.0080
55141,8.24,14.16,7,14.21,69,850.0,1.29,1689,12.08,13696,1.13,4.8165,4,17.50,25,64,36.15,14.90,0.0013
55245,7.84,14.16,7,13.59,69,850.0,1.28,1717,12.10,13568,1.12,4.7023,4,17.50,25,63,35.62,14.51,-0.0152
55349,7.45,14.16,7,13.40,69,850.0,1.26,1703,12.13,13824,1.11,4.5790,4,18.00,25,62,35.07,14.12,-0.0244
55453,7.45,14.08,7,13.43,69,850.0,1.24,1711,12.10,13696,1.11,4.4953,4,18.00,25,61,33.96,14.12,-0.0227
55557,7.06,14.24,7,12.89,69,850.0,1.22,1713,12.09,13760,1.10,4.4008,4,18.50,25,60,34.07,14.12,-0.0237
55661,7.06,14.24,7,12.86,69,850.0,1.20,1695,12.08,13632,1.10,4.3100,4,18.00,25,59,32.60,13.33,-0.0248
55765,7.06,14.16,7,12.89,69,850.0,1.18,1718,11.86,12160,1.09,4.2047,4,18.50,25,58,32.67,13.33,-0.0256
55869,7.06,14.16,7,12.83,69,850.0,1.16,1699,12.07,13696,1.10,4.1437,4,18.50,25,58,31.83,13.33,-0.0251
55972,7.06,14.24,7,12.85,69,850.0,1.14,1706,12.10,13568,1.11,4.1175,4,18.50,25,58,32.09,13.33,-0.0180
56077,7.06,14.16,7,12.83,69,850.0,1.13,1688,12.13,13888,1.11,4.1223,4,18.50,25,57,31.85,13.33,-0.0017
56180,7.06,14.08,7,12.84,69,850.0,1.13,1685,12.34,15360,1.11,4.0970,4,18.50,25,57,31.70,13.33,-0.0012
56286,7.06,14.16,7,12.85,69,850.0,1.13,1696,12.18,14144,1.11,4.0833,4,18.50,25,57,31.79,13.33,-0.0008
56391,7.06,14.16,7,12.81,69,850.0,1.12,1672,12.10,13568,1.11,4.0775,4,18.50,25,58,31.73,13.33,0.0000
56495,7.06,14.16,7,12.33,69,850.0,1.12,1705,12.10,13760,1.11,4.0788,4,18.50,25,57,31.70,13.33,0.0000
56600,5.49,14.24,7,9.59,69,850.0,1.12,1667,12.08,13568,1.09,4.0685,4,18.50,25,54,31.68,11.76,0.0000
56703,3.14,14.00,7,8.05,69,850.0,1.08,1673,12.10,13568,1.00,3.6993,4,18.50,25,48,28.05,9.41,-0.0538
56807,1.96,14.16,7,7.77,69,850.0,0.98,1632,12.11,13888,0.92,3.0787,4,18.50,25,41,23.48,8.24,-0.1192
56911,1.96,14.16,7,7.32,69,850.0,0.89,1620,12.10,13760,0.88,2.6478,4,18.50,25,38,19.43,8.24,-0.1326
57016,1.57,14.24,7,5.91,69,850.0,0.79,1683,12.07,13632,0.89,2.3140,4,21.00,25,34,18.38,7.84,-0.1224
57120,0.00,14.00,7,6.80,69,850.0,0.71,1583,12.11,14016,0.89,2.0562,4,20.00,25,29,15.29,6.27,-0.1262
57224,0.00,14.16,7,6.12,69,850.0,0.62,1466,12.10,13760,0.91,0.0000,4,15.00,25,28,12.17,6.27,-0.1112
57328,0.00,14.24,7,5.36,69,850.0,0.56,1460,12.09,13696,0.93,0.0000,13,15.00,25,27,11.32,6.27,-0.0860
57432,0.00,14.16,7,4.48,69,850.0,0.52,1442,12.57,16640,0.93,0.0000,13,15.00,25,25,10.99,5.10,-0.0681
57535,0.00,14.24,7,4.18,69,850.0,0.47,1415,12.59,16896,0.91,0.0000,13,15.00,25,22,9.41,4.71,-0.0837
57640,0.00,14.16,7,4.97,69,850.0,0.43,1368,13.12,20608,0.91,0.0000,13,20.00,25,20,8.01,4.31,-0.0985
57744,0.00,14.24,7,6.08,69,850.0,0.39,1304,13.09,20288,0.96,0.0000,13,20.00,25,22,7.54,5.10,-0.0692
57847,0.00,14.16,7,5.36,69,850.0,0.39,1211,12.90,19072,1.03,0.0000,13,20.00,25,26,8.08,6.67,-0.0177
57952,0.00,14.16,7,4.77,69,850.0,0.40,1138,13.35,21760,1.05,1.3705,13,18.50,25,27,8.37,5.49,0.0440
58055,0.00,14.24,7,4.43,69,850.0,0.42,1120,14.29,27968,1.04,1.4223,13,18.50,25,28,8.52,5.10,0.0488
58160,0.00,14.24,7,4.41,69,850.0,0.43,1077,15.30,34560,1.01,1.4245,13,17.50,25,27,8.18,4.71,0.0311
58265,0.00,14.16,7,4.17,69,850.0,0.43,1038,16.48,42496,1.01,1.4055,13,16.50,25,27,7.73,4.71,0.0046
58368,0.00,14.16,7,4.12,69,850.0,0.43,984,16.61,43328,1.01,1.4180,13,15.50,25,28,7.45,4.31,0.0048
58472,0.00,14.24,7,4.16,69,850.0,0.43,930,16.59,43200,1.01,1.4265,13,15.00,25,28,7.10,4.31,0.0050
58576,0.00,14.16,7,4.23,69,850.0,0.44,885,16.57,43136,1.01,1.4350,13,15.00,25,28,6.76,4.31,0.0052
58681,0.00,14.24,7,4.21,69,850.0,0.44,837,15.60,36672,1.01,1.4492,13,15.00,25,29,6.55,4.31,0.0056
58784,0.00,14.24,7,4.20,69,850.0,0.45,794,15.13,33600,1.04,1.4925,13,15.00,25,30,6.38,4.31,0.0255
58887,0.00,14.32,7,4.22,69,850.0,0.45,763,14.10,27072,1.04,1.5345,13,15.00,25,31,6.20,4.31,0.0376
58992,0.00,14.32,7,4.25,69,850.0,0.46,728,14.11,26944,1.06,1.5850,13,15.00,25,33,6.21,4.31,0.0495
59095,0.00,14.16,7,4.27,69,850.0,0.48,710,13.60,23552,1.08,1.6590,13,15.00,25,34,6.37,4.31,0.0664
59200,0.00,14.00,7,4.27,69,850.0,0.49,701,13.57,23424,1.09,1.7475,13,15.00,25,35,6.56,4.31,0.0806
59303,0.00,14.24,7,4.27,69,850.0,0.51,699,13.12,20352,1.09,1.8055,13,15.00,25,36,6.83,4.31,0.0864
59407,0.00,14.08,7,4.26,69,850.0,0.53,710,13.13,20608,1.09,1.8810,13,15.00,25,37,6.99,4.31,0.0889
59512,0.00,14.24,7,4.26,69,850.0,0.55,718,13.12,20544,1.08,1.9358,13,15.00,25,38,7.27,4.31,0.0834
59615,0.00,14.32,7,4.25,69,850.0,0.56,735,13.10,20288,1.07,1.9643,13,15.00,26,38,7.49,4.31,0.0751
59720,0.00,14.32,7,4.25,69,850.0,0.57,750,13.11,20352,1.06,1.9952,13,15.00,26,38,7.61,4.31,0.0659
59823,0.00,14.32,7,4.23,69,850.0,0.58,765,13.14,20480,1.05,2.0103,13,15.00,26,37,7.71,4.31,0.0542
59927,0.00,14.32,7,4.21,69,850.0,0.59,781,13.11,20288,1.04,2.0100,13,15.00,26,37,7.80,4.31,0.0417
60031,0.00,14.32,7,4.20,69,850.0,0.59,804,13.31,21504,1.02,1.9810,13,15.00,26,36,7.88,4.31,0.0201
60136,0.00,14.32,7,4.20,69,850.0,0.59,811,13.58,23360,1.02,1.9803,13,15.00,26,36,7.94,4.31,0.0190
60239,0.00,14.16,7,4.20,69,850.0,0.59,810,13.60,23680,1.02,1.9680,13,15.00,26,35,7.82,4.31,0.0174
60343,0.00,14.16,7,4.20,69,850.0,0.59,815,13.59,23744,1.01,1.9513,13,15.00,26,35,7.78,4.31,0.0159
60447,0.00,14.24,7,4.20,69,850.0,0.58,794,13.58,23488,1.02,1.9133,13,15.00,26,35,7.60,4.31,0.0033
60551,0.00,14.24,7,4.19,69,850.0,0.58,786,13.60,23744,1.02,1.9175,13,15.00,26,35,7.46,4.31,0.0125
60655,0.00,14.16,7,4.20,69,850.0,0.57,788,13.59,23744,1.01,1.9025,13,15.00,26,35,7.38,4.31,0.0112
60758,0.00,14.00,7,4.21,69,850.0,0.57,786,13.80,24832,1.01,1.8920,13,15.00,26,35,7.43,4.31,0.0101
60863,0.00,14.08,7,4.21,69,850.0,0.57,778,13.57,23488,1.01,1.8825,13,15.00,26,35,7.32,4.31,0.0091
60966,0.00,14.16,7,4.21,69,850.0,0.57,776,13.59,23552,1.01,1.8742,13,15.00,26,35,7.22,4.31,0.0084
61071,0.00,14.16,7,4.22,69,850.0,0.57,769,13.59,23680,1.01,1.8730,13,15.00,26,35,7.30,4.31,0.0078
