Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure Estimate (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Factory Processed MAP (4-byte)* (kPa absolute),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%)
107435,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1335,14.58,30144,50.0,38.69,0.6360,2.82,2.2233,33.33,15.00,21,15.00,8.63
107538,0.00,0.00,0.00,0.00,712,14.48,7,40,0.67,1339,14.60,30016,50.0,38.62,0.6430,2.82,2.2203,33.33,15.00,21,14.88,8.63
107643,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1333,14.57,29952,50.0,38.69,0.6382,2.82,2.2188,33.33,15.00,21,14.86,8.63
107747,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1324,14.58,30080,50.0,38.69,0.6573,2.82,2.2172,33.33,15.00,21,14.84,8.63
107851,0.00,0.00,0.00,0.00,712,14.48,7,40,0.67,1332,14.61,29952,50.0,38.77,0.6360,2.82,2.2172,33.33,15.00,21,14.75,8.63
107954,0.00,0.00,0.00,0.00,712,14.32,7,40,0.67,1335,14.58,29888,50.0,38.77,0.6408,2.82,2.2200,33.33,15.00,21,14.92,8.63
108059,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1332,14.58,30080,50.0,38.69,0.6288,2.82,2.2215,33.33,15.00,21,14.87,8.24
108162,0.00,0.00,0.00,0.00,712,14.32,7,40,0.67,1334,15.12,33536,50.0,38.77,0.6478,2.82,2.2215,33.33,15.00,21,14.94,8.63
108266,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1339,14.57,29760,50.0,38.69,0.6382,2.82,2.2203,33.33,15.00,21,14.85,8.63
108371,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1334,14.32,28416,50.0,38.77,0.6430,2.82,2.2222,33.33,15.00,21,15.01,8.63
108474,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1329,14.61,30144,50.0,38.70,0.6550,2.82,2.2208,33.33,15.00,21,14.89,8.63
108578,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1334,14.59,29952,50.0,38.70,0.6335,2.82,2.2212,33.33,15.00,21,14.90,8.63
108683,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1328,14.58,30016,50.0,38.77,0.6382,2.82,2.2225,33.33,15.00,21,14.97,8.63
108786,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1336,14.59,30144,50.0,38.85,0.6288,2.82,2.2215,33.33,15.00,21,14.85,8.63
108890,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1332,14.60,30016,50.0,38.77,0.6455,2.82,2.2237,33.33,15.00,21,14.97,8.63
108994,0.00,0.00,0.00,0.00,712,14.48,7,40,0.67,1331,14.58,30144,50.0,38.85,0.6408,2.82,2.2220,33.33,15.00,21,14.73,8.63
109097,0.00,0.00,0.00,0.00,712,14.48,7,40,0.67,1330,14.58,30016,50.0,38.77,0.6598,2.82,2.2212,33.33,15.00,21,15.00,8.63
109202,0.00,0.00,0.00,0.00,712,14.48,7,40,0.67,1341,14.59,30016,50.0,38.69,0.6360,2.82,2.2212,33.33,15.00,21,14.99,8.63
109307,0.00,0.00,0.00,0.00,712,14.48,7,40,0.67,1330,14.80,31488,50.0,38.69,0.6408,2.82,2.2200,33.33,15.00,21,14.88,8.63
109412,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1333,14.56,30080,50.0,38.69,0.6382,2.82,2.2193,33.33,15.00,21,14.89,8.63
109517,0.00,0.00,0.00,0.00,712,14.48,7,40,0.67,1340,14.60,30016,50.0,38.69,0.6408,2.82,2.2185,33.33,15.00,21,14.87,8.24
109622,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1338,14.58,29760,50.0,38.54,0.6360,2.82,2.2163,33.33,15.00,21,14.86,8.24
109727,0.00,0.00,0.00,0.00,712,14.48,7,40,0.67,1335,14.58,29952,50.0,38.46,0.6455,2.82,2.2130,33.33,15.00,21,14.86,8.24
109830,0.00,0.00,0.00,0.00,712,14.40,7,40,0.67,1342,14.59,30080,50.0,38.38,0.6382,2.82,2.2077,33.33,15.00,21,14.74,8.24
109935,0.00,0.00,0.00,0.00,712,14.48,7,40,0.67,1337,14.60,29888,50.0,38.30,0.6408,2.82,2.2033,33.33,15.00,21,14.80,8.24
110040,0.00,0.00,0.00,0.00,712,14.48,7,40,0.66,1339,15.11,33536,50.0,38.30,0.6430,2.82,2.1997,33.33,15.00,21,14.87,8.24
110144,0.00,0.00,0.00,0.00,712,14.48,7,40,0.66,1345,14.59,30144,50.0,38.30,0.6408,2.82,2.1970,33.33,15.00,21,14.79,8.24
110249,0.00,0.00,0.00,0.00,712,14.48,7,40,0.66,1340,14.60,30016,50.0,38.22,0.6335,2.82,2.1945,33.33,15.00,21,14.80,8.24
110353,0.00,0.00,0.00,0.00,712,14.40,7,40,0.66,1334,14.57,29696,50.0,38.22,0.6645,2.82,2.1917,33.33,15.00,21,14.73,8.24
110458,0.00,0.00,0.00,0.00,712,14.40,7,40,0.66,1336,14.33,28544,50.0,38.22,0.6335,2.82,2.1913,33.33,15.00,21,14.74,8.24
110563,0.00,0.00,0.00,0.00,712,14.48,7,40,0.66,1328,14.36,29824,50.0,38.22,0.6430,2.82,2.1892,33.33,15.00,21,14.69,8.24
110668,0.00,0.00,0.00,0.00,712,14.48,7,40,0.66,1329,14.58,29888,50.0,38.30,0.6408,2.82,2.1888,33.33,15.00,21,14.60,8.24
110773,0.00,0.00,0.00,0.00,712,14.40,7,40,0.66,1332,14.57,30080,50.0,38.30,0.6573,2.82,2.1880,33.33,15.00,21,14.62,8.63
110876,0.00,0.00,0.00,0.00,712,14.40,7,40,0.66,1334,14.59,30016,50.0,38.30,0.6382,2.82,2.1923,33.33,15.00,21,14.79,8.24
110980,0.00,0.00,0.00,0.00,712,14.32,7,40,0.66,1327,14.59,29888,50.0,38.46,0.6382,2.82,2.1970,33.33,15.00,21,14.73,8.63
111083,0.00,0.00,0.00,0.00,712,14.40,7,40,0.66,1320,14.56,30080,50.0,38.54,0.6335,2.82,2.1987,33.33,15.00,21,14.81,8.24
111188,0.00,0.00,0.00,0.00,712,14.40,7,40,0.66,1324,14.58,30080,50.0,38.54,0.6382,2.82,2.1970,33.33,15.00,21,14.55,8.24
111292,0.00,0.00,0.00,0.00,712,14.48,7,40,0.66,1322,14.59,29952,50.0,38.54,0.6455,2.82,2.2000,33.33,15.00,21,14.72,8.24
111395,0.00,0.00,0.00,0.00,712,14.40,7,40,0.66,1328,14.56,30080,50.0,38.54,0.6382,2.82,2.2023,33.33,15.00,21,14.76,8.63
111500,0.00,0.00,0.00,0.00,712,14.48,7,40,0.67,1327,14.66,30144,50.0,38.54,0.6573,2.82,2.2040,33.33,15.00,21,14.62,8.24
111604,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1329,14.59,29952,50.0,38.62,0.6360,2.82,2.2043,33.33,15.00,21,14.57,8.24
111709,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1328,14.57,29952,50.0,38.62,0.6382,2.82,2.2060,33.33,15.00,21,14.82,8.24
111812,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1338,14.57,30080,50.0,38.54,0.6360,2.82,2.2085,33.33,15.00,21,14.80,8.63
111916,0.00,0.00,0.00,0.00,712,14.24,7,41,0.67,1329,14.61,29888,50.0,38.38,0.6382,2.82,2.2090,33.33,15.00,21,14.84,8.24
112021,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1334,14.57,29952,50.0,38.46,0.6382,2.82,2.2052,33.33,15.00,21,14.71,8.24
112124,0.00,0.00,0.00,0.00,712,14.32,7,41,0.67,1335,14.58,30080,50.0,38.38,0.6408,2.82,2.2020,33.33,15.00,21,14.80,8.24
112229,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1335,14.59,30080,50.0,38.38,0.6360,2.82,2.2003,33.33,15.00,21,14.72,8.24
112332,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1328,14.58,29888,50.0,38.38,0.6455,2.82,2.1980,33.33,15.00,21,14.66,8.24
112436,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1326,14.56,30144,50.0,38.38,0.6382,2.82,2.1978,33.33,15.00,21,14.83,8.24
112540,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1333,14.56,28736,50.0,38.46,0.6360,2.82,2.1972,33.33,15.00,21,14.74,8.24
112645,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1320,14.35,26624,50.0,38.54,0.6382,2.82,2.1987,33.33,15.00,21,14.68,8.24
112748,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1319,14.09,29568,50.0,38.62,0.6312,2.82,2.1985,33.33,15.00,21,14.75,8.24
112852,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1326,14.59,30144,50.0,38.62,0.6408,2.82,2.2005,33.33,15.00,21,14.50,8.24
112956,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1324,14.59,29952,50.0,38.62,0.6382,2.82,2.2025,33.33,15.00,21,14.69,8.24
113059,0.00,0.00,0.00,0.00,712,14.24,7,41,0.67,1324,14.58,29888,50.0,38.62,0.6408,2.82,2.2052,33.33,15.00,21,14.79,8.24
113164,0.00,0.00,0.00,0.00,712,14.32,7,41,0.67,1324,14.57,30144,50.0,38.46,0.6408,2.82,2.2060,33.33,15.00,21,14.84,8.24
113268,0.00,0.00,0.00,0.00,712,14.32,7,41,0.67,1334,14.60,29952,50.0,38.54,0.6478,2.82,2.2048,33.33,15.00,21,14.60,8.24
113371,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1320,14.57,29952,50.0,38.38,0.6382,2.82,2.2025,33.33,15.00,21,14.69,8.24
113476,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1327,14.56,30080,50.0,38.54,0.6382,2.82,2.2027,33.33,15.00,21,14.78,8.24
113580,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1334,14.83,31744,50.0,38.38,0.6360,2.82,2.2025,33.33,15.00,21,14.62,8.24
113683,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1325,14.58,29888,50.0,38.46,0.6360,2.82,2.2027,33.33,15.00,21,14.76,8.24
113788,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1316,14.56,30144,50.0,38.46,0.6455,2.82,2.2010,33.33,15.00,21,14.62,8.24
113892,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1328,14.57,29952,50.0,38.54,0.6430,2.82,2.2012,33.33,15.00,21,14.62,8.24
113997,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1322,14.60,29888,50.0,38.38,0.6478,2.82,2.1985,33.33,15.00,21,14.60,8.24
114100,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1324,14.56,30016,50.0,38.62,0.6408,2.82,2.2012,33.33,15.00,21,14.76,8.24
114205,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1330,14.59,30080,50.0,38.54,0.6573,2.82,2.2035,33.33,15.00,21,14.80,8.24
114309,0.00,0.00,0.00,0.00,712,14.48,7,41,0.67,1328,14.60,30016,50.0,38.54,0.6360,2.82,2.2023,33.33,15.00,21,14.62,8.24
114412,0.00,0.00,0.00,0.00,712,14.32,7,41,0.67,1322,14.56,29952,50.0,38.46,0.6408,2.82,2.2018,33.33,15.00,21,14.67,8.24
114517,0.00,0.00,0.00,0.00,712,14.32,7,41,0.67,1325,14.57,30144,50.0,38.54,0.6478,2.82,2.2035,33.33,15.00,21,14.79,8.24
114621,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1329,14.57,29824,50.0,38.30,0.6360,2.82,2.2018,33.33,15.00,21,14.57,8.24
114724,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1326,14.34,28352,50.0,38.54,0.6455,2.82,2.2023,33.33,15.00,21,14.65,8.24
114829,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1331,14.44,30272,50.0,38.46,0.6408,2.82,2.2005,33.33,15.00,21,14.69,8.24
114933,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1326,14.61,30080,50.0,38.30,0.6408,2.82,2.1985,33.33,15.00,21,14.61,8.24
115036,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1319,14.57,29952,50.0,38.62,0.6382,2.82,2.1985,33.33,15.00,21,14.65,8.24
115141,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1317,14.58,30016,50.0,38.54,0.6382,2.82,2.2000,33.33,15.00,21,14.60,8.24
115244,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1322,14.59,30080,50.0,38.62,0.6408,2.82,2.2018,33.33,15.00,21,14.60,8.24
115348,0.00,0.00,0.00,0.00,712,14.32,7,41,0.67,1329,14.57,29824,50.0,38.54,0.6382,2.82,2.2023,33.33,15.00,21,14.59,8.24
115453,0.00,0.00,0.00,0.00,712,14.32,7,41,0.67,1327,14.56,30144,50.0,38.46,0.6360,2.82,2.2033,33.33,15.00,21,14.78,8.24
115556,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1334,14.59,30080,50.0,38.54,0.6430,2.82,2.2025,33.33,15.00,21,14.87,8.24
115660,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1334,14.59,31360,50.0,38.38,0.6573,2.82,2.1997,33.33,15.00,21,14.69,8.24
115765,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1328,14.57,30080,50.0,38.30,0.6335,2.82,2.1975,33.33,15.00,21,14.75,8.24
115868,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1329,14.59,30144,50.0,38.30,0.6360,2.82,2.1950,33.33,15.00,21,14.70,8.24
115972,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1331,14.58,29824,50.0,38.30,0.6408,2.82,2.1955,33.33,15.00,21,14.63,8.24
116076,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1326,14.58,29952,50.0,38.30,0.6478,2.82,2.1932,33.33,15.00,21,14.63,8.24
116179,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1331,14.57,30144,50.0,38.30,0.6382,2.82,2.1923,33.33,15.00,21,14.72,8.24
116284,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1332,14.60,29952,50.0,38.22,0.6408,2.82,2.1903,33.33,15.00,21,14.65,8.24
116388,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1328,14.58,29952,50.0,38.30,0.6360,2.82,2.1875,33.33,15.00,21,14.49,8.24
116491,0.00,0.00,0.00,0.00,712,14.24,7,41,0.66,1330,14.59,30144,50.0,38.22,0.6408,2.82,2.1865,33.33,15.00,21,14.56,8.24
116596,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1324,14.60,30016,50.0,38.30,0.6312,2.82,2.1865,33.33,15.00,21,14.71,8.24
116701,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1330,14.57,29952,50.0,38.30,0.6502,2.82,2.1875,33.33,15.00,21,14.59,8.24
116805,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1322,14.54,28480,50.0,38.22,0.6382,2.82,2.1875,33.33,15.00,21,14.60,8.24
116908,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1320,14.35,28480,50.0,38.30,0.6382,2.82,2.1873,33.33,15.00,21,14.60,8.24
117012,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1321,14.59,29952,50.0,38.30,0.6408,2.82,2.1885,33.33,15.00,21,14.64,8.24
117117,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1315,14.57,30208,50.0,38.38,0.6430,2.82,2.1928,33.33,15.00,21,14.58,8.24
117222,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1310,14.60,30016,50.0,38.62,0.6573,2.82,2.1950,33.33,15.00,21,14.50,8.24
117325,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1308,14.60,29888,50.0,38.62,0.6430,2.82,2.1968,33.33,15.00,21,14.62,8.24
117429,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1322,14.55,30016,50.0,38.62,0.6430,2.82,2.1983,33.33,15.00,21,14.55,8.24
117533,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1315,14.59,30144,50.0,38.62,0.6550,2.82,2.2000,33.33,15.00,21,14.63,8.24
117637,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1321,14.58,29952,50.0,38.70,0.6360,2.82,2.2015,33.33,15.00,21,14.72,8.24
117741,0.00,0.00,0.00,0.00,712,14.48,7,41,0.67,1318,14.57,30016,50.0,38.54,0.6502,2.82,2.2020,33.33,15.00,21,14.66,8.24
117844,0.00,0.00,0.00,0.00,712,14.48,7,41,0.67,1316,14.81,31680,50.0,38.62,0.6360,2.82,2.2030,33.33,15.00,21,14.50,8.24
117950,0.00,0.00,0.00,0.00,712,14.16,7,41,0.67,1321,14.60,29888,50.0,38.62,0.6408,2.82,2.2045,33.33,15.00,21,14.70,8.24
118053,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1322,14.56,29952,50.0,38.62,0.6360,2.82,2.2048,33.33,15.00,21,14.75,8.24
118157,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1331,14.54,30080,50.0,38.46,0.6430,2.82,2.2030,33.33,15.00,21,14.56,8.24
118260,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1327,14.59,30080,50.0,38.46,0.6382,2.82,2.2025,33.33,15.00,21,14.78,8.24
118365,0.00,0.00,0.00,0.00,712,14.40,7,41,0.67,1336,14.58,29888,50.0,38.38,0.6360,2.82,2.1997,33.33,15.00,21,14.91,8.24
118469,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1342,14.57,30144,50.0,38.30,0.6408,2.82,2.1950,33.33,15.00,21,14.58,8.24
118572,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1332,14.59,30080,50.0,38.30,0.6430,2.82,2.1895,33.33,15.00,21,14.55,8.24
118677,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1332,14.60,29952,50.0,38.14,0.6382,2.82,2.1840,33.33,15.00,21,14.65,8.24
118781,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1342,14.56,30080,50.0,38.06,0.6335,2.82,2.1803,33.33,15.00,21,14.57,8.24
118884,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1336,14.57,29952,50.0,37.98,0.6478,2.82,2.1793,33.33,15.00,21,14.64,8.24
118988,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1337,14.35,28352,50.0,37.90,0.6360,2.82,2.1755,33.33,15.00,21,14.69,8.24
119092,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1338,14.57,30016,50.0,37.98,0.6455,2.82,2.1717,33.33,15.00,21,14.57,8.24
119197,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1330,14.57,30080,50.0,37.98,0.6408,2.82,2.1700,33.33,15.00,21,14.53,8.24
119300,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1327,14.60,29888,50.0,37.98,0.6573,2.82,2.1685,33.33,15.00,21,14.58,8.24
119404,0.00,0.00,0.00,0.00,712,14.40,7,41,0.65,1326,14.58,29952,50.0,37.98,0.6408,2.82,2.1670,33.33,15.00,21,14.43,8.24
119508,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1327,14.57,30080,50.0,37.98,0.6408,2.82,2.1695,33.33,15.00,21,14.37,8.24
119612,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1317,14.59,30016,50.0,38.06,0.6360,2.82,2.1720,33.33,15.00,21,14.56,8.24
119717,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1323,14.57,29888,50.0,38.22,0.6360,2.82,2.1750,33.33,15.00,21,14.56,8.24
119820,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1333,14.57,30080,50.0,38.30,0.6382,2.82,2.1783,33.33,15.00,21,14.59,8.24
119923,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1329,14.58,31680,50.0,38.22,0.6382,2.82,2.1787,33.33,15.00,21,14.60,8.24
120028,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1330,14.60,29888,50.0,38.06,0.6550,2.82,2.1797,33.33,15.00,21,14.60,8.24
120131,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1332,14.56,30080,50.0,38.06,0.6360,2.82,2.1760,33.33,15.00,21,14.50,8.24
120236,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1320,14.58,29952,50.0,38.06,0.6382,2.82,2.1760,33.33,15.00,21,14.52,8.24
120339,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1324,14.59,29888,50.0,38.22,0.6360,2.82,2.1755,33.33,15.00,21,14.62,8.24
120444,0.00,0.00,0.00,0.00,712,14.24,7,41,0.66,1327,14.58,29952,50.0,38.22,0.6430,2.82,2.1743,33.33,15.00,21,14.64,8.24
120547,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1325,14.57,30144,50.0,38.22,0.6382,2.82,2.1732,33.33,15.00,21,14.58,8.24
120651,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1320,14.59,29952,50.0,38.22,0.6430,2.82,2.1757,33.33,15.00,21,14.52,8.24
120756,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1317,14.57,30016,50.0,38.30,0.6550,2.82,2.1760,33.33,15.00,21,14.54,8.24
120860,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1324,14.56,30080,50.0,38.30,0.6360,2.82,2.1793,33.33,15.00,21,14.50,8.24
120963,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1320,14.61,30016,50.0,38.38,0.6550,2.82,2.1818,33.33,15.00,21,14.55,8.24
121067,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1324,14.38,28416,50.0,38.30,0.6430,2.82,2.1835,33.33,15.00,21,14.60,8.24
121171,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1331,14.34,28352,50.0,38.30,0.6598,2.82,2.1837,33.33,15.00,21,14.57,8.24
121275,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1326,14.59,30080,50.0,38.22,0.6382,2.82,2.1843,33.33,15.00,21,14.58,8.24
121379,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1325,14.60,29824,50.0,38.22,0.6408,2.82,2.1812,33.33,15.00,21,14.42,8.24
121483,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1313,14.56,30080,50.0,38.14,0.6312,2.82,2.1805,33.33,15.00,21,14.62,8.24
121587,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1322,14.59,30080,50.0,38.14,0.6360,2.82,2.1808,33.33,15.00,21,14.45,8.24
121691,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1320,14.59,29952,50.0,38.30,0.6382,2.82,2.1837,33.33,15.00,21,14.39,8.24
121794,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1322,14.56,29952,50.0,38.30,0.6335,2.82,2.1833,33.33,15.00,21,14.58,8.24
121899,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1330,14.58,30144,50.0,38.38,0.6382,2.82,2.1840,33.33,15.00,21,14.54,8.24
122003,0.00,0.00,0.00,0.00,712,14.48,7,41,0.66,1332,14.60,29888,50.0,38.30,0.6382,2.82,2.1848,33.33,15.00,21,14.58,8.24
122106,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1326,14.82,30144,50.0,38.30,0.6550,2.82,2.1845,33.33,15.00,21,14.73,8.24
122212,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1337,14.57,30080,50.0,38.14,0.6382,2.82,2.1810,33.33,15.00,21,14.48,8.24
122317,0.00,0.00,0.00,0.00,712,14.40,7,42,0.66,1334,14.59,29888,50.0,38.14,0.6360,2.82,2.1780,33.33,15.00,21,14.58,8.24
122422,0.00,0.00,0.00,0.00,712,14.48,7,42,0.66,1338,14.57,29888,50.0,37.98,0.6382,2.82,2.1745,33.33,15.00,21,14.69,8.24
122527,0.00,0.00,0.00,0.00,712,14.40,7,42,0.66,1334,14.57,30080,50.0,37.90,0.6550,2.82,2.1705,33.33,15.00,21,14.58,8.24
122630,0.00,0.00,0.00,0.00,712,14.48,7,42,0.66,1326,14.60,29952,50.0,37.98,0.6382,2.82,2.1660,33.33,15.00,21,14.45,8.24
122734,0.00,0.00,0.00,0.00,712,14.24,7,42,0.65,1324,14.58,29952,50.0,37.82,0.6408,2.82,2.1658,33.33,15.00,21,14.42,8.24
122838,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1325,14.57,30080,50.0,37.82,0.6312,2.82,2.1637,33.33,15.00,21,14.51,8.24
122942,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1327,14.59,29952,50.0,37.90,0.6382,2.82,2.1600,33.33,15.00,21,14.30,8.24
123046,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1316,14.58,29888,50.0,37.90,0.6525,2.82,2.1615,33.33,15.00,21,14.41,8.24
123150,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1319,14.54,29952,50.0,38.14,0.6408,2.82,2.1630,33.33,15.00,21,14.53,8.24
123253,0.00,0.00,0.00,0.00,712,14.48,7,42,0.65,1322,14.35,28544,50.0,38.14,0.6502,2.82,2.1660,33.33,15.00,21,14.51,8.24
123358,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1320,14.61,29888,50.0,38.14,0.6408,2.82,2.1695,33.33,15.00,21,14.45,8.24
123461,0.00,0.00,0.00,0.00,712,14.24,7,42,0.66,1317,14.57,29952,50.0,38.06,0.6430,2.82,2.1705,33.33,15.00,21,14.57,8.24
123565,0.00,0.00,0.00,0.00,712,14.40,7,42,0.66,1317,14.60,30080,50.0,38.14,0.6408,2.82,2.1717,33.33,15.00,21,14.44,8.24
123670,0.00,0.00,0.00,0.00,712,14.32,7,42,0.66,1320,14.58,29952,50.0,38.14,0.6408,2.82,2.1743,33.33,15.00,21,14.36,8.24
123774,0.00,0.00,0.00,0.00,712,14.48,7,42,0.66,1308,14.57,29952,50.0,38.22,0.6525,2.82,2.1743,33.33,15.00,21,14.41,8.24
123877,0.00,0.00,0.00,0.00,712,14.40,7,42,0.66,1312,14.56,30144,50.0,38.30,0.6360,2.82,2.1770,33.33,15.00,21,14.48,8.24
123981,0.00,0.00,0.00,0.00,712,14.48,7,42,0.66,1316,14.60,29952,50.0,38.30,0.6455,2.82,2.1765,33.33,15.00,21,14.28,8.24
124086,0.00,0.00,0.00,0.00,712,14.40,7,42,0.66,1316,14.58,29888,50.0,38.30,0.6360,2.82,2.1772,33.33,15.00,21,14.39,8.24
124189,0.00,0.00,0.00,0.00,712,14.32,7,42,0.66,1319,14.79,31680,50.0,38.30,0.6360,2.82,2.1793,33.33,15.00,21,14.43,8.24
124293,0.00,0.00,0.00,0.00,712,14.40,7,42,0.66,1318,14.59,30080,50.0,38.30,0.6312,2.82,2.1805,33.33,15.00,21,14.45,8.24
124397,0.00,0.00,0.00,0.00,712,14.40,7,42,0.66,1329,14.58,29888,50.0,38.14,0.6312,2.82,2.1812,33.33,15.00,21,14.50,8.24
