Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (4-byte)* (kPa absolute),Mass Airflow (g/s),Throttle Opening Angle (%)
33800,0.00,0.00,0.00,0.00,712,14.32,7,48,1.52,1738,18.59,56320,50.0,0.6430,8.19,7.6093,66.67,0.00,21,94.92,50.81,100.00
33904,0.00,0.00,0.00,0.00,712,14.32,7,48,1.60,1942,0.00,62912,0.0,0.6502,8.19,7.2912,66.67,0.00,21,95.08,52.30,100.00
34008,0.00,0.00,0.00,0.00,712,14.24,7,48,1.60,2103,17.61,49728,50.0,0.6455,7.68,6.9428,66.67,0.00,21,90.08,50.88,52.55
34113,0.00,0.00,0.00,0.00,712,14.24,7,48,1.52,2157,15.60,36352,50.0,0.6455,5.89,3.5510,66.67,0.50,21,51.96,27.31,5.88
34217,0.00,0.00,0.00,0.00,712,14.32,7,48,1.19,1973,14.58,28736,50.0,0.6573,0.51,0.0000,33.33,15.00,21,34.17,15.64,4.31
34320,0.00,0.00,0.00,0.00,712,14.32,7,48,0.85,1935,13.59,23424,50.0,0.6455,0.77,0.0000,33.33,15.00,21,25.83,10.65,3.92
34424,0.00,0.00,0.00,0.00,712,14.24,7,48,0.62,1834,13.59,23296,50.0,0.6478,0.77,1.3822,33.33,15.00,21,25.51,11.21,7.06
34528,0.00,0.00,0.00,0.00,712,14.32,7,48,0.51,1698,13.55,20544,50.0,0.6502,2.05,1.1338,33.33,15.00,21,22.33,8.68,4.71
34632,0.00,0.00,0.00,0.00,712,14.32,7,48,0.44,1498,13.12,20288,50.0,0.6502,1.79,1.0148,33.33,15.00,21,23.45,8.90,6.67
34736,0.00,0.00,0.00,0.00,712,14.16,7,48,0.40,1363,13.12,20672,50.0,0.6502,1.79,1.0070,33.33,15.00,21,24.48,7.64,5.10
34840,0.00,0.00,0.00,0.00,712,14.32,7,48,0.38,1236,13.11,20544,50.0,0.6715,1.54,0.8720,33.33,15.00,21,23.68,6.66,4.31
34944,0.00,0.00,0.00,0.00,712,14.24,7,48,0.37,1110,13.12,20672,50.0,0.6787,1.54,0.8403,33.33,15.00,21,25.19,6.47,5.10
35048,0.00,0.00,0.00,0.00,712,14.32,7,48,0.36,1014,13.13,20352,50.0,0.6430,1.54,0.8568,33.33,15.00,21,26.54,6.09,4.71
35152,0.00,0.00,0.00,0.00,712,14.32,7,48,0.36,950,13.11,20480,50.0,0.6455,1.54,0.8560,33.33,15.00,21,26.78,5.66,4.31
35256,0.00,0.00,0.00,0.00,712,14.32,7,48,0.37,869,13.12,20544,50.0,0.6455,1.54,0.8555,33.33,15.00,21,27.34,5.27,4.31
35360,0.00,0.00,0.00,0.00,712,14.24,7,48,0.37,807,13.14,20224,50.0,0.6573,1.54,0.8638,33.33,15.00,21,28.37,5.39,4.71
35464,0.00,0.00,0.00,0.00,712,14.32,7,48,0.38,749,13.11,18752,50.0,0.6430,2.05,1.4062,33.33,15.00,21,30.99,6.18,5.49
35567,0.00,0.00,0.00,0.00,712,14.24,7,48,0.40,704,12.32,15360,50.0,0.6360,2.05,1.6683,33.33,15.00,21,34.25,6.71,5.88
35672,0.00,0.00,0.00,0.00,712,14.24,7,48,0.44,680,12.58,17024,50.0,0.6455,2.30,1.8375,33.33,15.00,21,36.71,7.10,5.88
35775,0.00,0.00,0.00,0.00,712,14.32,7,48,0.47,657,12.58,17088,50.0,0.6573,2.56,2.0707,33.33,15.00,22,39.97,7.50,5.88
35880,0.00,0.00,0.00,0.00,712,14.08,7,48,0.52,655,13.12,20352,50.0,0.6288,2.82,2.2295,33.33,15.00,22,41.87,7.88,5.88
35984,0.00,0.00,0.00,0.00,712,14.16,7,48,0.55,661,13.11,20224,50.0,0.6360,3.07,2.4250,33.33,15.00,22,43.62,8.54,5.88
36087,0.00,0.00,0.00,0.00,712,14.48,7,48,0.60,680,13.13,22016,50.0,0.6950,3.07,2.5402,33.33,15.00,22,45.05,9.01,5.49
36191,0.00,0.00,0.00,0.00,712,14.16,7,48,0.63,712,13.56,23744,50.0,0.6763,3.33,2.6442,33.33,15.00,22,45.52,9.56,5.49
36295,0.00,0.00,0.00,0.00,712,14.16,7,48,0.67,750,13.83,26880,50.0,0.6835,3.33,2.7088,33.33,15.00,22,45.76,10.04,5.49
36399,0.00,0.00,0.00,0.00,712,14.16,7,48,0.69,791,14.38,28608,50.0,0.6693,3.33,2.7395,33.33,15.00,22,45.45,10.47,5.49
36503,0.00,0.00,0.00,0.00,712,14.24,7,48,0.72,827,14.11,27072,50.0,0.6502,3.33,2.7425,33.33,15.00,22,44.97,10.80,5.49
36608,0.00,0.00,0.00,0.00,712,14.40,7,48,0.73,861,14.09,30016,50.0,0.6335,3.33,2.7055,33.33,15.00,21,43.78,10.73,5.49
36713,0.00,0.00,0.00,0.00,712,14.40,7,48,0.73,892,14.59,30080,50.0,0.6408,3.33,2.6165,33.33,15.00,21,41.63,10.54,5.49
36816,0.00,0.00,0.00,0.00,712,14.32,7,48,0.72,920,14.57,30016,50.0,0.6715,3.33,2.4985,33.33,15.00,21,40.36,10.38,5.49
36920,0.00,0.00,0.00,0.00,712,14.32,7,48,0.71,925,14.58,29952,50.0,0.6430,3.07,2.4125,33.33,15.00,21,39.41,10.18,5.49
37023,0.00,0.00,0.00,0.00,712,14.24,7,48,0.70,926,14.58,30336,50.0,0.6787,3.07,2.3483,33.33,15.00,21,38.70,9.98,5.49
37128,0.00,0.00,0.00,0.00,712,14.24,7,48,0.69,921,14.60,29952,50.0,0.6382,3.07,2.2723,33.33,15.00,21,37.98,9.68,5.49
37231,0.00,0.00,0.00,0.00,712,14.32,7,48,0.67,906,14.12,27008,50.0,0.6430,2.82,2.2228,33.33,15.00,21,37.66,9.54,5.49
37336,0.00,0.00,0.00,0.00,712,14.24,7,48,0.66,900,14.11,27072,50.0,0.6478,2.82,2.1827,33.33,15.00,21,37.50,9.31,5.49
37439,0.00,0.00,0.00,0.00,712,14.24,7,48,0.65,890,14.13,26880,50.0,0.6382,2.82,2.1665,33.33,15.00,21,37.66,9.32,5.88
37543,0.00,0.00,0.00,0.00,712,14.32,7,48,0.65,882,13.59,23360,50.0,0.6408,2.82,2.1787,33.33,15.00,21,37.90,9.42,5.88
37648,0.00,0.00,0.00,0.00,712,14.24,7,48,0.64,878,13.33,22016,50.0,0.6455,2.82,2.1670,33.33,15.00,21,38.06,9.25,5.88
37751,0.00,0.00,0.00,0.00,712,14.24,7,48,0.64,871,13.58,23744,50.0,0.6478,2.82,2.1610,33.33,15.00,21,38.30,9.31,5.88
37855,0.00,0.00,0.00,0.00,712,14.40,7,48,0.64,872,13.59,23424,50.0,0.6335,2.82,2.1615,33.33,15.00,21,38.69,9.42,5.88
37960,0.00,0.00,0.00,0.00,712,14.32,7,48,0.64,870,13.57,23744,50.0,0.6360,2.82,2.1720,33.33,15.00,21,39.25,9.66,6.27
38063,0.00,0.00,0.00,0.00,712,14.24,7,48,0.65,880,13.12,20352,50.0,0.6810,2.82,2.2265,33.33,15.00,21,39.89,9.84,6.27
38168,0.00,0.00,0.00,0.00,712,14.24,7,48,0.65,893,13.59,23296,50.0,0.6478,2.82,2.2468,33.33,15.00,21,39.89,10.15,6.27
38271,0.00,0.00,0.00,0.00,712,14.32,7,48,0.66,908,13.58,23360,50.0,0.6430,2.82,2.2262,33.33,15.00,21,39.97,10.26,5.88
38375,0.00,0.00,0.00,0.00,712,14.24,7,48,0.66,920,13.67,25216,50.0,0.6620,2.82,2.2360,33.33,15.00,21,39.89,10.26,6.27
38478,0.00,0.00,0.00,0.00,712,14.24,7,48,0.67,930,13.59,28224,50.0,0.6382,2.82,2.2380,33.33,15.00,21,39.57,10.34,5.88
38583,0.00,0.00,0.00,0.00,712,14.24,7,48,0.67,941,14.38,27072,50.0,0.6787,2.82,2.2328,33.33,15.00,21,39.41,10.29,5.88
38686,0.00,0.00,0.00,0.00,712,14.24,7,48,0.66,951,14.10,27072,50.0,0.6502,2.82,2.2215,33.33,15.00,21,39.01,10.44,5.88
38791,0.00,0.00,0.00,0.00,712,14.32,7,48,0.66,946,14.12,26944,50.0,0.6787,2.82,2.2075,33.33,15.00,21,38.70,10.23,5.88
38894,0.00,0.00,0.00,0.00,712,14.24,7,48,0.66,946,14.11,26752,50.0,0.6478,2.82,2.1898,33.33,15.00,21,38.54,10.15,5.88
38998,0.00,0.00,0.00,0.00,712,14.32,7,48,0.65,944,14.11,27072,50.0,0.6502,2.82,2.1740,33.33,15.50,21,38.22,9.96,5.88
39104,0.00,0.00,0.00,0.00,712,14.24,7,49,0.65,945,14.11,27264,50.0,0.6502,2.82,2.1545,33.33,15.50,21,42.11,11.30,8.24
39208,0.00,0.00,0.00,0.00,712,14.32,7,49,0.69,968,14.14,26880,50.0,0.6620,3.33,3.6175,33.33,12.00,21,94.53,25.99,43.53
39312,0.00,0.00,0.00,0.00,712,14.24,7,49,0.89,1200,14.11,27008,50.0,0.6478,5.63,5.4798,33.33,4.00,21,95.08,35.44,94.90
39417,0.00,0.00,0.00,0.00,712,14.32,7,49,1.17,1387,14.10,27328,50.0,0.6478,6.91,6.5325,66.67,0.00,21,95.08,41.99,100.00
39521,0.00,0.00,0.00,0.00,712,14.24,7,49,1.38,1537,14.60,29952,50.0,0.6430,7.68,7.3700,66.67,0.00,21,95.00,48.88,100.00
39625,0.00,0.00,0.00,0.00,712,14.08,7,49,1.55,1770,0.00,60032,0.0,0.6478,8.19,7.6082,66.67,0.00,21,94.92,50.98,92.94
39729,0.00,0.00,0.00,0.00,712,14.24,7,49,1.59,2012,18.94,58432,50.0,0.6455,7.42,5.0572,66.67,15.00,21,61.49,31.13,7.84
39832,0.00,0.00,0.00,0.00,712,14.32,7,49,1.34,1952,16.36,42560,50.0,0.6573,3.84,2.6753,33.33,15.00,21,39.89,18.35,4.31
39937,0.00,0.00,0.00,0.00,712,14.24,7,49,0.98,1814,16.61,43008,50.0,0.6740,2.56,1.5700,33.33,15.00,21,29.48,12.88,3.92
40041,0.00,0.00,0.00,0.00,712,14.32,7,49,0.76,1608,13.58,23680,50.0,0.6763,2.05,1.4327,33.33,15.00,21,28.85,12.16,7.06
40145,0.00,0.00,0.00,0.00,712,14.32,7,49,0.64,1471,13.12,23808,50.0,0.6550,2.05,1.1775,33.33,15.00,21,27.34,9.81,5.49
40249,0.00,0.00,0.00,0.00,712,14.32,7,49,0.56,1317,14.14,26880,50.0,0.6502,1.54,0.8347,33.33,15.00,21,26.31,8.17,4.71
40353,0.00,0.00,0.00,0.00,712,14.16,7,49,0.50,1190,14.11,27008,50.0,0.6455,1.28,0.6375,33.33,15.00,21,26.86,7.46,4.71
40456,0.00,0.00,0.00,0.00,712,14.16,7,49,0.47,1085,14.10,23552,50.0,0.6455,1.28,0.6000,33.33,15.00,21,27.89,7.04,4.71
40561,0.00,0.00,0.00,0.00,712,14.24,7,49,0.45,1000,13.85,20416,50.0,0.6430,1.28,0.6000,33.33,15.00,21,27.89,6.46,4.31
40664,0.00,0.00,0.00,0.00,712,14.24,7,49,0.44,934,13.13,20224,50.0,0.6408,1.28,0.6000,33.33,15.00,21,27.89,6.03,3.92
40768,0.00,0.00,0.00,0.00,712,14.24,7,49,0.43,874,13.11,20544,50.0,0.6430,1.28,0.6000,33.33,15.00,21,28.13,5.62,3.92
40872,0.00,0.00,0.00,0.00,712,14.32,7,49,0.42,814,12.75,16960,50.0,0.6430,1.28,0.6000,33.33,15.00,21,28.77,5.69,4.71
40977,0.00,0.00,0.00,0.00,712,14.24,7,49,0.42,771,12.59,16640,50.0,0.6693,1.28,0.6000,33.33,15.00,22,30.36,6.09,5.10
41080,0.00,0.00,0.00,0.00,712,14.16,7,49,0.43,738,12.59,17024,50.0,0.6835,1.28,1.5590,33.33,15.00,22,32.42,6.73,5.49
41184,0.00,0.00,0.00,0.00,712,14.32,7,49,0.46,710,12.61,16640,50.0,0.6430,2.30,1.7730,33.33,15.00,22,35.12,6.87,5.49
41289,0.00,0.00,0.00,0.00,712,14.24,7,49,0.48,689,12.59,16896,50.0,0.6430,2.56,1.9380,33.33,15.00,22,37.50,7.27,5.49
41392,0.00,0.00,0.00,0.00,712,14.24,7,49,0.51,672,13.09,20224,50.0,0.6360,2.56,2.0680,33.33,15.00,22,39.49,7.63,5.88
41496,0.00,0.00,0.00,0.00,712,14.24,7,49,0.54,672,13.11,20608,50.0,0.6620,2.82,2.2375,33.33,15.00,22,41.47,8.01,5.49
41600,0.00,0.00,0.00,0.00,712,14.08,7,49,0.58,677,13.61,23360,50.0,0.6763,3.07,2.3400,33.33,15.00,22,42.67,8.43,5.49
41705,0.00,0.00,0.00,0.00,712,14.24,7,49,0.61,696,14.13,27008,50.0,0.6478,3.07,2.4720,33.33,15.00,22,44.17,8.91,5.49
41807,0.00,0.00,0.00,0.00,712,14.24,7,49,0.64,724,14.06,26688,50.0,0.6408,3.07,2.5718,33.33,15.00,22,44.65,9.46,5.49
41912,0.00,0.00,0.00,0.00,712,14.40,7,49,0.67,748,13.89,25536,50.0,0.6360,3.33,2.6215,33.33,15.00,22,44.89,9.89,5.49
42016,0.00,0.00,0.00,0.00,712,14.40,7,49,0.69,792,14.59,29696,50.0,0.6288,3.33,2.6555,33.33,15.00,22,44.73,10.27,5.49
42120,0.00,0.00,0.00,0.00,712,14.40,7,49,0.71,828,14.58,30016,50.0,0.6382,3.33,2.6448,33.33,15.00,22,43.94,10.42,5.49
42223,0.00,0.00,0.00,0.00,712,14.24,7,49,0.72,852,14.59,30144,50.0,0.6478,3.33,2.5928,33.33,15.00,22,42.59,10.33,5.49
42328,0.00,0.00,0.00,0.00,712,14.08,7,49,0.72,884,14.62,30016,50.0,0.6550,3.33,2.5288,33.33,15.00,22,41.00,10.27,5.10
42431,0.00,0.00,0.00,0.00,712,14.24,7,49,0.71,900,14.58,30080,50.0,0.6478,3.07,2.4220,33.33,15.00,22,39.89,10.10,5.49
42536,0.00,0.00,0.00,0.00,712,14.24,7,49,0.70,913,14.57,29952,50.0,0.6763,3.07,2.3530,33.33,15.00,22,38.93,9.79,5.49
42640,0.00,0.00,0.00,0.00,712,14.08,7,49,0.69,916,14.60,30016,50.0,0.6550,3.07,2.2742,33.33,15.00,22,37.98,9.72,5.49
42743,0.00,0.00,0.00,0.00,712,14.32,7,49,0.67,908,14.59,29952,50.0,0.6478,2.82,2.2160,33.33,15.00,22,37.42,9.49,5.49
42847,0.00,0.00,0.00,0.00,712,14.24,7,49,0.66,904,14.24,27072,50.0,0.6550,2.82,2.1763,33.33,15.00,22,37.27,9.26,5.49
42951,0.00,0.00,0.00,0.00,712,14.24,7,49,0.65,899,14.12,27200,50.0,0.6382,2.82,2.1340,33.33,15.00,22,37.03,9.19,5.49
43055,0.00,0.00,0.00,0.00,712,14.40,7,49,0.64,891,14.12,26624,50.0,0.6408,2.82,2.1147,33.33,15.00,22,37.27,9.25,5.49
43159,0.00,0.00,0.00,0.00,712,14.24,7,49,0.64,874,14.10,27008,50.0,0.6598,2.82,2.1335,33.33,15.00,22,37.58,9.10,5.88
43263,0.00,0.00,0.00,0.00,712,14.00,7,49,0.63,871,13.59,23616,50.0,0.6620,2.82,2.1223,33.33,15.00,22,37.82,9.09,5.88
43366,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,866,13.59,23360,50.0,0.6478,2.82,2.1205,33.33,15.00,22,38.14,9.24,5.88
43470,0.00,0.00,0.00,0.00,712,14.32,7,49,0.64,863,13.58,23296,50.0,0.6335,2.82,2.1318,33.33,15.00,22,38.85,9.45,5.88
43575,0.00,0.00,0.00,0.00,712,14.16,7,49,0.64,866,13.58,23552,50.0,0.6620,2.82,2.1470,33.33,15.00,22,39.25,9.64,5.88
43679,0.00,0.00,0.00,0.00,712,14.08,7,49,0.65,880,13.59,23488,50.0,0.6763,2.82,2.2073,33.33,15.00,22,39.57,9.80,5.88
43783,0.00,0.00,0.00,0.00,712,14.32,7,49,0.65,889,13.59,23488,50.0,0.6455,2.82,2.2305,33.33,15.00,22,39.81,9.98,5.88
43886,0.00,0.00,0.00,0.00,712,14.24,7,49,0.66,900,13.57,23360,50.0,0.6645,2.82,2.2037,33.33,15.00,22,39.65,10.08,5.88
43991,0.00,0.00,0.00,0.00,712,14.16,7,49,0.66,914,13.36,22208,50.0,0.6693,2.82,2.2128,33.33,15.00,22,39.49,10.14,5.88
44095,0.00,0.00,0.00,0.00,712,14.32,7,49,0.66,922,13.35,24960,50.0,0.6430,2.82,2.2113,33.33,15.00,22,39.25,10.16,5.88
44198,0.00,0.00,0.00,0.00,712,14.16,7,49,0.66,930,14.11,27072,50.0,0.6620,2.82,2.2055,33.33,15.00,22,39.01,10.21,5.88
44303,0.00,0.00,0.00,0.00,712,14.32,7,49,0.66,942,14.11,27008,50.0,0.6455,2.82,2.1975,33.33,15.00,22,38.77,10.23,5.88
44407,0.00,0.00,0.00,0.00,712,14.32,7,49,0.66,936,14.13,26880,50.0,0.6525,2.82,2.1835,33.33,15.00,22,38.54,10.02,5.88
44510,0.00,0.00,0.00,0.00,712,14.24,7,49,0.65,939,14.11,27008,50.0,0.6455,2.82,2.1690,33.33,15.00,22,38.46,9.99,5.88
44614,0.00,0.00,0.00,0.00,712,14.32,7,49,0.65,940,14.10,27072,50.0,0.6430,2.82,2.1570,33.33,15.00,22,38.30,10.03,5.88
44719,0.00,0.00,0.00,0.00,712,14.24,7,49,0.65,938,14.13,27072,50.0,0.6740,2.82,2.1425,33.33,15.00,22,38.22,9.91,5.88
44822,0.00,0.00,0.00,0.00,712,14.32,7,49,0.64,933,14.21,28480,50.0,0.6430,2.82,2.1318,33.33,15.00,22,38.14,9.95,5.88
44926,0.00,0.00,0.00,0.00,712,14.24,7,49,0.64,940,14.36,28672,50.0,0.6573,2.82,2.1238,33.33,15.00,22,37.98,9.95,5.88
45030,0.00,0.00,0.00,0.00,712,14.24,7,49,0.64,941,14.13,26944,50.0,0.6478,2.82,2.1165,33.33,15.00,22,37.98,9.90,5.88
45133,0.00,0.00,0.00,0.00,712,14.24,7,49,0.64,940,14.13,26880,50.0,0.6502,2.82,2.1065,33.33,15.00,22,37.90,10.00,5.88
45238,0.00,0.00,0.00,0.00,712,14.24,7,49,0.64,943,14.10,27008,50.0,0.6430,2.82,2.1015,33.33,15.00,22,37.90,9.91,5.88
45342,0.00,0.00,0.00,0.00,712,14.24,7,49,0.64,938,14.11,27008,50.0,0.6857,2.82,2.0955,33.33,15.00,22,37.82,9.96,5.88
45445,0.00,0.00,0.00,0.00,712,14.24,7,49,0.64,942,14.13,26880,50.0,0.6430,2.82,2.0932,33.33,15.00,22,37.82,9.94,5.88
45550,0.00,0.00,0.00,0.00,712,14.32,7,49,0.63,946,14.11,27008,50.0,0.6382,2.82,2.0895,33.33,15.00,22,37.82,9.94,5.88
45654,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,946,14.11,27328,50.0,0.6740,2.82,2.0857,33.33,15.00,22,37.66,9.96,5.88
45758,0.00,0.00,0.00,0.00,712,14.32,7,49,0.63,943,14.14,27072,50.0,0.6430,2.82,2.0827,33.33,15.00,22,37.66,9.96,5.88
45861,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,948,14.13,27008,50.0,0.6810,2.82,2.0795,33.33,15.00,22,37.66,9.92,5.88
45966,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,942,14.09,27072,50.0,0.6525,2.82,2.0760,33.33,15.00,22,37.66,9.95,5.88
46069,0.00,0.00,0.00,0.00,712,14.16,7,49,0.63,948,14.11,25792,50.0,0.6880,2.82,2.0743,33.33,15.00,22,37.66,9.93,5.88
46174,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,944,13.89,25280,50.0,0.6430,2.82,2.0755,33.33,15.00,22,37.66,9.78,6.27
46277,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,937,14.11,27072,50.0,0.6880,2.82,2.0753,33.33,15.00,22,37.66,9.91,5.88
46381,0.00,0.00,0.00,0.00,712,14.32,7,49,0.63,943,14.11,27072,50.0,0.6360,2.82,2.0762,33.33,15.00,22,37.66,9.93,6.27
46485,0.00,0.00,0.00,0.00,712,14.32,7,49,0.63,943,14.13,26816,50.0,0.6835,2.82,2.0770,33.33,15.00,22,37.82,9.89,5.88
46590,0.00,0.00,0.00,0.00,712,14.16,7,49,0.63,945,14.10,27008,50.0,0.6408,2.82,2.0777,33.33,15.00,22,37.74,9.88,6.27
46693,0.00,0.00,0.00,0.00,712,14.32,7,49,0.63,949,14.10,27008,50.0,0.6455,2.82,2.0770,33.33,15.00,22,37.66,9.88,5.88
46797,0.00,0.00,0.00,0.00,712,14.08,7,49,0.63,953,14.13,26880,50.0,0.6810,2.82,2.0765,33.33,15.00,22,37.74,10.00,6.27
46901,0.00,0.00,0.00,0.00,712,14.32,7,49,0.63,946,14.14,26944,50.0,0.6478,2.82,2.0750,33.33,15.00,22,37.66,9.89,5.88
47004,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,952,14.35,28736,50.0,0.6525,2.82,2.0737,33.33,15.00,22,37.58,9.88,5.88
47110,0.00,0.00,0.00,0.00,712,14.32,7,49,0.63,949,14.14,26880,50.0,0.6430,2.82,2.0718,33.33,15.00,22,37.50,9.92,5.88
47214,0.00,0.00,0.00,0.00,712,14.16,7,49,0.63,951,14.13,26944,50.0,0.6763,2.82,2.0682,33.33,15.00,22,37.58,9.95,5.88
47317,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,948,14.10,27008,50.0,0.6430,2.82,2.0665,33.33,15.00,22,37.58,9.87,5.88
47421,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,951,14.09,26944,50.0,0.6880,2.82,2.0653,33.33,15.00,22,37.50,9.87,5.88
47526,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,949,14.13,27072,50.0,0.6478,2.82,2.0633,33.33,15.00,22,37.58,9.89,5.88
47630,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,944,14.11,27072,50.0,0.6525,2.82,2.0630,33.33,15.00,22,37.58,9.91,5.88
47734,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,946,14.10,27328,50.0,0.6550,2.82,2.0655,33.33,15.00,22,37.58,9.86,5.88
47837,0.00,0.00,0.00,0.00,712,14.32,7,49,0.63,942,14.13,26880,50.0,0.6502,2.82,2.0660,33.33,15.00,22,37.74,9.77,5.88
47941,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,940,14.12,26880,50.0,0.6455,2.82,2.0673,33.33,15.00,22,37.66,9.89,5.88
48046,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,938,14.10,27072,50.0,0.6835,2.82,2.0695,33.33,15.00,22,37.66,9.93,5.88
48150,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,943,14.12,27072,50.0,0.6810,2.82,2.0720,33.33,15.00,22,37.74,9.89,5.88
48254,0.00,0.00,0.00,0.00,712,14.32,7,49,0.63,945,13.90,25408,50.0,0.6455,2.82,2.0737,33.33,15.00,22,37.74,9.98,5.88
48358,0.00,0.00,0.00,0.00,712,14.16,7,49,0.63,945,13.87,27072,50.0,0.6810,2.82,2.0753,33.33,15.00,22,37.74,9.92,5.88
48463,0.00,0.00,0.00,0.00,712,14.40,7,49,0.63,946,14.09,27008,50.0,0.6478,2.82,2.0740,33.33,15.00,22,37.66,9.95,5.88
48566,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,948,14.14,26944,50.0,0.6835,2.82,2.0753,33.33,15.00,22,37.74,9.98,5.88
48669,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,948,14.11,27072,50.0,0.6525,2.82,2.0750,33.33,15.00,22,37.66,9.90,5.88
48773,0.00,0.00,0.00,0.00,712,14.16,7,49,0.63,950,14.12,27072,50.0,0.6525,2.82,2.0728,33.33,15.00,22,37.58,9.89,5.88
48877,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,956,14.12,26880,50.0,0.6455,2.82,2.0700,33.33,15.00,22,37.58,9.97,5.88
48982,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,961,14.13,27072,50.0,0.6525,2.82,2.0667,33.33,15.00,22,37.42,10.07,5.88
49085,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,960,14.33,28672,50.0,0.6455,2.82,2.0642,33.33,15.00,22,37.34,9.96,5.88
49189,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,955,14.38,27328,50.0,0.6857,2.82,2.0625,33.33,15.00,22,37.27,9.99,5.88
49294,0.00,0.00,0.00,0.00,712,14.24,7,49,0.63,958,14.13,27072,50.0,0.6455,2.82,2.0577,33.33,15.00,22,37.27,9.97,5.88
49397,0.00,0.00,0.00,0.00,712,14.32,7,49,0.62,955,14.11,27072,50.0,0.6810,2.82,2.0555,33.33,15.00,22,37.34,9.90,5.88
49502,0.00,0.00,0.00,0.00,712,14.24,7,49,0.62,954,14.10,26880,50.0,0.6408,2.82,2.0518,33.33,15.00,22,37.27,9.95,5.88
49605,0.00,0.00,0.00,0.00,712,14.24,7,49,0.62,952,14.13,26880,50.0,0.6525,2.82,2.0510,33.33,15.00,22,37.34,9.78,5.88
49709,0.00,0.00,0.00,0.00,712,14.24,7,49,0.62,952,14.11,27008,50.0,0.6455,2.82,2.0473,33.33,15.00,22,37.34,9.81,5.88
49813,0.00,0.00,0.00,0.00,712,14.32,7,49,0.62,951,14.10,27072,50.0,0.6787,2.82,2.0467,33.33,15.00,22,37.34,9.95,5.88
49918,0.00,0.00,0.00,0.00,712,14.24,7,49,0.62,958,14.12,26880,50.0,0.6430,2.82,2.0475,33.33,15.00,22,37.27,9.86,5.88
50021,0.00,0.00,0.00,0.00,712,14.32,7,49,0.62,955,14.13,26688,50.0,0.6502,2.82,2.0480,33.33,15.00,22,37.19,9.81,5.88
50125,0.00,0.00,0.00,0.00,712,14.16,7,49,0.62,954,14.10,26880,50.0,0.6455,2.82,2.0450,33.33,15.00,22,37.27,9.84,5.88
50228,0.00,0.00,0.00,0.00,712,14.32,7,49,0.62,956,14.11,27008,50.0,0.6835,2.56,2.0440,33.33,15.00,22,37.27,9.82,5.88
50333,0.00,0.00,0.00,0.00,712,14.16,7,49,0.62,954,14.11,25344,50.0,0.6455,2.82,2.0423,33.33,15.00,22,37.27,9.83,5.88
50437,0.00,0.00,0.00,0.00,712,14.32,7,49,0.62,950,13.87,25408,50.0,0.6525,2.56,2.0408,33.33,15.00,22,37.19,9.83,5.88
50541,0.00,0.00,0.00,0.00,712,14.24,7,49,0.62,951,14.11,27328,50.0,0.6573,2.82,2.0398,33.33,15.00,22,37.19,9.70,5.88
50645,0.00,0.00,0.00,0.00,712,14.32,7,49,0.62,940,14.13,26880,50.0,0.6550,2.56,2.0402,33.33,15.00,22,37.27,9.72,5.88
50749,0.00,0.00,0.00,0.00,712,14.16,7,49,0.62,943,14.13,27008,50.0,0.6573,2.82,2.0415,33.33,15.00,22,37.34,9.78,5.88
50852,0.00,0.00,0.00,0.00,712,14.32,7,49,0.62,940,14.09,27072,50.0,0.6455,2.56,2.0470,33.33,15.00,22,37.50,9.78,5.88
