Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (kPa absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
165061,14.40,7,1,42,0.58,1170,15.62,36480,36.95,1.01,0.6382,2.56,1.9098,33.33,15.00,26,11.42,7.45,0.0000
165165,14.48,7,1,42,0.58,1170,15.58,36736,37.03,1.01,0.6335,2.56,1.9118,33.33,15.00,26,11.39,7.45,0.0000
165269,14.48,7,1,42,0.58,1174,15.61,36480,36.87,1.01,0.6312,2.56,1.9130,33.33,15.00,26,11.43,7.45,0.0000
165373,14.40,7,1,42,0.58,1174,15.58,37312,36.87,1.01,0.6430,2.56,1.9150,33.33,15.00,26,11.34,7.45,0.0000
165477,14.40,7,1,42,0.58,1172,16.12,40128,36.87,1.01,0.6312,2.56,1.9150,33.33,15.00,26,11.32,7.45,0.0000
165581,14.32,7,1,42,0.58,1170,16.13,40000,36.79,1.01,0.6335,2.56,1.9135,33.33,15.00,26,11.28,7.45,0.0000
165684,14.40,7,1,42,0.58,1164,16.12,40192,36.79,1.01,0.6312,2.56,1.9125,33.33,15.00,26,11.25,7.45,0.0000
165789,14.40,7,1,42,0.58,1167,16.03,36480,36.87,1.01,0.6408,2.56,1.9105,33.33,15.00,26,11.23,7.45,0.0000
165892,14.40,7,1,42,0.58,1169,15.56,43136,36.95,1.01,0.6335,2.56,1.9107,33.33,15.00,26,11.40,7.45,0.0000
165996,14.40,7,1,42,0.58,1170,16.57,36608,36.95,1.01,0.6455,2.56,1.9123,33.33,15.00,26,11.28,7.45,0.0000
166100,14.32,7,1,42,0.58,1179,15.61,36544,36.95,1.01,0.6335,2.56,1.9047,33.33,15.00,26,11.41,7.45,0.0000
166205,14.16,7,1,42,0.58,1182,15.58,36736,36.87,1.01,0.6455,2.56,1.9133,33.33,15.00,26,11.32,7.45,0.0000
166309,14.40,7,1,42,0.58,1184,15.60,36544,36.87,1.01,0.6360,2.56,1.9115,33.33,15.00,26,11.34,7.45,0.0000
166412,14.48,7,1,42,0.58,1182,15.85,40128,36.79,1.01,0.6573,2.56,1.9095,33.33,15.00,26,11.32,7.45,0.0000
166517,14.40,7,1,42,0.58,1184,16.12,40128,36.79,1.01,0.6382,2.56,1.9083,33.33,15.00,26,11.22,7.45,0.0000
166621,14.40,7,1,42,0.58,1181,16.13,40128,36.63,1.01,0.6335,2.56,1.9047,33.33,15.00,26,11.20,7.45,0.0000
166726,14.40,7,1,42,0.58,1178,15.58,36544,36.55,1.01,0.6430,2.56,1.8995,33.33,15.00,26,11.29,7.45,0.0000
166829,14.40,7,1,42,0.58,1171,15.35,34880,36.63,1.01,0.6335,2.56,1.8985,33.33,15.00,26,11.32,7.45,0.0000
166934,14.40,7,1,42,0.57,1173,15.33,36672,36.63,1.01,0.6382,2.56,1.8990,33.33,15.00,26,11.21,7.45,0.0000
167037,14.40,7,1,42,0.57,1174,16.12,40192,36.71,1.01,0.6382,2.56,1.8987,33.33,15.00,26,11.36,7.45,0.0000
167142,14.40,7,1,42,0.57,1173,15.60,36736,36.63,1.01,0.6288,2.56,1.8973,33.33,15.00,26,11.22,7.45,0.0000
167247,14.32,7,1,42,0.57,1172,15.58,36736,36.63,1.01,0.6360,2.56,1.8950,33.33,15.00,26,11.22,7.45,0.0000
167350,14.32,7,1,42,0.57,1174,15.61,36480,36.63,1.01,0.6288,2.56,1.8958,33.33,15.00,26,11.24,7.45,0.0000
167455,14.40,7,1,42,0.57,1172,15.58,36672,36.71,1.01,0.6335,2.56,1.8880,33.33,15.00,26,11.36,7.45,0.0000
167560,14.40,7,1,42,0.57,1166,15.59,36608,36.63,1.01,0.6455,2.56,1.8882,33.33,15.00,26,11.16,7.45,0.0000
167663,14.32,7,1,42,0.57,1166,15.60,36608,36.71,1.01,0.6668,2.56,1.8970,33.33,15.00,26,11.20,7.45,0.0000
167768,14.16,7,1,42,0.57,1169,15.58,36736,36.71,1.01,0.6382,2.56,1.8982,33.33,15.00,26,11.19,7.45,0.0000
167871,14.32,7,1,42,0.57,1170,15.61,40064,36.71,1.01,0.6455,2.56,1.8973,33.33,15.00,26,11.21,7.45,0.0000
167976,14.40,7,1,42,0.57,1164,16.11,40320,36.79,1.01,0.6620,2.56,1.8985,33.33,15.00,26,11.14,7.45,0.0000
168080,14.40,7,1,42,0.58,1164,16.21,41664,37.06,1.01,0.6360,2.56,1.9000,33.33,15.00,26,11.14,7.45,0.0000
168183,14.40,7,1,42,0.58,1168,16.39,40512,36.87,1.01,0.6430,2.56,1.9010,33.33,15.00,26,11.17,7.45,0.0000
168288,14.40,7,1,42,0.58,1168,15.85,36672,36.95,1.01,0.6502,2.56,1.9027,33.33,15.00,26,11.17,7.45,0.0000
168392,14.40,7,1,42,0.58,1169,16.12,40000,36.87,1.01,0.6335,2.56,1.9030,33.33,15.00,26,11.30,7.45,0.0000
168496,14.40,7,1,42,0.58,1168,16.12,40256,36.95,1.01,0.6408,2.56,1.9045,33.33,15.00,26,11.19,7.45,0.0000
168600,14.40,7,1,42,0.58,1170,15.60,36544,36.87,1.01,0.6525,2.56,1.9045,33.33,15.00,26,11.22,7.45,0.0000
168704,14.40,7,1,42,0.58,1168,16.13,40128,36.87,1.01,0.6335,2.56,1.9045,33.33,15.00,26,11.18,7.45,0.0000
168808,14.40,7,1,42,0.58,1169,16.10,40256,36.87,1.01,0.6360,2.56,1.9042,33.33,15.00,26,11.19,7.45,0.0000
168911,14.40,7,1,42,0.58,1171,16.11,38400,36.87,1.01,0.6335,2.56,1.9042,33.33,15.00,26,11.20,7.45,0.0000
169016,14.40,7,1,42,0.58,1170,15.87,38528,36.60,1.01,0.6335,2.56,1.9045,33.33,15.00,26,11.16,7.45,0.0000
169120,14.40,7,1,42,0.58,1173,16.12,40064,36.87,1.01,0.6382,2.56,1.9042,33.33,15.00,26,11.27,7.45,0.0000
169223,14.40,7,1,42,0.58,1174,16.13,40128,37.06,1.01,0.6360,2.56,1.9113,33.33,15.00,26,11.26,7.45,0.0000
169328,14.40,7,1,42,0.58,1174,16.11,37440,36.79,1.01,0.6335,2.56,1.9040,33.33,15.00,26,11.16,7.45,0.0000
169431,14.40,7,1,42,0.58,1172,15.60,36544,36.71,1.01,0.6335,2.56,1.9015,33.33,15.00,26,11.13,7.45,0.0000
169536,14.40,7,1,42,0.58,1170,15.58,40128,36.79,1.01,0.6360,2.56,1.9015,33.33,15.00,26,11.13,7.45,0.0000
169639,14.32,7,1,42,0.57,1170,16.12,40128,36.63,1.01,0.6288,2.56,1.8993,33.33,15.00,26,11.21,7.45,0.0000
169744,14.32,7,1,42,0.58,1166,16.13,40064,36.71,1.01,0.6312,2.56,1.8993,33.33,15.00,26,11.19,7.45,0.0000
169847,14.32,7,1,42,0.58,1165,16.11,40256,36.79,1.01,0.6382,2.56,1.9002,33.33,15.00,26,11.26,7.45,0.0000
169951,14.32,7,1,42,0.58,1160,16.14,40064,36.79,1.01,0.6360,2.56,1.9007,33.33,15.00,26,11.12,7.45,0.0000
170055,14.32,7,1,42,0.58,1164,16.11,40192,36.79,1.01,0.6360,2.56,1.9018,33.33,15.00,26,11.13,7.45,0.0000
170159,14.32,7,1,42,0.58,1166,16.11,37952,36.87,1.01,0.6288,2.56,1.9018,33.33,15.00,26,11.18,7.45,0.0000
170263,14.40,7,1,42,0.58,1168,16.21,41728,36.87,1.01,0.6525,2.56,1.9018,33.33,15.00,26,11.20,7.45,0.0000
170367,14.40,7,1,42,0.58,1167,15.59,36672,36.87,1.01,0.6620,2.56,1.9022,33.33,15.00,26,11.22,7.45,0.0000
170470,14.40,7,1,42,0.58,1171,16.02,40064,36.79,1.01,0.6360,2.56,1.9025,33.33,15.00,26,11.22,7.45,0.0000
170575,14.40,7,1,42,0.58,1171,16.11,40256,36.79,1.01,0.6478,2.56,1.9030,33.33,15.00,26,11.23,7.45,0.0000
170678,14.32,7,1,42,0.58,1168,15.59,36608,36.71,1.01,0.6598,2.56,1.9022,33.33,15.00,26,11.26,7.45,0.0000
170783,14.24,7,1,42,0.58,1171,16.13,40128,36.71,1.01,0.6360,2.56,1.9018,33.33,15.00,26,11.17,7.45,0.0000
170886,14.32,7,1,42,0.58,1174,16.11,40256,36.71,1.01,0.6502,2.56,1.8995,33.33,15.00,26,11.32,7.45,0.0000
170991,14.40,7,1,42,0.57,1171,16.12,39936,36.71,1.01,0.6360,2.56,1.8973,33.33,15.00,26,11.17,7.45,0.0000
171094,14.40,7,1,42,0.57,1171,15.34,35072,36.63,1.01,0.6382,2.56,1.8945,33.33,15.00,26,11.29,7.45,0.0000
171199,14.40,7,1,42,0.57,1163,15.41,38656,36.55,1.01,0.6525,2.56,1.8942,33.33,15.00,26,11.09,7.45,0.0000
171302,14.40,7,1,42,0.57,1160,16.14,40128,36.63,1.01,0.6645,2.56,1.8927,33.33,15.00,26,11.17,7.45,0.0000
171406,14.40,7,1,42,0.57,1158,16.11,40192,36.71,1.01,0.6668,2.56,1.8930,33.33,15.00,26,11.13,7.45,0.0000
171510,14.40,7,1,42,0.57,1156,16.16,40128,36.87,1.01,0.6382,2.56,1.8953,33.33,15.00,26,11.11,7.45,0.0000
171614,14.40,7,1,43,0.57,1158,16.11,36736,36.87,1.01,0.6360,2.56,1.8967,33.33,15.00,26,11.12,7.45,0.0000
171719,14.40,7,1,43,0.57,1160,15.59,36544,36.87,1.01,0.6360,2.56,1.8967,33.33,15.00,26,11.15,7.45,0.0000
171822,14.40,7,1,43,0.57,1163,15.60,36544,36.95,1.01,0.6360,2.56,1.8980,33.33,15.00,26,11.19,7.45,0.0000
171926,14.40,7,1,43,0.58,1165,15.57,36736,36.87,1.01,0.6525,2.56,1.8993,33.33,15.00,26,11.22,7.45,0.0000
172030,14.32,7,1,43,0.58,1163,15.64,40064,36.79,1.01,0.6620,2.56,1.9015,33.33,15.00,26,11.20,7.45,0.0000
172134,14.32,7,1,43,0.58,1163,15.97,36672,36.79,1.01,0.6335,2.56,1.9018,33.33,15.00,26,11.19,7.45,0.0000
172238,14.32,7,1,43,0.58,1162,15.58,38144,36.79,1.01,0.6312,2.56,1.9018,33.33,15.00,26,11.17,7.45,0.0000
172342,14.40,7,1,43,0.58,1156,15.59,36480,36.87,1.01,0.6312,2.56,1.9002,33.33,15.00,26,11.10,7.45,0.0000
172446,14.32,7,1,43,0.58,1157,15.57,36672,36.87,1.01,0.6312,2.56,1.9010,33.33,15.00,26,11.12,7.45,0.0000
172551,14.40,7,1,43,0.58,1157,15.61,36544,37.03,1.01,0.6312,2.56,1.9005,33.33,15.00,26,11.12,7.45,0.0000
172656,14.40,7,1,43,0.58,1162,16.11,40128,36.95,1.01,0.6408,2.56,1.9027,33.33,15.00,26,11.30,7.45,0.0000
172760,14.40,7,1,43,0.58,1156,15.59,36608,36.95,1.01,0.6360,2.56,1.9033,33.33,15.00,26,11.27,7.45,0.0000
172865,14.48,7,1,43,0.58,1157,15.60,36608,36.87,1.01,0.6360,2.56,1.9055,33.33,15.00,26,11.25,7.45,0.0000
172969,14.40,7,1,43,0.58,1162,16.11,40256,36.87,1.01,0.6430,2.56,1.9053,33.33,15.00,26,11.17,7.45,0.0000
173073,14.40,7,1,43,0.58,1163,16.14,39936,36.87,1.01,0.6288,2.56,1.9053,33.33,15.00,26,11.29,7.45,0.0000
173177,14.40,7,1,43,0.58,1164,16.08,38656,36.87,1.01,0.6382,2.56,1.9053,33.33,15.00,26,11.20,7.45,0.0000
173282,14.40,7,1,43,0.58,1166,15.87,39616,37.06,1.01,0.6335,2.56,1.9058,33.33,15.00,26,11.24,7.45,0.0000
173385,14.40,7,1,43,0.58,1163,16.24,40128,36.71,1.01,0.6360,2.56,1.9027,33.33,15.00,26,11.10,7.06,0.0000
173489,14.40,7,1,43,0.58,1164,16.11,40256,36.63,1.01,0.6335,2.56,1.8987,33.33,15.00,26,11.09,7.06,0.0000
173593,14.32,7,1,43,0.57,1164,16.15,36544,36.55,1.01,0.6335,2.56,1.8950,33.33,15.00,26,11.08,7.06,0.0000
173697,14.32,7,1,43,0.57,1160,15.58,40192,36.47,1.01,0.6360,2.56,1.8913,33.33,15.00,26,11.04,7.45,0.0000
173801,14.32,7,1,43,0.57,1158,16.10,36544,36.55,1.01,0.6408,2.56,1.8882,33.33,15.00,26,11.05,7.06,0.0000
173905,14.32,7,1,43,0.57,1159,15.60,36608,36.55,1.01,0.6288,2.56,1.8862,33.33,15.00,26,11.04,7.06,0.0000
174008,14.32,7,1,43,0.57,1157,15.58,36672,36.63,1.01,0.6335,2.56,1.8860,33.33,15.00,26,11.02,7.06,0.0000
174113,14.32,7,1,43,0.57,1154,15.61,36480,36.55,1.01,0.6573,2.56,1.8845,33.33,15.00,26,11.14,7.45,0.0000
174216,14.40,7,1,43,0.57,1157,15.58,36736,36.63,1.01,0.6668,2.56,1.8840,33.33,15.00,26,11.00,7.06,0.0000
174321,14.40,7,1,43,0.57,1154,15.60,36544,36.63,1.01,0.6668,2.56,1.8840,33.33,15.00,26,11.11,7.06,0.0000
174425,14.24,7,1,43,0.57,1154,15.84,36544,36.71,1.01,0.6335,2.56,1.8848,33.33,15.00,26,10.98,7.06,0.0000
174530,14.24,7,1,43,0.57,1153,15.57,36672,36.71,1.01,0.6335,2.56,1.8840,33.33,15.00,26,10.94,7.06,0.0000
174634,14.16,7,1,43,0.57,1150,15.60,36544,36.71,1.01,0.6335,2.56,1.8845,33.33,15.00,26,10.96,7.06,0.0000
174737,14.24,7,1,43,0.57,1153,15.58,36736,36.79,1.01,0.6408,2.56,1.8870,33.33,15.00,26,10.96,7.06,0.0000
174842,14.24,7,1,43,0.57,1155,15.61,36544,36.71,1.01,0.6335,2.56,1.8868,33.33,15.00,26,11.09,7.06,0.0000
174945,14.16,7,1,43,0.57,1153,16.24,38784,36.71,1.01,0.6335,2.56,1.8907,33.33,15.00,26,10.96,7.06,0.0000
175050,14.16,7,1,43,0.57,1154,15.58,39424,36.79,1.01,0.6382,2.56,1.8927,33.33,15.00,26,11.10,7.06,0.0000
175153,14.16,7,1,43,0.57,1156,16.13,40064,36.87,1.01,0.6408,2.56,1.8950,33.33,15.00,26,11.12,7.45,0.0000
175258,14.40,7,1,43,0.57,1153,16.08,39872,36.79,1.01,0.6408,2.56,1.9035,33.33,15.00,26,11.05,7.06,0.0000
175361,14.40,7,1,43,0.57,1093,15.87,35008,36.87,1.01,0.6408,2.56,1.9035,33.33,15.00,26,11.03,7.06,0.0000
175465,14.40,7,1,43,0.57,1147,15.59,36672,36.79,1.01,0.6430,2.56,1.8965,33.33,15.00,26,10.98,7.06,0.0000
175569,14.40,7,1,43,0.57,1150,15.58,40192,36.79,1.01,0.6408,2.56,1.8880,33.33,15.00,26,11.13,7.06,0.0000
175673,14.40,7,1,43,0.57,1154,16.13,40064,36.87,1.01,0.6408,2.56,1.8975,33.33,15.00,26,11.07,7.06,0.0000
175776,14.40,7,1,43,0.57,1162,16.17,36736,36.87,1.01,0.6455,2.56,1.8982,33.33,15.00,26,11.09,7.06,0.0000
175881,14.40,7,1,43,0.58,1164,15.59,36544,36.79,1.01,0.6455,2.56,1.8987,33.33,15.00,26,11.11,7.06,0.0000
175984,14.32,7,1,43,0.57,1164,15.59,36672,36.71,1.01,0.6573,2.56,1.8975,33.33,15.00,26,11.11,7.06,0.0000
176088,14.40,7,1,43,0.57,1164,15.57,36672,36.71,1.01,0.6668,2.56,1.8958,33.33,15.00,26,11.10,7.06,0.0000
176193,14.40,7,1,43,0.57,1163,16.02,40064,36.71,1.01,0.6335,2.56,1.8945,33.33,15.00,26,10.98,7.06,0.0000
176297,14.40,7,1,43,0.57,1162,16.22,40192,36.63,1.01,0.6360,2.56,1.8945,33.33,15.00,26,11.10,7.06,0.0000
176401,14.40,7,1,43,0.57,1163,16.12,40064,36.71,1.01,0.6408,2.56,1.8925,33.33,15.00,26,11.11,7.45,0.0000
176505,14.40,7,1,43,0.57,1164,16.13,40192,36.71,1.01,0.6455,2.56,1.8920,33.33,15.00,26,11.00,7.06,0.0000
176608,14.40,7,1,43,0.57,1160,15.57,36608,36.55,1.01,0.6550,2.56,1.8887,33.33,15.00,26,11.08,7.06,0.0000
176712,14.40,7,1,43,0.57,1161,15.61,36544,36.63,1.01,0.6620,2.56,1.8873,33.33,15.00,26,11.07,7.06,0.0000
176817,14.40,7,1,43,0.57,1159,15.57,37056,36.71,1.01,0.6620,2.56,1.8860,33.33,15.00,26,11.05,7.06,0.0000
176923,14.40,7,1,43,0.57,1158,16.14,37632,36.63,1.01,0.6693,2.56,1.8858,33.33,15.00,26,11.04,7.06,0.0000
177027,14.40,7,1,43,0.57,1156,15.59,36672,36.55,1.01,0.6645,2.56,1.8848,33.33,15.00,26,11.02,7.06,0.0000
177131,14.40,7,1,43,0.57,1158,15.60,36544,36.63,1.01,0.6668,2.56,1.8838,33.33,15.00,26,11.04,7.06,0.0000
177235,14.40,7,1,43,0.57,1156,15.62,36544,36.63,1.01,0.6598,2.56,1.8842,33.33,15.00,26,11.02,7.06,0.0000
177339,14.40,7,1,43,0.57,1156,15.58,36544,36.71,1.01,0.6645,2.56,1.8835,33.33,15.00,26,11.02,7.06,0.0000
177443,14.48,7,1,43,0.57,1154,15.37,34880,36.63,1.01,0.6620,2.56,1.8828,33.33,15.00,26,11.00,7.06,0.0000
177546,14.40,7,1,43,0.57,1090,15.33,36608,36.71,1.01,0.6620,2.56,1.8835,33.33,15.00,26,11.01,7.06,0.0000
177650,14.40,7,1,43,0.57,1090,15.59,36608,36.63,1.01,0.6573,2.56,1.8840,33.33,15.00,26,10.89,7.06,0.0000
177755,14.40,7,1,43,0.57,1093,15.56,40064,36.71,1.01,0.6525,2.56,1.8845,33.33,15.00,26,10.91,7.06,0.0000
177858,14.40,7,1,43,0.57,1091,15.74,36672,36.63,1.01,0.6525,2.56,1.8850,33.33,15.00,26,11.00,7.06,0.0000
177963,14.40,7,1,43,0.57,1089,15.61,36544,36.71,1.01,0.6478,2.56,1.8858,33.33,15.00,26,10.98,7.06,0.0000
178066,14.40,7,1,43,0.57,1151,15.59,36672,36.79,1.01,0.6455,2.56,1.8862,33.33,15.00,26,10.97,7.06,0.0000
178170,14.40,7,1,43,0.57,1152,15.60,36608,36.71,1.01,0.6360,2.56,1.8865,33.33,15.00,26,10.98,7.06,0.0000
178274,14.40,7,1,43,0.57,1088,16.14,40064,36.71,1.01,0.6360,2.56,1.8878,33.33,15.00,26,10.98,7.06,0.0000
178378,14.40,7,1,43,0.57,1090,16.11,40256,36.71,1.01,0.6382,2.56,1.8898,33.33,15.00,26,10.88,7.06,0.0000
178482,14.40,7,1,43,0.57,1090,16.14,40064,36.71,1.01,0.6360,2.56,1.8893,33.33,15.00,26,10.88,7.06,0.0000
178587,14.40,7,1,43,0.57,1093,16.11,40192,36.71,1.01,0.6335,2.56,1.8900,33.33,15.00,26,10.91,7.06,0.0000
178690,14.40,7,1,43,0.57,1158,16.02,41664,36.63,1.01,0.6360,2.56,1.8885,33.33,15.00,26,10.93,7.06,0.0000
178794,14.48,7,1,43,0.57,1159,16.39,41728,36.71,1.01,0.6360,2.56,1.8890,33.33,15.00,26,10.95,7.06,0.0000
178899,14.40,7,1,43,0.57,1090,16.11,40256,36.71,1.01,0.6382,2.56,1.8880,33.33,15.00,26,10.89,7.06,0.0000
179002,14.40,7,1,43,0.57,1091,16.13,40064,36.71,1.01,0.6335,2.56,1.8860,33.33,15.00,26,10.90,7.06,0.0000
179106,14.40,7,1,43,0.57,1152,16.12,36864,36.71,1.01,0.6645,2.56,1.8853,33.33,15.00,26,10.85,7.06,0.0000
179210,14.40,7,1,43,0.57,1089,15.59,36608,36.71,1.01,0.6598,2.56,1.8848,33.33,15.00,26,10.87,7.06,0.0000
179315,14.40,7,1,43,0.57,1151,15.59,40064,36.71,1.01,0.6573,2.56,1.8848,33.33,15.00,26,10.96,7.06,0.0000
179419,14.40,7,1,43,0.57,1150,16.11,36736,36.79,1.01,0.6478,2.56,1.8873,33.33,15.00,26,10.84,7.06,0.0000
179523,14.40,7,1,43,0.57,1150,15.63,38464,36.63,1.01,0.6408,2.56,1.8840,33.33,15.00,26,10.85,7.06,0.0000
179626,14.40,7,1,43,0.57,1145,15.88,38656,36.55,1.01,0.6360,2.56,1.8815,33.33,15.00,26,10.91,7.06,0.0000
179731,14.40,7,1,43,0.57,1147,16.12,40064,36.55,1.01,0.6335,2.56,1.8805,33.33,15.00,26,10.92,7.06,0.0000
179835,14.40,7,1,43,0.57,1150,16.23,40128,36.63,1.01,0.6620,2.56,1.8810,33.33,15.00,26,10.95,7.06,0.0000
179940,14.40,7,1,43,0.57,1148,16.11,40256,36.63,1.01,0.6502,2.56,1.8818,33.33,15.00,26,10.81,7.06,0.0000
180043,14.24,7,1,43,0.57,1146,16.15,40064,36.63,1.01,0.6430,2.56,1.8878,33.33,15.00,26,10.79,7.06,0.0000
180147,14.16,7,1,43,0.57,1145,16.11,40256,36.63,1.01,0.6360,2.56,1.8802,33.33,15.00,26,10.78,7.06,0.0000
180253,14.24,7,1,43,0.57,1142,16.12,40064,36.63,1.01,0.6693,2.56,1.8808,33.33,15.00,26,10.93,7.06,0.0000
180356,14.32,7,1,43,0.57,1140,15.59,36672,36.63,1.01,0.6598,2.56,1.8810,33.33,15.00,26,10.83,7.06,0.0000
180460,14.40,7,1,43,0.57,1141,16.12,40192,36.71,1.01,0.6455,2.56,1.8813,33.33,15.00,26,10.81,7.06,0.0000
180564,14.32,7,1,43,0.57,1140,15.61,36544,36.63,1.01,0.6335,2.56,1.8800,33.33,15.00,26,10.82,7.06,0.0000
180668,14.40,7,1,43,0.57,1136,15.58,38464,36.71,1.01,0.6360,2.56,1.8815,33.33,15.00,26,10.88,7.06,0.0000
180772,14.40,7,1,43,0.57,1135,16.14,40064,36.71,1.01,0.6312,2.56,1.8820,33.33,15.00,26,10.90,7.06,0.0000
180875,14.32,7,1,43,0.57,1135,16.36,36992,36.87,1.01,0.6335,2.56,1.8848,33.33,15.00,26,10.86,7.06,0.0000
180980,14.32,7,1,43,0.57,1137,15.58,36608,36.79,1.01,0.6382,2.56,1.8873,33.33,15.00,26,10.91,7.06,0.0000
181083,14.32,7,1,43,0.57,1135,15.61,40000,36.79,1.01,0.6312,2.56,1.8893,33.33,15.00,26,10.91,7.06,0.0000
181188,14.40,7,1,43,0.57,1140,16.10,40256,36.95,1.01,0.6382,2.56,1.8905,33.33,15.00,26,10.92,7.06,0.0000
181291,14.40,7,1,43,0.57,1139,16.11,40064,36.87,1.01,0.6335,2.56,1.8915,33.33,15.00,26,10.92,7.06,0.0000
181395,14.40,7,1,43,0.57,1139,16.22,36672,36.79,1.01,0.6335,2.56,1.8922,33.33,15.00,26,10.92,7.06,0.0000
181499,14.40,7,1,43,0.57,1140,15.58,36672,36.60,1.01,0.6335,2.56,1.8927,33.33,15.00,26,10.93,7.06,0.0000
181604,14.40,7,1,43,0.57,1140,15.70,39936,36.79,1.01,0.6360,2.56,1.8933,33.33,15.00,26,10.93,7.06,0.0000
181708,14.40,7,1,43,0.57,1140,15.86,38592,37.06,1.01,0.6335,2.56,1.8935,33.33,15.00,26,10.94,7.06,0.0000
181811,14.40,7,1,43,0.57,1144,15.42,36544,36.71,1.01,0.6360,2.56,1.8927,33.33,15.00,26,11.00,7.06,0.0000
181915,14.40,7,1,43,0.57,1146,16.11,40064,36.71,1.01,0.6335,2.56,1.8913,33.33,15.00,26,11.00,7.06,0.0000
182020,14.32,7,1,43,0.57,1146,16.11,40128,36.71,1.01,0.6335,2.56,1.8895,33.33,15.00,26,10.89,7.06,0.0000
182124,14.40,7,1,43,0.57,1148,15.61,36480,36.71,1.01,0.6360,2.56,1.8885,33.33,15.00,26,11.02,7.06,0.0000
182227,14.40,7,1,43,0.57,1146,16.10,40192,36.55,1.01,0.6430,2.56,1.8955,33.33,15.00,26,11.00,7.06,0.0000
182331,14.40,7,1,43,0.57,1146,16.02,40064,36.63,1.01,0.6335,2.56,1.8858,33.33,15.00,26,10.88,7.06,0.0000
182435,14.40,7,1,43,0.57,1147,16.24,40128,36.63,1.01,0.6335,2.56,1.8838,33.33,15.00,26,10.89,7.06,0.0000
182539,14.40,7,1,43,0.57,1149,16.10,39360,36.55,1.01,0.6335,2.56,1.8833,33.33,15.00,26,11.02,7.06,0.0000
182644,14.32,7,1,43,0.57,1151,15.60,36544,36.55,1.01,0.6312,2.56,1.8820,33.33,15.00,26,10.95,7.06,0.0000
182748,14.32,7,1,43,0.57,1152,15.57,39872,36.39,1.01,0.6335,2.56,1.8795,33.33,15.00,26,10.96,7.06,0.0000
182854,14.40,7,1,43,0.57,1151,16.02,40064,36.55,1.01,0.6408,2.56,1.8788,33.33,15.00,26,10.95,7.06,0.0000
182958,14.40,7,1,43,0.57,1152,16.34,41600,36.39,1.01,0.6335,2.56,1.8773,33.33,15.00,26,10.95,7.06,0.0000
183061,14.40,7,1,43,0.57,1152,16.36,40128,36.47,1.01,0.6360,2.56,1.8775,33.33,15.00,26,10.95,7.06,0.0000
183166,14.40,7,1,43,0.57,1154,16.13,40064,36.39,1.01,0.6382,2.56,1.8755,33.33,15.00,26,10.97,7.06,0.0000
183269,14.40,7,1,43,0.57,1154,16.10,36672,36.39,1.01,0.6408,2.56,1.8730,33.33,15.00,26,10.86,7.06,0.0000
183374,14.40,7,1,43,0.57,1149,15.60,36544,36.39,1.01,0.6360,2.56,1.8702,33.33,15.00,26,10.92,7.06,0.0000
183478,14.40,7,1,43,0.57,1147,15.65,40256,36.39,1.01,0.6335,2.56,1.8682,33.33,15.00,26,10.90,7.06,0.0000
183581,14.40,7,1,43,0.57,1148,15.74,36608,36.39,1.01,0.6478,2.56,1.8685,33.33,15.00,26,10.92,7.06,0.0000
183685,14.40,7,1,43,0.57,1150,15.61,36480,36.39,1.01,0.6382,2.56,1.8700,33.33,15.00,26,10.93,7.06,0.0000
183790,14.32,7,1,43,0.57,1150,15.66,35072,36.47,1.01,0.6360,2.56,1.8710,33.33,15.00,26,10.92,7.06,0.0000
183893,14.40,7,1,43,0.57,1148,15.35,35072,36.39,1.01,0.6382,2.56,1.8640,33.33,15.00,26,10.90,7.06,0.0000
183997,14.32,7,1,43,0.57,1148,15.59,36672,36.39,1.01,0.6360,2.56,1.8733,33.33,15.00,26,10.91,7.06,0.0000
184101,14.32,7,1,43,0.57,1146,15.59,36608,36.55,1.01,0.6668,2.56,1.8740,33.33,15.00,26,10.89,7.06,0.0000
184204,14.40,7,1,43,0.57,1144,15.61,36544,36.55,1.01,0.6550,2.56,1.8745,33.33,15.00,26,10.87,7.06,0.0000
184309,14.40,7,1,43,0.57,1144,15.58,36672,36.55,1.01,0.6408,2.56,1.8748,33.33,15.00,26,10.86,7.06,0.0000
184412,14.40,7,1,43,0.57,1146,16.12,39808,36.39,1.01,0.6408,2.56,1.8725,33.33,15.00,26,10.88,7.06,0.0000
184517,14.40,7,1,43,0.57,1144,15.60,38592,36.55,1.01,0.6360,2.56,1.8733,33.33,15.00,26,10.85,7.06,0.0000
