Time (msec),Accelerator Pedal Angle (%),Battery Voltage (V),CL/OL Fueling* (status),Combined Throttle Request (D2WD610H diagnostic)* (%),Coolant Temperature (C),Effective Idle Speed Target (D2WD610H diagnostic)* (rpm),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Pulse Width (4-byte)* (ms),Idle Air Feedback Flags (D2WD610H diagnostic)* (raw flags),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (kPa),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
282089,0.00,14.32,7,5.59,45,980.1,0.59,990,14.11,26944,1.01,1.9483,9,15.00,22,35,9.81,5.49,0.0000
282193,0.00,14.32,7,5.59,45,980.1,0.59,990,14.09,26752,1.01,1.9493,9,15.50,22,35,9.80,5.49,0.0000
282297,0.00,14.48,7,5.59,45,980.1,0.59,986,14.09,26944,1.01,1.9493,9,15.00,22,35,9.76,5.49,0.0000
282401,0.00,14.16,7,5.58,45,980.1,0.59,993,14.11,26944,1.01,1.9493,9,15.00,22,35,9.84,5.49,0.0000
282505,0.00,14.32,7,5.58,45,979.6,0.59,986,14.09,26752,1.01,1.9503,9,15.00,22,35,9.77,5.49,0.0000
282610,0.00,14.32,7,5.59,45,979.3,0.59,992,14.34,28416,1.01,1.9525,9,15.00,22,35,9.83,5.49,0.0000
282713,0.00,14.32,7,5.59,45,979.3,0.59,992,14.36,28544,1.01,1.9507,9,15.00,22,35,9.83,5.49,0.0000
282817,0.00,14.40,7,5.59,45,979.1,0.59,994,14.10,26816,1.01,1.9483,9,15.00,22,35,9.75,5.49,0.0000
282921,0.00,14.32,7,5.59,45,978.9,0.59,994,14.07,26688,1.01,1.9463,9,15.00,22,35,9.74,5.49,0.0000
283025,0.00,14.40,7,5.59,45,978.7,0.59,992,14.10,26880,1.01,1.9463,9,14.50,22,35,9.83,5.49,0.0000
283129,0.00,14.32,7,5.58,45,978.6,0.59,996,14.10,26880,1.01,1.9460,9,15.00,22,35,9.77,5.49,0.0000
283232,0.00,14.32,7,5.58,45,978.6,0.59,992,14.09,26752,1.01,1.9445,9,15.00,22,35,9.72,5.49,0.0000
283337,0.00,14.32,7,5.58,45,978.5,0.59,995,14.10,27008,1.01,1.9438,9,14.50,22,35,9.76,5.49,0.0000
283440,0.00,14.32,7,5.59,45,978.5,0.59,993,14.12,26880,1.01,1.9455,9,15.00,22,35,9.83,5.49,0.0000
283545,0.00,14.40,7,5.58,45,978.4,0.59,994,14.10,26816,1.01,1.9495,9,15.00,22,35,9.84,5.49,0.0000
283648,0.00,14.16,7,5.59,45,978.4,0.59,999,14.10,27008,1.01,1.9527,9,15.00,22,36,9.90,5.49,0.0000
283752,0.00,14.40,7,5.59,45,978.4,0.59,998,14.13,27008,1.01,1.9552,9,14.50,22,36,9.89,5.49,0.0000
283856,0.00,14.32,7,5.58,45,978.4,0.59,1005,14.06,25728,1.01,1.9555,9,14.00,22,35,9.96,5.49,0.0000
283961,0.00,14.32,7,5.58,45,978.4,0.59,1010,13.86,25280,1.01,1.9540,9,14.50,22,35,9.92,5.49,0.0000
284064,0.00,14.40,7,5.58,45,978.3,0.59,1009,14.12,27072,1.01,1.9513,9,14.00,22,35,9.90,5.49,0.0000
284168,0.00,14.32,7,5.58,45,978.3,0.59,1010,14.10,26880,1.01,1.9470,9,14.00,22,35,9.81,5.49,0.0000
284272,0.00,14.40,7,5.58,45,978.3,0.59,1007,14.10,26816,1.01,1.9415,9,14.50,22,35,9.78,5.49,0.0000
284376,0.00,14.40,7,5.58,45,978.3,0.59,1008,14.12,27072,1.01,1.9355,9,14.50,22,35,9.79,5.49,0.0000
284480,0.00,14.40,7,5.58,45,978.3,0.59,1004,14.12,26816,1.01,1.9318,9,15.00,22,35,9.75,5.49,0.0000
284584,0.00,14.40,7,5.59,45,978.3,0.58,997,14.10,26880,1.01,1.9290,9,15.00,22,35,9.68,5.49,0.0000
284687,0.00,14.32,7,5.58,45,977.9,0.58,1001,14.11,27072,1.01,1.9270,9,15.50,22,35,9.72,5.49,0.0000
284792,0.00,14.32,7,5.58,45,977.6,0.58,997,14.37,28544,1.01,1.9255,9,15.50,22,35,9.78,5.49,0.0000
284895,0.00,14.32,7,5.58,45,977.6,0.58,998,14.10,26816,1.01,1.9255,9,15.00,22,35,9.79,5.49,0.0000
285000,0.00,14.24,7,5.58,45,977.3,0.58,1004,14.09,26816,1.01,1.9245,9,15.00,22,35,9.75,5.49,0.0000
285103,0.00,14.40,7,5.58,45,977.1,0.58,1009,14.12,27008,1.01,1.9247,9,14.50,22,35,9.80,5.49,0.0000
285208,0.00,14.32,7,5.58,45,977.0,0.59,1012,14.08,26816,1.01,1.9305,9,14.50,22,35,9.93,5.49,0.0000
285311,0.00,14.32,7,5.57,45,976.9,0.59,1010,14.10,26944,1.01,1.9390,9,15.00,22,35,10.02,5.49,0.0000
285416,0.00,14.40,7,5.57,45,976.9,0.59,1011,14.12,27072,1.01,1.9455,9,14.00,22,36,10.02,5.49,0.0000
285519,0.00,14.40,7,5.58,45,976.8,0.59,1020,14.11,26944,1.01,1.9493,9,14.50,22,36,10.02,5.49,0.0000
285623,0.00,14.32,7,5.58,45,976.7,0.59,1025,14.11,26880,1.01,1.9465,9,13.50,22,35,10.07,5.49,0.0000
285727,0.00,14.40,7,5.58,45,976.7,0.59,1025,14.12,29184,1.01,1.9398,9,13.50,22,35,9.96,5.49,0.0000
285831,0.00,14.40,7,5.51,45,976.7,0.58,1028,14.60,30080,1.01,1.9315,9,13.50,22,35,9.90,5.49,0.0000
285935,0.00,14.32,7,5.53,45,976.6,0.58,1027,14.54,29760,1.01,1.9243,9,14.00,22,35,9.89,5.49,0.0000
286038,0.00,14.40,7,5.47,45,976.6,0.58,1029,14.34,28416,1.01,1.9180,9,14.00,22,35,9.81,5.49,0.0000
286143,0.00,14.32,7,5.54,45,976.6,0.58,1024,14.58,30080,1.01,1.9113,9,14.50,22,34,9.85,5.49,0.0000
286247,0.00,14.40,7,5.51,45,976.6,0.58,1012,14.57,29888,1.01,1.9027,9,15.50,22,34,9.62,5.49,0.0000
286350,0.00,14.24,7,5.57,45,976.6,0.58,1005,14.57,30080,1.01,1.8973,9,15.50,22,34,9.56,5.49,0.0000
286455,0.00,14.24,7,5.54,45,976.6,0.58,1010,14.58,30080,1.01,1.8987,9,15.50,22,35,9.71,5.49,0.0000
286559,0.00,14.40,7,5.48,45,976.6,0.58,1006,14.10,26880,1.01,1.8995,9,15.50,22,35,9.67,5.49,0.0000
286662,0.00,14.40,7,5.47,45,976.6,0.58,1010,14.09,27008,1.01,1.9005,9,15.50,22,35,9.71,5.49,0.0000
286767,0.00,14.32,7,5.47,45,976.2,0.58,1009,14.14,27072,1.01,1.9013,9,15.50,22,35,9.70,5.49,0.0000
286870,0.00,14.48,7,5.40,45,975.8,0.57,1004,14.36,28608,1.01,1.8980,9,15.50,22,34,9.55,5.49,0.0000
286974,0.00,14.32,7,5.51,45,975.6,0.57,1002,14.35,27520,1.01,1.8902,9,15.50,22,34,9.43,5.49,0.0000
287078,0.00,14.40,7,5.44,45,975.6,0.57,988,14.13,27072,1.01,1.8865,9,15.50,22,34,9.39,5.49,0.0000
287182,0.00,14.40,7,5.42,45,975.4,0.57,990,14.12,26880,1.01,1.8813,9,16.00,22,34,9.30,5.49,0.0000
287286,0.00,14.32,7,5.45,45,975.3,0.57,982,14.09,26752,1.01,1.8805,9,16.00,22,34,9.32,5.49,0.0000
287391,0.00,14.32,7,5.46,45,975.1,0.57,977,14.12,27008,1.01,1.8810,9,16.00,22,34,9.37,5.49,0.0000
287494,0.00,14.16,7,5.46,45,975.1,0.57,977,14.11,26816,1.01,1.8825,13,16.00,22,34,9.37,5.49,0.0000
287598,0.00,14.24,7,5.65,45,975.0,0.57,970,14.09,26816,1.01,1.8878,13,16.00,22,35,9.40,5.49,0.0000
287701,0.00,14.24,7,5.64,45,975.0,0.58,964,14.11,26816,1.01,1.8975,9,16.50,22,35,9.42,5.49,0.0000
287806,0.00,14.24,7,5.54,45,975.0,0.58,954,14.11,27008,1.03,1.9605,9,16.50,22,36,9.52,5.88,0.0250
287909,0.00,14.16,7,5.53,45,974.9,0.59,946,14.08,26752,1.04,1.9870,9,17.00,22,36,9.53,5.49,0.0278
288014,0.00,14.16,7,5.63,45,974.9,0.60,936,14.08,27008,1.04,2.0148,9,17.00,22,36,9.61,5.88,0.0280
288118,0.00,14.32,7,5.69,45,974.9,0.60,932,13.93,25600,1.04,2.0423,9,17.00,22,37,9.57,5.49,0.0305
288221,0.00,14.32,7,5.77,45,974.9,0.61,927,13.84,25280,1.04,2.0585,9,17.00,22,37,9.71,5.88,0.0321
288326,0.00,14.40,7,5.75,45,974.4,0.61,928,14.11,27136,1.04,2.0867,9,17.00,22,37,9.82,5.88,0.0320
288430,0.00,14.24,7,5.74,45,974.5,0.62,938,14.61,30208,1.05,2.1110,9,16.50,22,38,10.03,5.88,0.0347
288535,0.00,14.48,7,5.78,45,974.2,0.63,942,14.59,30080,1.05,2.1402,9,16.00,22,38,10.17,5.88,0.0366
288638,0.00,14.08,7,5.81,45,973.9,0.64,956,14.58,29824,1.04,2.1645,9,15.50,22,39,10.43,5.88,0.0342
288742,0.00,14.32,7,5.83,45,973.9,0.64,970,14.59,30144,1.02,2.1273,9,14.50,22,39,10.48,5.88,0.0106
288846,0.00,14.24,7,5.86,45,973.7,0.64,979,14.57,29760,1.02,2.1340,9,14.00,22,38,10.49,5.88,0.0101
288951,0.00,14.32,7,5.85,45,973.5,0.64,982,15.10,33408,1.02,2.1353,9,13.50,22,38,10.52,5.88,0.0094
289055,0.00,14.16,7,5.83,45,973.4,0.64,992,15.11,33472,1.02,2.1300,9,13.00,22,38,10.54,5.88,0.0085
289159,0.00,14.16,7,5.82,45,973.3,0.64,992,15.14,33536,1.02,2.1238,9,13.50,22,38,10.53,5.88,0.0075
289264,0.00,14.16,7,5.86,45,973.3,0.64,998,15.32,34944,1.02,2.1162,9,13.00,22,38,10.49,5.88,0.0065
289368,0.00,14.24,7,5.87,45,973.3,0.63,1000,15.11,33600,1.02,2.1070,9,13.00,22,37,10.52,5.88,0.0055
289473,0.00,14.32,7,5.85,45,973.2,0.63,1004,15.12,33472,1.02,2.0962,9,13.00,22,37,10.46,5.88,0.0046
289577,0.00,14.32,7,5.86,45,973.2,0.63,1006,14.55,30016,1.01,2.0873,9,13.50,22,37,10.48,5.88,0.0038
289680,0.00,14.40,7,5.85,45,973.2,0.63,1007,14.60,30208,1.01,2.0760,9,13.50,22,37,10.33,5.88,0.0029
289785,0.00,14.48,7,5.82,45,973.1,0.62,1005,14.60,30208,1.01,2.0700,9,13.00,22,37,10.37,5.88,0.0023
289889,0.00,14.16,7,5.84,45,973.1,0.62,1010,14.59,29952,1.01,2.0630,9,13.50,22,37,10.43,5.88,0.0018
289993,0.00,14.32,7,5.84,45,973.1,0.62,1004,14.59,30144,1.01,2.0550,9,14.00,22,37,10.36,5.88,0.0000
290097,0.00,14.24,7,5.83,45,973.1,0.62,1010,14.61,30080,1.01,2.0503,9,13.50,22,37,10.42,5.88,0.0000
290200,0.00,14.16,7,5.85,45,973.1,0.62,1001,14.55,29696,1.01,2.0440,9,14.50,22,37,10.22,5.88,0.0000
290305,0.00,14.00,7,5.82,45,973.1,0.62,1005,13.87,25344,1.01,2.0438,9,14.00,22,37,10.37,5.88,0.0000
290408,0.00,13.76,7,5.81,45,973.1,0.62,1010,14.11,26880,1.01,2.0415,9,14.00,22,37,10.32,5.88,0.0000
290512,0.00,13.68,7,5.80,45,973.1,0.62,1015,14.10,26752,1.01,2.0362,9,13.50,22,37,10.38,5.88,0.0000
290616,0.00,13.36,7,5.76,45,973.1,0.61,1020,14.08,26816,1.01,2.0288,9,13.00,22,36,10.33,5.88,0.0000
290720,0.00,12.96,7,5.79,45,972.7,0.61,1032,14.10,27008,1.01,2.0223,9,13.00,22,36,10.35,5.88,0.0000
290824,0.00,13.12,7,5.67,45,972.4,0.61,1028,14.08,26880,1.01,2.0110,9,13.00,22,36,10.31,5.88,0.0000
290928,0.00,13.04,7,5.73,45,972.1,0.60,1032,14.07,26944,1.01,1.9990,9,12.50,22,36,10.25,5.88,0.0000
291032,0.00,12.96,7,5.76,45,972.1,0.60,1041,14.13,27136,1.01,1.9778,9,13.00,22,35,10.14,5.88,-0.0021
291136,0.00,12.96,7,5.75,45,971.9,0.59,1043,14.37,28608,1.01,1.9580,9,13.00,22,35,10.05,5.88,-0.0023
291240,0.00,12.88,7,5.77,45,971.8,0.59,1040,14.14,26880,1.01,1.9440,9,13.50,22,35,10.02,5.88,-0.0024
291344,0.00,12.80,7,5.78,45,971.7,0.59,1034,14.11,26944,1.01,1.9310,9,14.00,22,35,9.96,5.88,-0.0021
291448,0.00,12.80,7,5.70,45,971.6,0.58,1037,14.13,26944,1.01,1.9240,9,14.00,22,35,9.99,5.88,-0.0018
291551,0.00,12.72,7,5.68,45,971.6,0.58,1040,14.08,26624,1.01,1.9220,9,13.50,22,35,10.02,5.88,0.0000
291656,0.00,12.64,7,5.60,45,971.5,0.58,1040,14.09,26880,1.01,1.9123,9,13.50,22,34,9.92,5.88,0.0000
291760,0.00,12.40,7,5.57,45,971.5,0.57,1042,14.12,26944,1.01,1.9033,9,14.00,22,34,9.84,5.49,0.0000
291863,0.00,12.64,7,5.58,45,971.5,0.57,1034,14.08,26752,1.01,1.8833,9,14.50,22,34,9.65,5.49,-0.0019
291967,0.00,12.64,7,5.55,45,971.4,0.57,1027,14.09,26880,1.01,1.8710,9,15.00,22,34,9.58,5.49,-0.0020
292071,0.00,12.64,7,5.55,45,971.4,0.56,1028,14.12,27008,1.01,1.8578,9,15.00,22,34,9.49,5.49,-0.0021
292175,0.00,12.72,7,5.57,45,971.4,0.56,1014,14.11,26880,1.01,1.8542,9,15.50,22,34,9.45,5.49,0.0000
292279,0.00,12.80,7,5.53,45,971.4,0.56,1004,14.10,27008,1.01,1.8510,9,16.00,22,34,9.34,5.49,0.0000
292383,0.00,12.72,7,5.57,45,971.4,0.56,1005,13.89,25408,1.01,1.8528,9,16.00,22,34,9.46,5.49,0.0000
292487,0.00,12.80,7,5.54,45,971.4,0.56,997,13.89,25408,1.01,1.8550,9,16.00,22,34,9.38,5.49,0.0000
292591,0.00,12.72,7,5.51,45,971.4,0.56,998,13.55,23360,1.01,1.8578,9,16.00,22,34,9.38,5.49,0.0000
292695,0.00,12.72,7,5.54,45,971.4,0.57,994,13.59,23552,1.01,1.8648,9,16.00,22,34,9.45,5.49,0.0000
292798,0.00,12.64,7,5.46,45,970.9,0.57,995,13.58,23424,1.01,1.8690,9,16.00,22,34,9.46,5.49,0.0000
292903,0.00,12.64,7,5.47,45,970.6,0.57,998,13.56,23296,1.01,1.8730,9,16.00,22,34,9.48,5.49,0.0000
293007,0.00,12.64,7,5.51,45,970.4,0.57,1002,13.57,23552,1.01,1.8773,9,15.50,22,34,9.62,5.49,0.0000
293110,0.00,12.72,7,5.52,45,970.2,0.57,1004,14.11,27008,1.01,1.8793,9,15.50,22,34,9.55,5.49,0.0000
293215,0.00,12.64,7,5.48,45,970.2,0.57,991,14.22,28288,1.01,1.8805,9,16.00,22,34,9.41,5.49,0.0000
293319,0.00,12.64,7,5.54,45,970.0,0.57,982,14.35,28608,1.01,1.8835,9,16.00,22,34,9.42,5.49,0.0000
293423,0.00,12.72,7,5.55,45,969.9,0.57,974,14.12,27008,1.01,1.8873,9,16.50,22,35,9.34,5.49,0.0000
293527,0.00,12.64,7,5.52,45,969.9,0.58,967,14.10,26880,1.01,1.9010,9,16.50,22,35,9.46,5.49,0.0021
293630,0.00,12.72,7,5.50,45,969.8,0.58,970,14.09,26944,1.01,1.9125,9,16.50,22,35,9.50,5.49,0.0026
293735,0.00,12.72,7,5.50,45,969.7,0.58,978,14.12,27072,1.01,1.9247,9,16.00,22,35,9.67,5.49,0.0032
293839,0.00,12.56,7,5.49,45,969.7,0.58,985,14.11,26816,1.01,1.9323,9,16.00,22,35,9.65,5.49,0.0033
293942,0.00,12.72,7,5.50,45,969.7,0.58,994,14.10,26880,1.01,1.9360,9,15.00,22,35,9.74,5.49,0.0033
294047,0.00,12.64,7,5.47,45,969.7,0.58,1010,14.10,27072,1.01,1.9340,9,14.50,22,35,9.81,5.49,0.0028
294150,0.00,12.64,7,5.47,45,969.7,0.58,1019,14.12,26944,1.01,1.9233,9,13.50,22,35,9.70,5.49,0.0019
294254,0.00,12.72,7,5.49,45,969.6,0.58,1018,14.09,26880,1.01,1.9055,9,13.00,22,34,9.59,5.49,0.0000
294359,0.00,12.72,7,5.51,45,969.6,0.57,1021,14.12,27072,1.01,1.8910,9,13.50,22,34,9.52,5.49,0.0000
294462,0.00,12.64,7,5.51,45,969.6,0.57,1017,14.10,26752,1.01,1.8762,9,14.00,22,34,9.47,5.49,0.0000
294566,0.00,12.64,7,5.50,45,969.6,0.56,1012,13.86,25280,1.01,1.8662,9,14.50,22,34,9.42,5.49,0.0000
294670,0.00,12.48,7,5.51,45,969.6,0.56,1014,14.12,27008,1.01,1.8580,9,15.00,22,34,9.45,5.49,0.0000
294774,0.00,12.64,7,5.50,45,969.6,0.56,1009,14.13,27008,1.01,1.8505,9,14.00,22,34,9.30,5.49,0.0000
294878,0.00,12.64,7,5.48,45,969.6,0.56,1005,14.11,26816,1.01,1.8448,9,15.00,22,34,9.31,5.49,0.0000
294982,0.00,12.64,7,5.48,45,969.6,0.56,1008,14.10,27008,1.01,1.8428,9,15.00,22,34,9.39,5.49,0.0000
295085,0.00,12.64,7,5.50,45,969.6,0.56,1001,14.13,27072,1.01,1.8425,9,15.50,22,34,9.31,5.49,0.0000
295191,0.00,12.72,7,5.56,45,969.6,0.56,1003,14.10,26880,1.01,1.8420,13,15.00,22,34,9.33,5.49,0.0000
295295,0.00,12.64,7,5.56,45,969.2,0.56,990,13.84,25088,1.01,1.8448,9,16.00,22,34,9.31,5.49,0.0000
295398,0.00,12.64,7,5.55,45,969.3,0.56,985,13.60,24640,1.01,1.8505,9,16.00,22,34,9.35,5.49,0.0000
295502,0.00,12.64,7,5.50,45,969.3,0.57,978,14.11,26880,1.01,1.8610,9,16.00,22,34,9.38,5.49,0.0000
295606,0.00,12.64,7,5.51,45,969.4,0.57,967,14.10,26880,1.01,1.8773,9,16.50,22,35,9.37,5.49,0.0019
295710,0.00,12.64,7,5.51,45,969.0,0.57,974,14.12,27072,1.01,1.8922,9,16.00,22,35,9.44,5.49,0.0027
295814,0.00,12.72,7,5.51,45,968.7,0.58,979,14.10,26880,1.01,1.9070,9,16.00,22,35,9.59,5.49,0.0033
295919,0.00,12.72,7,5.50,45,968.5,0.58,993,14.09,26880,1.01,1.9145,9,15.00,22,35,9.63,5.49,0.0035
296022,0.00,12.64,7,5.48,45,968.5,0.58,1004,14.12,27072,1.01,1.9178,9,14.00,22,35,9.75,5.49,0.0033
296126,0.00,12.72,7,5.51,45,968.3,0.58,1015,14.11,26944,1.01,1.9140,9,14.00,22,35,9.76,5.49,0.0028
296229,0.00,12.64,7,5.50,45,968.2,0.58,1017,14.09,26880,1.01,1.9060,9,14.00,22,34,9.68,5.49,0.0021
296334,0.00,12.72,7,5.50,45,968.1,0.57,1012,14.12,27072,1.01,1.8933,9,13.50,22,34,9.52,5.49,0.0000
296439,0.00,12.64,7,5.50,45,968.1,0.57,1020,14.11,26944,1.01,1.8842,9,14.00,22,34,9.61,5.49,0.0000
296542,0.00,12.64,7,5.39,45,968.1,0.57,1019,14.10,26688,1.01,1.8770,9,14.00,22,34,9.70,5.49,0.0000
296646,0.00,12.64,7,5.36,45,968.0,0.57,1014,13.87,25472,1.01,1.8820,9,14.00,22,34,9.74,5.49,0.0000
296750,47.84,12.72,7,7.87,45,968.0,0.62,1024,13.88,25984,1.09,1.8853,0,13.50,22,34,9.75,5.49,0.0000
296854,100.00,12.64,7,100.00,45,968.0,0.93,1088,14.10,26816,1.96,5.1590,0,14.50,22,91,28.66,90.59,0.8534
296957,7.84,12.72,7,66.92,45,967.9,1.26,1378,14.10,26944,1.75,6.4802,0,12.00,22,96,42.14,94.12,0.5743
297062,0.00,12.56,7,5.95,45,967.9,1.37,1680,14.13,27008,1.34,6.5440,0,11.00,22,88,45.76,9.80,0.0998
297166,38.43,12.64,7,25.99,45,967.9,1.35,1770,14.55,29888,1.34,4.8180,0,10.50,22,57,33.38,14.90,0.0256
297272,42.35,12.64,7,48.68,45,967.9,1.62,1648,16.57,43072,1.54,7.6645,0,10.50,22,93,54.78,50.59,0.2634
297376,29.02,12.64,7,42.35,45,967.9,1.76,1672,15.61,30656,1.46,8.2852,0,9.50,22,96,55.53,47.84,0.1929
297481,18.82,12.64,7,24.90,45,967.9,1.84,1640,13.03,17664,1.41,8.4723,0,9.00,22,94,52.92,29.41,0.1406
297585,16.86,12.64,7,24.63,45,967.9,1.85,1538,12.92,20032,1.39,8.4260,0,9.00,22,90,48.03,25.49,0.1088
297689,14.51,12.64,7,22.45,45,967.9,1.83,1428,13.12,20480,1.35,8.1605,0,9.00,22,90,42.44,23.53,0.0688
297794,8.63,12.64,7,15.77,46,967.5,1.76,1306,12.61,16832,1.27,7.6517,0,9.50,22,89,35.65,17.65,0.0099
297897,9.41,12.64,7,18.29,46,967.1,1.68,1155,12.56,16832,1.24,7.0023,0,9.50,22,84,28.87,18.43,-0.0378
298001,10.59,12.72,7,21.18,46,966.9,1.62,1030,12.12,13888,1.25,6.6952,0,9.50,22,89,25.26,21.57,-0.0314
298105,23.14,12.48,7,27.09,46,966.7,1.57,964,12.11,13632,1.24,6.4583,0,10.00,22,93,23.19,25.49,-0.0340
298210,37.65,12.64,7,42.58,46,966.7,1.53,877,11.56,10368,1.20,6.0848,0,10.00,22,97,20.28,40.78,-0.0569
298314,45.88,12.48,7,54.68,46,966.6,1.46,698,12.10,13696,1.14,5.6723,0,10.50,22,99,14.61,54.51,-0.1158
298418,32.55,12.40,7,54.68,46,966.5,1.43,499,12.09,13696,1.08,5.1695,0,10.50,22,99,9.43,59.22,-0.1532
298522,3.92,12.32,7,26.30,46,1060.6,1.37,296,12.07,13568,0.68,5.0267,0,11.00,22,99,5.57,37.25,-0.3360
298625,0.00,12.00,7,11.89,46,1060.5,1.37,296,12.07,13696,1.02,6.4577,0,11.00,22,99,5.57,14.12,0.0000
298730,0.00,12.24,7,6.93,46,1060.4,1.37,173,12.07,13504,1.02,6.4577,0,11.00,22,100,3.29,7.84,0.0000
298834,0.00,12.32,7,6.93,46,1060.4,1.37,173,11.31,8576,1.02,6.4577,0,11.00,22,100,3.29,7.84,0.0000
298937,0.00,12.24,7,6.93,46,1059.7,1.37,173,11.56,10240,1.02,6.4577,0,11.00,22,100,3.29,7.45,0.0000
299042,0.00,12.24,7,6.58,46,1059.1,1.37,173,12.10,13760,1.25,6.4577,0,11.00,22,100,3.29,6.67,0.0000
299145,0.00,12.24,7,6.58,46,1058.6,1.37,86,12.10,13760,1.25,0.0000,0,11.00,22,97,1.61,6.67,0.0000
299250,0.00,12.24,7,6.58,46,1058.3,1.37,86,12.33,15360,1.25,0.0000,0,11.00,22,97,1.61,6.67,0.0000
299353,0.00,12.24,7,6.58,46,1058.3,1.37,0,12.10,13760,1.25,0.0000,0,11.00,22,97,2.86,6.67,0.0000
299457,0.00,12.16,7,6.58,46,1058.1,1.37,0,12.10,13696,1.25,0.0000,0,11.00,22,97,2.86,6.67,0.0000
299562,0.00,12.16,7,6.58,46,1057.9,1.37,0,12.08,13696,1.25,0.0000,0,11.00,22,97,2.86,6.67,0.0000
299665,0.00,12.16,7,6.58,46,1057.7,1.37,0,12.10,13760,1.25,0.0000,0,11.00,22,97,2.86,6.67,0.0000
299769,0.00,12.24,7,6.58,46,1057.6,1.37,0,12.09,13760,1.25,0.0000,0,11.00,22,97,2.86,6.67,0.0000
299873,0.00,12.24,7,6.58,46,1057.6,1.37,0,12.08,13632,1.25,0.0000,0,11.00,22,97,2.86,6.67,0.0000
299976,0.00,12.16,7,6.58,46,1057.6,1.37,0,11.67,10496,1.25,0.0000,0,11.00,22,97,2.86,6.67,0.0000
300081,0.00,12.24,7,6.58,46,1058.2,1.37,0,0.00,512,1.25,0.0000,0,11.00,22,97,2.86,6.67,0.0000
300184,0.00,9.20,7,6.58,46,1058.0,1.37,0,0.00,128,1.25,0.0000,0,11.00,22,97,2.86,6.67,0.0000
300289,0.00,9.84,7,5.35,46,1057.8,1.37,0,0.00,128,1.25,0.0000,0,11.00,22,97,2.86,5.10,0.0000
300393,0.00,10.40,7,5.35,46,1057.7,1.37,0,0.00,192,1.25,0.0000,0,11.00,22,97,2.86,5.49,0.0000
300496,0.00,10.48,7,5.35,46,1057.7,1.37,0,0.00,128,1.25,0.0000,0,11.00,22,97,2.86,5.49,0.0000
300601,0.00,10.32,7,5.35,46,1057.6,1.37,0,0.00,128,1.25,0.0000,0,15.00,22,97,0.00,5.49,0.0000
300704,0.00,10.24,7,5.35,46,1058.3,1.37,156,0.00,128,1.25,0.0000,0,15.00,22,95,2.88,5.49,0.0000
300808,0.00,10.80,7,5.35,46,1058.8,1.37,156,0.00,192,1.14,0.0000,0,15.00,22,94,2.88,5.49,0.0000
300912,0.00,10.72,7,5.35,46,1059.2,1.37,162,0.00,128,1.14,0.0000,0,15.00,22,94,2.99,5.49,0.0000
301017,0.00,10.72,7,5.35,46,1059.2,1.37,168,0.00,128,1.14,0.0000,0,15.00,22,93,3.09,5.49,0.0000
301120,0.00,10.64,7,5.36,46,1059.5,1.37,162,0.00,128,1.14,5.2483,0,15.00,22,93,2.97,5.49,0.0000
301225,0.00,10.56,7,5.36,46,1059.7,1.37,168,0.00,128,1.14,5.2278,0,15.00,22,93,3.07,5.49,0.0000
301328,0.00,10.48,7,5.36,46,1060.6,1.37,164,0.00,128,1.14,5.2300,0,15.00,22,93,3.00,5.49,0.0000
301432,0.00,10.32,7,5.36,46,1061.3,1.37,165,0.00,128,1.14,5.2198,0,15.00,22,93,3.03,5.49,0.0000
301536,0.00,10.72,7,5.36,46,1061.3,1.37,165,0.00,128,1.14,5.2198,0,15.00,22,93,3.03,5.49,0.0000
301640,0.00,10.72,7,5.36,46,1061.8,1.37,166,0.00,128,1.14,5.2183,0,15.00,22,93,3.04,5.49,0.0000
301744,0.00,10.72,7,5.36,46,1062.1,1.37,168,0.00,128,1.14,5.2183,0,15.00,22,93,3.07,5.49,0.0000
301848,0.00,10.56,7,5.36,46,1062.4,1.37,162,0.00,128,1.14,5.2192,0,15.00,22,93,2.98,5.49,0.0000
301952,0.00,10.48,7,5.36,46,1063.3,1.37,167,0.00,128,1.14,5.2112,0,15.00,22,93,3.05,5.49,0.0000
302055,0.00,10.56,7,5.37,45,1064.0,1.37,175,0.00,128,1.14,5.1985,0,15.00,22,93,3.19,5.49,0.0000
302160,0.00,10.48,7,5.37,45,1064.0,1.37,170,0.00,128,1.14,5.1917,0,15.00,22,92,3.11,5.49,0.0000
302264,0.00,10.80,7,5.37,45,1064.6,1.37,232,0.00,128,1.14,4.9770,0,15.00,22,90,4.18,5.49,0.0000
302368,0.00,10.96,7,5.37,45,1065.0,1.37,301,0.00,192,1.14,4.9770,0,15.00,22,88,5.37,5.49,0.0000
302471,0.00,10.88,7,5.37,45,1065.2,1.37,244,0.00,192,1.14,4.3723,0,15.00,22,88,4.34,5.49,0.0000
302576,0.00,11.84,7,5.37,45,1066.2,1.37,486,0.00,256,1.14,3.7155,0,15.00,22,87,8.44,5.49,0.0000
