Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure Estimate (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Factory Processed MAP (4-byte)* (kPa absolute),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%)
91634,0.00,0.00,0.00,0.00,712,14.48,7,23,0.76,1005,14.12,27072,50.0,46.24,0.6145,3.33,2.6303,33.33,15.00,35,12.99,8.24
91737,0.00,0.00,0.00,0.00,712,14.48,7,23,0.77,1009,14.11,26880,50.0,46.48,0.6430,3.33,2.6372,33.33,15.00,35,13.18,8.24
91842,0.00,0.00,0.00,0.00,712,14.24,7,23,0.77,1016,14.10,26944,50.0,46.56,0.6312,3.33,2.6458,33.33,15.00,35,13.21,8.24
91945,0.00,0.00,0.00,0.00,712,14.48,7,23,0.77,1026,14.10,25536,50.0,52.28,0.6145,3.33,3.0148,33.33,14.00,35,15.77,10.98
92049,0.00,0.00,0.00,0.00,712,14.40,7,23,0.82,1053,13.88,25280,50.0,78.01,0.6240,4.35,4.3240,33.33,12.50,35,25.02,20.00
92154,0.00,0.00,0.00,0.00,712,14.48,7,23,0.97,1204,14.10,27072,50.0,85.31,0.6145,6.14,5.8280,33.33,12.00,35,30.68,23.92
92257,0.00,0.00,0.00,0.00,712,14.48,7,23,1.11,1392,14.12,26880,50.0,62.44,0.6312,5.89,4.4897,33.33,15.00,35,23.73,8.63
92361,0.00,0.00,0.00,0.00,712,14.56,7,23,1.07,1520,15.11,33472,50.0,47.19,0.6218,4.10,3.0140,33.33,15.00,35,20.38,7.06
92465,0.00,0.00,0.00,0.00,712,14.56,7,23,0.94,1525,18.11,53376,50.0,39.33,0.6312,3.07,2.0785,33.33,15.00,35,13.81,6.27
92569,0.00,0.00,0.00,0.00,712,14.48,7,23,0.80,1447,18.13,45952,50.0,36.95,0.6240,2.56,1.8895,33.33,15.00,35,13.47,7.06
92673,0.00,0.00,0.00,0.00,712,14.48,7,23,0.72,1344,16.59,37376,50.0,36.87,0.6288,2.56,1.8448,33.33,15.00,36,12.20,7.45
92777,0.00,0.00,0.00,0.00,712,14.48,7,23,0.66,1244,15.57,27456,50.0,34.80,0.6525,2.30,1.7195,33.33,15.00,36,10.80,6.67
92881,0.00,0.00,0.00,0.00,712,14.48,7,23,0.63,1189,14.37,23424,50.0,34.72,0.6218,2.30,1.7030,33.33,15.00,36,9.74,6.67
92984,0.00,0.00,0.00,0.00,712,14.56,7,23,0.61,1032,13.56,20480,50.0,35.84,0.6265,2.30,1.7563,33.33,15.00,36,9.40,6.67
93089,0.00,0.00,0.00,0.00,712,14.48,7,23,0.60,930,13.12,20352,50.0,39.33,0.6573,2.56,2.0312,33.33,15.00,36,9.76,7.84
93193,0.00,0.00,0.00,0.00,712,14.48,7,23,0.61,876,13.11,20416,50.0,38.62,0.6525,2.82,1.9805,33.33,15.00,36,9.05,4.31
93297,0.00,0.00,0.00,0.00,712,14.48,7,23,0.62,831,13.09,20480,50.0,42.35,0.6075,2.82,2.3632,33.33,15.00,36,9.90,7.84
93400,0.00,0.00,0.00,0.00,712,14.56,7,23,0.64,815,13.11,20288,50.0,45.29,0.5955,3.07,2.6085,33.33,15.00,35,10.18,7.84
93505,0.00,0.00,0.00,0.00,712,14.72,7,23,0.67,811,13.11,20288,50.0,46.48,0.6050,3.33,2.7183,33.33,15.00,35,10.64,7.45
93608,0.00,0.00,0.00,0.00,712,14.64,7,23,0.69,819,13.11,20416,50.0,47.67,0.5980,3.33,2.8025,33.33,15.00,35,10.93,7.45
93713,0.00,0.00,0.00,0.00,712,14.48,7,23,0.72,826,13.13,20288,50.0,48.38,0.6455,3.33,2.8523,33.33,15.00,35,11.27,7.45
93817,0.00,0.00,0.00,0.00,712,14.40,7,23,0.74,853,13.11,20544,50.0,48.78,0.6240,3.58,2.8905,33.33,15.00,35,11.60,7.84
93920,0.00,0.00,0.00,0.00,712,14.56,7,23,0.75,878,13.12,20480,50.0,49.18,0.6122,3.58,2.9108,33.33,15.00,35,12.14,7.84
94024,0.00,0.00,0.00,0.00,712,14.56,7,23,0.77,909,13.57,23232,50.0,48.94,0.6478,3.58,2.9093,33.33,15.00,35,12.48,7.84
94128,0.00,0.00,0.00,0.00,712,14.48,7,23,0.78,944,13.87,25600,50.0,48.46,0.6098,3.58,2.8788,33.33,15.00,35,12.79,7.84
94232,0.00,0.00,0.00,0.00,712,14.56,7,23,0.78,963,13.87,26880,50.0,47.99,0.6360,3.33,2.8197,33.33,15.00,35,12.90,7.84
94336,0.00,0.00,0.00,0.00,712,14.40,7,23,0.79,989,14.11,26880,50.0,47.35,0.6145,3.33,2.8115,33.33,15.00,35,13.06,7.84
94440,0.00,0.00,0.00,0.00,712,14.56,7,23,0.79,1001,14.09,28288,50.0,46.80,0.6265,3.33,2.7917,33.33,15.00,35,13.12,7.84
94544,0.00,0.00,0.00,0.00,712,14.56,7,23,0.79,1017,14.57,29952,50.0,46.32,0.6145,3.33,2.7582,33.33,15.00,35,12.99,7.84
94647,0.00,0.00,0.00,0.00,712,14.48,7,23,0.78,964,14.57,30016,50.0,45.60,0.6145,3.33,2.6635,33.33,15.00,35,12.92,7.84
94752,0.00,0.00,0.00,0.00,712,14.56,7,23,0.77,1085,14.56,30144,50.0,45.37,0.6192,3.33,2.6290,33.33,15.00,35,12.88,7.84
94855,0.00,0.00,0.00,0.00,712,14.56,7,23,0.77,1029,14.58,26944,50.0,45.29,0.6170,3.33,2.6398,33.33,15.00,35,12.83,7.84
94960,0.00,0.00,0.00,0.00,712,14.48,7,23,0.76,1015,14.35,28544,50.0,45.29,0.6170,3.33,2.6088,33.33,15.00,35,12.76,7.84
95063,0.00,0.00,0.00,0.00,712,14.48,7,23,0.76,1010,14.35,27136,50.0,45.29,0.6408,3.33,2.5907,33.33,15.00,35,12.76,7.84
95169,0.00,0.00,0.00,0.00,712,14.24,7,23,0.76,1017,14.13,26752,50.0,45.21,0.6192,3.33,2.5743,33.33,15.00,35,12.70,7.84
95274,0.00,0.00,0.00,0.00,712,14.48,7,23,0.75,1017,14.10,27008,50.0,45.29,0.6145,3.07,2.5610,33.33,15.00,35,12.82,7.84
95377,0.00,0.00,0.00,0.00,712,14.56,7,23,0.75,1020,14.11,26944,50.0,45.29,0.6218,3.07,2.5550,33.33,15.00,35,10.27,7.84
95482,0.00,0.00,0.00,0.00,712,14.40,7,23,0.75,1020,14.12,26752,50.0,45.52,0.6145,3.07,2.5520,33.33,15.00,35,12.75,8.24
95587,0.00,0.00,0.00,0.00,712,14.48,7,23,0.75,1020,14.09,27008,50.0,45.52,0.6192,3.07,2.5518,33.33,15.00,35,13.02,8.24
95690,0.00,0.00,0.00,0.00,712,14.56,7,23,0.75,1026,14.12,26944,50.0,45.60,0.6265,3.07,2.5530,33.33,15.00,35,13.10,8.24
95794,0.00,0.00,0.00,0.00,712,14.48,7,23,0.76,1032,14.12,26816,50.0,45.68,0.6122,3.07,2.5570,33.33,15.00,35,13.09,8.24
95898,0.00,0.00,0.00,0.00,712,14.48,7,23,0.76,1034,14.10,27072,50.0,45.92,0.6145,3.07,2.5593,33.33,15.00,35,13.20,8.63
96002,0.00,0.00,0.00,0.00,712,14.48,7,23,0.76,1046,14.12,26880,50.0,46.00,0.6265,3.07,2.5688,33.33,15.00,35,13.36,8.63
96106,0.00,0.00,0.00,0.00,712,14.48,7,23,0.76,1059,14.11,26880,50.0,45.92,0.6382,3.07,2.5730,33.33,15.00,35,13.47,8.63
96209,0.00,0.00,0.00,0.00,712,14.56,7,23,0.76,1058,14.07,25472,50.0,46.16,0.6335,3.07,2.5770,33.33,15.00,35,13.53,8.63
96313,0.00,0.00,0.00,0.00,712,14.48,7,23,0.76,1071,14.36,28416,50.0,46.08,0.6192,3.33,2.5798,33.33,15.00,35,13.73,8.63
96418,0.00,0.00,0.00,0.00,712,14.56,7,23,0.76,1083,14.57,30016,50.0,45.92,0.6240,3.07,2.5737,33.33,15.00,36,13.82,8.63
96522,0.00,0.00,0.00,0.00,712,14.48,7,23,0.76,1099,14.57,30144,50.0,45.68,0.6382,3.07,2.5665,33.33,15.00,36,13.85,8.63
96625,0.00,0.00,0.00,0.00,712,14.48,7,23,0.76,1104,14.60,29888,50.0,45.37,0.6335,3.07,2.5480,33.33,15.00,35,13.96,8.63
96730,0.00,0.00,0.00,0.00,712,14.48,7,23,0.76,1115,14.57,30016,50.0,45.05,0.6382,3.07,2.5198,33.33,15.00,35,13.71,8.63
96833,0.00,0.00,0.00,0.00,712,14.40,7,23,0.75,1116,14.59,30016,50.0,44.73,0.6218,3.07,2.5032,33.33,15.00,35,13.69,8.63
96938,0.00,0.00,0.00,0.00,712,14.48,7,23,0.75,1114,14.60,33344,50.0,44.73,0.6192,3.07,2.4945,33.33,15.00,35,13.66,8.63
97041,0.00,0.00,0.00,0.00,712,14.48,7,23,0.75,1114,15.10,33600,50.0,44.73,0.6265,3.07,2.4860,33.33,15.00,35,13.83,8.63
97146,0.00,0.00,0.00,0.00,712,14.48,7,23,0.74,1114,14.68,29952,50.0,44.89,0.6265,3.07,2.4820,33.33,15.00,36,13.76,8.63
97249,0.00,0.00,0.00,0.00,712,14.56,7,23,0.74,1112,14.83,30592,50.0,45.05,0.6145,3.07,2.4832,33.33,15.00,36,13.90,8.63
97354,0.00,0.00,0.00,0.00,712,14.56,7,23,0.74,1117,14.57,30080,50.0,45.29,0.6145,3.07,2.4872,33.33,15.00,36,14.10,9.02
97458,0.00,0.00,0.00,0.00,712,14.48,7,23,0.75,1122,14.59,29952,50.0,45.37,0.6265,3.07,2.4933,33.33,15.00,36,14.13,9.02
97562,0.00,0.00,0.00,0.00,712,14.48,7,23,0.75,1128,14.56,30016,50.0,45.29,0.6265,3.07,2.4975,33.33,15.00,36,14.13,9.02
97666,0.00,0.00,0.00,0.00,712,14.48,7,24,0.75,1136,14.56,30080,50.0,45.21,0.6382,3.07,2.4980,33.33,15.00,36,14.24,9.02
97770,0.00,0.00,0.00,0.00,712,14.48,7,24,0.75,1142,15.14,33408,50.0,45.13,0.6265,3.07,2.4973,33.33,15.00,36,14.29,9.02
97873,0.00,0.00,0.00,0.00,712,14.48,7,24,0.75,1150,15.11,33600,50.0,45.05,0.6312,3.07,2.4943,33.33,15.00,36,14.26,9.02
97978,0.00,0.00,0.00,0.00,712,14.56,7,24,0.75,1158,15.11,33664,50.0,44.89,0.6335,3.07,2.4868,33.33,15.00,36,14.34,9.02
98081,0.00,0.00,0.00,0.00,712,14.48,7,24,0.74,1161,15.13,33408,50.0,44.65,0.6478,3.07,2.4802,33.33,15.00,36,14.22,9.02
98186,0.00,0.00,0.00,0.00,712,14.48,7,24,0.74,1157,15.57,36608,50.0,44.65,0.6525,3.07,2.4737,33.33,15.00,36,14.30,9.02
98289,0.00,0.00,0.00,0.00,712,14.48,7,24,0.74,1156,15.10,33344,50.0,44.73,0.6265,3.07,2.4728,33.33,15.00,36,14.33,9.02
98394,0.00,0.00,0.00,0.00,712,14.48,7,24,0.74,1160,14.88,34240,50.0,44.81,0.6218,3.07,2.4708,33.33,15.00,36,14.26,9.02
98498,0.00,0.00,0.00,0.00,712,14.48,7,24,0.74,1164,15.55,33856,50.0,44.73,0.6312,3.07,2.4682,33.33,15.00,36,14.40,9.02
98601,0.00,0.00,0.00,0.00,712,14.48,7,24,0.74,1160,15.14,33472,50.0,44.73,0.6525,3.07,2.4678,33.33,15.00,36,14.37,9.02
98705,0.00,0.00,0.00,0.00,712,14.48,7,24,0.74,1159,15.13,33408,50.0,44.65,0.6170,3.07,2.4650,33.33,15.00,36,14.23,9.02
98810,0.00,0.00,0.00,0.00,712,14.48,7,24,0.74,1160,15.11,33600,50.0,44.73,0.6170,3.07,2.4653,33.33,15.00,36,14.26,9.02
98913,0.00,0.00,0.00,0.00,712,14.56,7,24,0.74,1163,15.14,33472,50.0,44.81,0.6240,3.07,2.4655,33.33,15.00,36,14.27,9.02
99018,0.00,0.00,0.00,0.00,712,14.56,7,24,0.74,1163,15.11,33472,50.0,44.65,0.6170,3.07,2.4632,33.33,15.00,36,14.29,9.02
99121,0.00,0.00,0.00,0.00,712,14.56,7,24,0.74,1166,15.11,33600,50.0,44.65,0.6170,3.07,2.4617,33.33,15.00,36,14.40,9.02
99225,0.00,0.00,0.00,0.00,712,14.56,7,24,0.74,1169,15.14,33472,50.0,44.57,0.6218,3.07,2.4583,33.33,15.00,36,14.27,9.02
99329,0.00,0.00,0.00,0.00,712,14.56,7,24,0.74,1169,15.11,33600,50.0,44.57,0.6218,3.07,2.4552,33.33,15.00,36,14.27,9.02
99433,0.00,0.00,0.00,0.00,712,14.56,7,24,0.74,1166,15.36,35008,50.0,44.65,0.6312,3.07,2.4540,33.33,15.00,36,14.30,9.02
99537,0.00,0.00,0.00,0.00,712,14.48,7,24,0.74,1170,15.37,33408,50.0,44.49,0.6218,3.07,2.4508,33.33,15.00,36,14.26,9.02
99640,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1171,15.08,33408,50.0,44.33,0.6218,3.07,2.4475,33.33,15.00,36,14.30,9.02
99745,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1174,15.58,36608,50.0,44.33,0.6265,3.07,2.4430,33.33,15.00,36,14.19,9.02
99849,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1175,15.13,33408,50.0,44.33,0.6192,3.07,2.4400,33.33,15.00,36,14.27,9.02
99953,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1170,15.09,33600,50.0,44.41,0.6430,3.07,2.4380,33.33,15.00,36,14.12,9.02
100057,0.00,0.00,0.00,0.00,712,14.56,7,24,0.73,1168,15.12,33472,50.0,44.49,0.6240,3.07,2.4400,33.33,15.00,36,14.24,9.02
100160,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1168,15.12,33408,50.0,44.33,0.6218,3.07,2.4380,33.33,15.00,36,14.26,9.02
100264,0.00,0.00,0.00,0.00,712,14.32,7,24,0.73,1168,15.10,33536,50.0,44.25,0.6335,3.07,2.4352,33.33,15.00,36,14.07,9.02
100369,0.00,0.00,0.00,0.00,712,14.32,7,24,0.73,1164,15.14,33280,50.0,44.25,0.6550,3.07,2.4323,33.33,15.00,36,14.16,9.02
100472,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1166,14.91,31872,50.0,44.17,0.6192,3.07,2.4290,33.33,15.00,36,14.02,9.02
100576,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1162,14.85,32640,50.0,44.33,0.6218,3.07,2.4270,33.33,15.00,36,14.14,9.02
100680,0.00,0.00,0.00,0.00,712,14.56,7,24,0.73,1166,15.14,33472,50.0,44.17,0.6382,3.07,2.4253,33.33,15.00,36,14.22,9.02
100784,0.00,0.00,0.00,0.00,712,14.56,7,24,0.73,1171,15.11,33600,50.0,44.25,0.6265,3.07,2.4232,33.33,15.00,36,14.19,9.02
100888,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1170,15.11,33600,50.0,44.25,0.6192,3.07,2.4250,33.33,15.00,36,14.22,9.02
100992,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1176,15.13,33472,50.0,44.10,0.6430,3.07,2.4228,33.33,15.00,36,14.12,9.02
101096,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1178,15.10,33600,50.0,44.02,0.6240,3.07,2.4192,33.33,15.00,36,14.15,9.02
101200,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1182,15.12,33472,50.0,44.02,0.6430,3.07,2.4165,33.33,15.00,36,14.19,9.02
101304,0.00,0.00,0.00,0.00,712,14.40,7,24,0.72,1179,15.13,33408,50.0,43.94,0.6265,3.07,2.4133,33.33,15.00,36,14.16,9.02
101407,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1178,15.10,33664,50.0,43.94,0.6170,3.07,2.4100,33.33,15.00,36,14.14,9.02
101512,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1175,15.60,36608,50.0,44.02,0.6145,3.07,2.4080,33.33,15.00,36,13.99,9.02
101616,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1170,15.60,36480,50.0,44.02,0.6265,3.07,2.4078,33.33,15.00,36,14.00,9.02
101720,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1172,15.82,36800,50.0,43.94,0.6170,3.07,2.4085,33.33,15.00,36,13.99,9.02
101825,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1170,15.14,33472,50.0,44.10,0.6170,3.07,2.4115,33.33,15.00,36,14.07,9.02
101928,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1167,15.11,33536,50.0,44.10,0.6145,3.07,2.4133,33.33,15.00,36,14.09,9.02
102032,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1166,15.57,36672,50.0,44.25,0.6192,3.07,2.4167,33.33,15.00,36,14.06,9.02
102136,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1167,15.60,36480,50.0,44.10,0.6192,3.07,2.4180,33.33,15.00,36,14.11,9.02
102241,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1171,15.58,34624,50.0,44.02,0.6170,3.07,2.4165,33.33,15.00,36,14.08,9.02
102344,0.00,0.00,0.00,0.00,712,14.48,7,24,0.73,1164,15.12,36288,50.0,44.02,0.6335,3.07,2.4167,33.33,15.00,36,13.95,9.02
102449,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1165,15.60,36480,50.0,44.02,0.6218,3.07,2.4160,33.33,15.00,36,14.07,9.02
102552,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1167,15.55,36416,50.0,44.02,0.6145,3.07,2.4158,33.33,15.00,36,13.99,9.02
102656,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1171,15.34,31936,50.0,44.02,0.6335,3.07,2.4152,33.33,15.00,36,14.14,9.02
102760,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1172,15.13,36480,50.0,44.02,0.6265,3.07,2.4125,33.33,15.00,36,14.05,9.02
102864,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1172,15.32,33600,50.0,44.02,0.6265,3.07,2.4095,33.33,15.00,36,14.04,9.02
102969,0.00,0.00,0.00,0.00,712,14.24,7,24,0.72,1173,15.14,33536,50.0,43.86,0.6502,3.07,2.4072,33.33,15.00,36,14.09,9.02
103072,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1174,15.56,36544,50.0,43.94,0.6218,3.07,2.4070,33.33,15.00,36,14.09,9.02
103176,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1173,15.58,36672,50.0,43.70,0.6478,3.07,2.4057,33.33,15.00,36,14.01,9.02
103280,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1169,15.60,36480,50.0,43.78,0.6218,3.07,2.4013,33.33,15.00,36,14.09,9.02
103383,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1170,15.58,36608,50.0,43.78,0.6335,3.07,2.3980,33.33,15.00,36,14.10,9.02
103488,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1168,15.58,36672,50.0,43.86,0.6288,3.07,2.3995,33.33,15.00,36,14.05,9.02
103591,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1166,15.59,36480,50.0,43.78,0.6218,3.07,2.3992,33.33,15.00,36,13.90,9.02
103695,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1167,15.57,36544,50.0,43.86,0.6170,3.07,2.3995,33.33,15.00,36,14.06,9.02
103799,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1168,15.74,38208,50.0,43.86,0.6192,3.07,2.3992,33.33,15.00,36,14.06,9.02
103904,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1168,15.59,36416,50.0,43.78,0.6192,3.07,2.4003,33.33,15.00,36,14.04,9.02
104008,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1166,15.58,36736,50.0,43.86,0.6145,3.07,2.4020,33.33,15.00,36,14.11,9.02
104111,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1170,15.60,36608,50.0,43.70,0.6192,3.07,2.4007,33.33,15.00,36,14.01,9.02
104215,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1170,15.59,36544,50.0,43.70,0.6265,3.07,2.4003,33.33,15.00,36,14.12,9.02
104319,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1171,15.57,36672,50.0,43.86,0.6145,3.07,2.4007,33.33,15.00,36,14.13,9.02
104423,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1175,15.60,36480,50.0,43.70,0.6192,3.07,2.3990,33.33,15.00,36,14.11,9.02
104527,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1172,15.58,36608,50.0,43.70,0.6170,3.07,2.3963,33.33,15.00,36,14.11,9.02
104631,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1173,15.58,36480,50.0,43.78,0.6288,3.07,2.3955,33.33,15.00,36,14.09,9.02
104735,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1174,15.35,34880,50.0,43.78,0.6288,3.07,2.3963,33.33,15.00,36,14.10,9.02
104839,0.00,0.00,0.00,0.00,712,14.40,7,24,0.72,1174,15.32,36544,50.0,43.70,0.6265,3.07,2.3950,33.33,15.00,36,14.14,9.02
104943,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1174,15.58,36608,50.0,43.62,0.6502,3.07,2.3950,33.33,15.00,36,14.09,9.02
105047,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1172,15.58,36480,50.0,43.70,0.6218,3.07,2.3938,33.33,15.00,36,14.06,9.02
105153,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1170,15.58,36672,50.0,43.70,0.6288,3.07,2.3918,33.33,15.00,36,13.92,9.02
105256,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1171,15.60,36608,50.0,43.70,0.6550,3.07,2.3915,33.33,15.00,36,14.07,9.02
105361,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1174,15.59,36608,50.0,43.70,0.6192,3.07,2.3945,33.33,15.00,36,13.98,9.02
105466,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1169,15.57,36672,50.0,43.70,0.6455,3.07,2.3923,33.33,15.00,36,13.98,9.02
105569,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1168,15.60,36480,50.0,43.70,0.6240,3.07,2.3908,33.33,15.00,36,14.10,9.02
105673,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1172,15.58,36608,50.0,43.70,0.6312,3.07,2.3898,33.33,15.00,36,13.97,9.02
105777,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1165,15.58,36608,50.0,43.62,0.6170,3.07,2.3883,33.33,15.00,36,13.92,9.02
105882,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1166,15.60,36480,50.0,43.70,0.6312,3.07,2.3868,33.33,15.00,36,13.95,9.02
105985,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1168,15.81,36672,50.0,43.62,0.6192,3.07,2.3860,33.33,15.00,36,14.06,9.02
106089,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1169,15.60,36608,50.0,43.70,0.6192,3.07,2.3878,33.33,15.00,36,14.03,9.02
106193,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1170,15.60,36544,50.0,43.70,0.6240,3.07,2.3862,33.33,15.00,36,14.00,9.02
106297,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1165,15.58,36736,50.0,43.70,0.6170,3.07,2.3853,33.33,15.00,36,13.92,9.02
106402,0.00,0.00,0.00,0.00,712,14.56,7,24,0.72,1160,15.60,36544,50.0,43.70,0.6145,3.07,2.3878,33.33,15.00,36,14.08,9.02
106505,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1164,15.58,36544,50.0,43.86,0.6312,3.07,2.3918,33.33,15.00,36,13.97,9.02
106610,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1166,15.57,36672,50.0,43.94,0.6288,3.07,2.3935,33.33,15.00,36,13.98,9.02
106713,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1168,15.60,36480,50.0,43.94,0.6170,3.07,2.3960,33.33,15.00,36,13.97,9.02
106818,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1169,15.56,35072,50.0,43.94,0.6170,3.07,2.3975,33.33,15.00,36,14.03,9.02
106921,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1170,15.32,35072,50.0,43.78,0.6240,3.07,2.3952,33.33,15.00,36,14.00,8.63
107026,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1170,15.60,36480,50.0,43.70,0.6145,3.07,2.3930,33.33,15.00,36,14.07,9.02
107129,0.00,0.00,0.00,0.00,712,14.40,7,24,0.72,1176,15.57,36672,50.0,43.70,0.6502,3.07,2.3920,33.33,15.00,36,13.96,9.02
107233,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1179,15.58,36544,50.0,43.62,0.6218,3.07,2.3880,33.33,15.00,36,13.94,9.02
107337,0.00,0.00,0.00,0.00,712,14.24,7,24,0.72,1176,15.59,36480,50.0,43.70,0.6550,3.07,2.3855,33.33,15.00,36,14.04,9.02
107442,0.00,0.00,0.00,0.00,712,14.48,7,24,0.72,1178,15.58,36736,50.0,43.70,0.6218,3.07,2.3825,33.33,15.00,36,14.01,9.02
107545,0.00,0.00,0.00,0.00,712,14.56,7,24,0.71,1176,15.61,36480,50.0,43.46,0.6502,3.07,2.3815,33.33,15.00,36,13.85,9.02
107650,0.00,0.00,0.00,0.00,712,14.56,7,24,0.71,1175,15.58,36544,50.0,43.54,0.6240,3.07,2.3800,33.33,15.00,36,13.95,9.02
107753,0.00,0.00,0.00,0.00,712,14.48,7,25,0.71,1171,15.57,36672,50.0,43.70,0.6312,3.07,2.3810,33.33,15.00,36,13.91,8.63
107856,0.00,0.00,0.00,0.00,712,14.48,7,25,0.71,1171,15.60,36480,50.0,43.70,0.6478,3.07,2.3840,33.33,15.00,36,13.91,9.02
107961,0.00,0.00,0.00,0.00,712,14.48,7,25,0.72,1171,15.58,36608,50.0,43.70,0.6288,3.07,2.3860,33.33,15.00,36,14.04,8.63
108064,0.00,0.00,0.00,0.00,712,14.48,7,25,0.72,1170,15.81,38272,50.0,43.70,0.6218,3.07,2.3883,33.33,15.00,36,14.05,9.02
108169,0.00,0.00,0.00,0.00,712,14.48,7,25,0.72,1170,15.58,36544,50.0,43.78,0.6335,3.07,2.3915,33.33,15.00,36,14.03,8.63
108272,0.00,0.00,0.00,0.00,712,14.40,7,25,0.72,1171,15.56,36672,50.0,43.78,0.6145,3.07,2.3918,33.33,15.00,36,13.96,8.63
108377,0.00,0.00,0.00,0.00,712,14.48,7,25,0.72,1170,15.59,36608,50.0,43.70,0.6218,3.07,2.3912,33.33,15.00,36,13.91,8.63
108481,0.00,0.00,0.00,0.00,712,14.56,7,25,0.72,1168,15.60,36544,50.0,43.70,0.6218,3.07,2.3920,33.33,15.00,36,14.01,9.02
108584,0.00,0.00,0.00,0.00,712,14.56,7,25,0.72,1166,15.58,36736,50.0,43.70,0.6192,3.07,2.3915,33.33,15.00,36,13.87,8.63
