Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (4-byte)* (kPa absolute),Mass Airflow (g/s),Throttle Opening Angle (%)
89883,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1081,15.12,33728,50.0,0.6360,2.82,2.2125,33.33,15.00,20,39.57,12.12,7.06
89986,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1079,14.61,30016,50.0,0.6382,2.82,2.2135,33.33,15.00,20,39.49,12.13,7.06
90091,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1079,14.59,30144,50.0,0.6408,2.82,2.2128,33.33,15.00,20,39.57,12.15,7.06
90195,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1084,14.55,28864,50.0,0.6382,2.82,2.2117,33.33,15.00,20,39.49,12.12,7.06
90298,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1092,14.35,28608,50.0,0.6335,2.82,2.2088,33.33,15.00,20,39.41,12.09,7.06
90403,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1093,14.60,30016,50.0,0.6455,2.82,2.2070,33.33,15.00,20,39.33,12.09,7.06
90506,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1086,14.57,29952,50.0,0.6382,2.82,2.2033,33.33,15.00,20,39.41,11.92,7.06
90610,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1083,14.59,30016,50.0,0.6573,2.82,2.2008,33.33,15.00,20,39.25,11.99,7.06
90715,0.00,0.00,0.00,0.00,712,14.40,7,37,0.66,1080,14.61,29696,50.0,0.6645,2.82,2.2010,33.33,15.00,20,39.33,11.96,7.06
90818,0.00,0.00,0.00,0.00,712,14.40,7,37,0.66,1076,14.58,30144,50.0,0.6335,2.82,2.2015,33.33,15.00,20,39.41,11.98,7.06
90922,0.00,0.00,0.00,0.00,712,14.16,7,37,0.66,1074,14.57,30400,50.0,0.6335,2.82,2.2018,33.33,15.00,20,39.49,11.93,7.06
91027,0.00,0.00,0.00,0.00,712,14.32,7,37,0.66,1072,14.60,30016,50.0,0.6335,2.82,2.2018,33.33,15.00,20,39.49,12.02,7.06
91130,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1073,14.59,29952,50.0,0.6502,2.82,2.2088,33.33,15.00,20,39.73,11.98,7.06
91234,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1074,14.82,31488,50.0,0.6502,2.82,2.2128,33.33,15.00,20,39.81,11.97,7.06
91338,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1074,14.58,30080,50.0,0.6360,2.82,2.2163,33.33,15.00,20,39.81,12.01,7.06
91441,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1073,14.60,29952,50.0,0.6360,2.82,2.2195,33.33,15.00,20,39.89,12.04,7.06
91546,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1076,14.58,30080,50.0,0.6382,2.82,2.2205,33.33,15.00,20,39.65,12.06,7.06
91649,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1078,14.56,30144,50.0,0.6430,2.82,2.2215,33.33,15.00,20,39.89,12.12,7.06
91754,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1081,14.60,30016,50.0,0.6478,2.82,2.2197,33.33,15.00,20,39.57,12.14,7.06
91858,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1076,14.61,30144,50.0,0.6360,2.82,2.2185,33.33,15.00,20,39.57,11.97,7.06
91962,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1082,14.58,30144,50.0,0.6360,2.82,2.2165,33.33,15.00,20,39.57,12.08,7.06
92065,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1082,14.58,30400,50.0,0.6430,2.82,2.2155,33.33,15.00,20,39.57,11.99,7.06
92170,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1078,14.59,29952,50.0,0.6573,2.82,2.2145,33.33,15.00,20,39.57,11.94,7.06
92273,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1080,14.61,29824,50.0,0.6693,2.82,2.2113,33.33,15.00,20,39.49,11.92,7.06
92377,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1073,14.33,28544,50.0,0.6335,2.82,2.2110,33.33,15.00,20,39.57,11.95,7.06
92481,0.00,0.00,0.00,0.00,712,14.16,7,37,0.67,1076,14.33,30400,50.0,0.6335,2.82,2.2088,33.33,15.00,21,39.65,12.07,7.06
92585,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1078,14.61,29952,50.0,0.6382,2.82,2.2110,33.33,15.00,21,39.65,11.97,7.06
92689,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1079,14.59,30144,50.0,0.6693,2.82,2.2105,33.33,15.00,21,39.57,12.04,7.06
92794,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1083,14.58,30144,50.0,0.6693,2.82,2.2107,33.33,15.00,21,39.57,12.08,7.06
92897,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1082,14.60,30016,50.0,0.6335,2.82,2.2102,33.33,15.00,21,39.57,11.97,7.06
93001,0.00,0.00,0.00,0.00,712,14.08,7,37,0.67,1084,14.59,29952,50.0,0.6335,2.82,2.2088,33.33,15.00,21,39.57,11.98,7.06
93104,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1081,14.58,30144,50.0,0.6360,2.82,2.2070,33.33,15.00,21,39.57,12.07,7.06
93209,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1080,14.57,30400,50.0,0.6408,2.82,2.2065,33.33,15.00,21,39.57,12.00,7.06
93313,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1079,14.61,31232,50.0,0.6408,2.82,2.2077,33.33,15.00,21,39.57,12.14,7.06
93417,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1084,14.63,30016,50.0,0.6360,2.82,2.2083,33.33,15.00,20,39.49,12.05,7.06
93520,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1085,14.56,30144,50.0,0.6335,2.82,2.2075,33.33,15.00,20,39.49,12.01,7.06
93625,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1088,14.59,29952,50.0,0.6335,2.82,2.2060,33.33,15.00,20,39.41,12.05,7.06
93728,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1081,14.61,29952,50.0,0.6715,2.82,2.2050,33.33,15.00,20,39.41,11.93,7.06
93833,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1079,14.59,30144,50.0,0.6408,2.82,2.2040,33.33,15.00,20,39.41,11.96,7.06
93936,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1076,14.57,29952,50.0,0.6455,2.82,2.2035,33.33,15.00,20,39.49,11.92,7.06
94040,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1073,14.60,29952,50.0,0.6335,2.82,2.2033,33.33,15.00,20,39.49,11.93,7.06
94145,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1075,14.60,29952,50.0,0.6360,2.82,2.2043,33.33,15.00,20,39.57,11.95,7.06
94248,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1078,14.59,29952,50.0,0.6715,2.82,2.2060,33.33,15.00,20,39.57,12.02,7.06
94352,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1082,14.58,30208,50.0,0.6382,2.82,2.2102,33.33,15.00,20,39.57,12.05,7.06
94457,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1083,14.57,28416,50.0,0.6455,2.82,2.2092,33.33,15.00,20,39.57,11.96,7.06
94560,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1082,14.36,28288,50.0,0.6455,2.82,2.2080,33.33,15.00,21,39.49,12.08,7.06
94664,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1081,14.57,29952,50.0,0.6382,2.82,2.2095,33.33,15.00,21,39.57,11.94,7.06
94768,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1079,14.59,30080,50.0,0.6408,2.82,2.2092,33.33,15.00,21,39.57,11.98,7.06
94872,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1080,14.61,30016,50.0,0.6455,2.82,2.2070,33.33,15.00,21,39.49,12.05,7.06
94976,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1081,14.58,29888,50.0,0.6668,2.82,2.2058,33.33,15.00,21,39.57,12.02,7.06
95080,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1081,14.57,30144,50.0,0.6335,2.82,2.2048,33.33,15.00,21,39.49,12.02,7.06
95184,0.00,0.00,0.00,0.00,712,14.16,7,37,0.67,1085,14.59,30016,50.0,0.6455,2.82,2.2040,33.33,15.00,21,39.41,12.01,7.06
95288,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1085,14.60,29952,50.0,0.6360,2.82,2.2035,33.33,15.00,21,39.57,12.00,7.06
95391,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1082,14.57,30144,50.0,0.6382,2.82,2.2030,33.33,15.00,21,39.49,11.95,7.06
95496,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1081,14.82,31744,50.0,0.6478,2.82,2.2027,33.33,15.00,20,39.49,11.94,7.06
95599,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1080,14.59,29952,50.0,0.6360,2.82,2.2027,33.33,15.00,20,39.49,11.97,7.06
95704,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1084,14.59,30016,50.0,0.6382,2.82,2.2025,33.33,15.00,20,39.41,11.92,7.06
95807,0.00,0.00,0.00,0.00,712,14.32,7,37,0.66,1085,14.56,30144,50.0,0.6335,2.82,2.2015,33.33,15.00,20,39.49,12.04,7.06
95911,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1084,14.58,30144,50.0,0.6668,2.82,2.2025,33.33,15.00,20,39.49,12.02,7.06
96015,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1081,14.61,29952,50.0,0.6382,2.82,2.2025,33.33,15.00,20,39.41,11.87,7.06
96120,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1074,14.58,30144,50.0,0.6382,2.82,2.2023,33.33,15.00,20,39.57,11.86,7.06
96223,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1074,14.57,30144,50.0,0.6335,2.82,2.2048,33.33,15.00,20,39.57,12.03,7.06
96327,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1069,14.60,30016,50.0,0.6382,2.82,2.2098,33.33,15.00,20,39.73,11.85,7.06
96431,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1069,14.61,30016,50.0,0.6430,2.82,2.2132,33.33,15.00,20,39.81,11.98,7.06
96536,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1066,14.57,30016,50.0,0.6455,2.82,2.2172,33.33,15.00,20,39.81,12.13,7.06
96641,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1070,14.32,28608,50.0,0.6408,2.82,2.2203,33.33,15.00,20,39.81,12.00,7.06
96746,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1073,14.49,30016,50.0,0.6455,2.82,2.2225,33.33,15.00,20,39.89,12.01,7.06
96850,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1076,14.60,30016,50.0,0.6360,2.82,2.2250,33.33,15.00,20,39.81,12.04,7.06
96954,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1078,14.57,30208,50.0,0.6645,2.82,2.2235,33.33,15.00,20,39.89,12.03,7.06
97058,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1075,14.60,30272,50.0,0.6430,2.82,2.2237,33.33,15.00,20,39.81,12.04,7.06
97162,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1079,14.58,30016,50.0,0.6408,2.82,2.2228,33.33,15.00,20,39.73,12.07,7.06
97267,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1074,14.57,30080,50.0,0.6408,2.82,2.2208,33.33,15.00,20,39.57,11.95,7.06
97370,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1078,14.57,30080,50.0,0.6382,2.82,2.2157,33.33,15.00,20,39.57,11.99,7.06
97474,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1079,14.60,30016,50.0,0.6382,2.82,2.2128,33.33,15.00,20,39.57,11.97,7.06
97578,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1083,14.60,31616,50.0,0.6430,2.82,2.2095,33.33,15.00,20,39.49,11.92,7.06
97682,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1079,14.57,29952,50.0,0.6455,2.82,2.2075,33.33,15.00,20,39.57,11.92,7.06
97786,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1082,14.58,30080,50.0,0.6478,2.82,2.2058,33.33,15.00,21,39.57,11.98,7.06
97890,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1082,14.59,30080,50.0,0.6360,2.82,2.2048,33.33,15.00,21,39.57,11.97,7.06
97993,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1082,14.59,30080,50.0,0.6455,2.82,2.2040,33.33,15.00,21,39.49,12.00,7.06
98098,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1078,14.57,30400,50.0,0.6573,2.82,2.2035,33.33,15.00,21,39.49,12.02,7.06
98201,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1077,14.60,30080,50.0,0.6668,2.82,2.2030,33.33,15.00,21,39.49,12.04,7.06
98306,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1076,14.60,29952,50.0,0.6335,2.82,2.2027,33.33,15.00,21,39.33,11.86,7.06
98410,0.00,0.00,0.00,0.00,712,14.16,7,37,0.66,1078,14.58,30144,50.0,0.6335,2.82,2.2015,33.33,15.00,21,39.33,11.95,7.06
98513,0.00,0.00,0.00,0.00,712,14.32,7,37,0.66,1080,14.58,30400,50.0,0.6335,2.82,2.2018,33.33,15.00,21,39.41,11.95,7.06
98618,0.00,0.00,0.00,0.00,712,14.40,7,37,0.66,1070,14.60,29952,50.0,0.6668,2.82,2.2018,33.33,15.00,21,39.49,11.85,7.06
98721,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1070,14.56,28160,50.0,0.6668,2.82,2.2033,33.33,15.00,21,39.57,11.88,7.06
98826,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1072,14.32,28544,50.0,0.6360,2.82,2.2040,33.33,15.00,21,39.57,11.93,7.06
98929,0.00,0.00,0.00,0.00,712,14.24,7,37,0.67,1074,14.59,30016,50.0,0.6455,2.82,2.2035,33.33,15.00,21,39.57,11.93,7.06
99033,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1075,14.61,30016,50.0,0.6408,2.82,2.2075,33.33,15.00,21,39.57,11.91,7.06
99138,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1073,14.58,30144,50.0,0.6455,2.82,2.2092,33.33,15.00,21,39.57,12.00,7.06
99241,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1074,14.58,30144,50.0,0.6455,2.82,2.2105,33.33,15.00,21,39.65,11.97,7.06
99345,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1074,14.60,29952,50.0,0.6335,2.82,2.2125,33.33,15.00,21,39.57,11.89,7.06
99449,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1074,14.60,29952,50.0,0.6430,2.82,2.2095,33.33,15.00,21,39.57,12.00,7.06
99553,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1076,14.57,30144,50.0,0.6668,2.82,2.2102,33.33,15.00,21,39.65,11.94,7.06
99657,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1073,14.58,30080,50.0,0.6408,2.82,2.2105,33.33,15.00,21,39.57,12.06,7.06
99761,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1072,14.85,30592,50.0,0.6408,2.82,2.2100,33.33,15.00,21,39.57,11.97,7.06
99865,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1078,14.58,30080,50.0,0.6312,2.82,2.2095,33.33,15.00,21,39.57,12.03,7.06
99969,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1077,14.58,30336,50.0,0.6360,2.82,2.2107,33.33,15.00,21,39.57,12.05,7.06
100072,0.00,0.00,0.00,0.00,712,14.32,7,37,0.67,1074,14.58,29952,50.0,0.6550,2.82,2.2135,33.33,15.00,21,39.65,11.87,7.06
100177,0.00,0.00,0.00,0.00,712,14.40,7,37,0.67,1071,14.60,29952,50.0,0.6645,2.82,2.2138,33.33,15.00,21,39.57,11.85,7.06
100281,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1068,14.57,29952,50.0,0.6360,2.82,2.2135,33.33,15.00,21,39.57,11.97,7.06
100384,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1074,14.57,30144,50.0,0.6360,2.82,2.2142,33.33,15.00,21,39.57,11.87,7.06
100488,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1072,14.61,29952,50.0,0.6360,2.82,2.2142,33.33,15.00,21,39.57,11.93,7.06
100592,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1075,14.59,30080,50.0,0.6382,2.82,2.2150,33.33,15.00,21,39.65,12.02,7.06
100696,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1080,14.58,30208,50.0,0.6455,2.82,2.2147,33.33,15.00,21,39.57,12.04,7.06
100801,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1082,14.57,29952,50.0,0.6430,2.82,2.2128,33.33,15.00,21,39.49,11.95,7.06
100905,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1083,14.35,28160,50.0,0.6382,2.82,2.2092,33.33,15.00,21,39.49,12.00,7.06
101009,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1079,14.57,30080,50.0,0.6382,2.82,2.2073,33.33,15.00,21,39.41,11.97,7.06
101113,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1078,14.58,29952,50.0,0.6408,2.82,2.2055,33.33,15.00,21,39.41,11.93,7.06
101217,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1073,14.60,30016,50.0,0.6455,2.82,2.2045,33.33,15.00,21,39.57,11.93,7.06
101321,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1072,14.59,30080,50.0,0.6360,2.82,2.2035,33.33,15.00,21,39.49,11.96,7.06
101425,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1077,14.56,30144,50.0,0.6455,2.82,2.2040,33.33,15.00,21,39.57,11.92,7.06
101528,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1075,14.58,30336,50.0,0.6382,2.82,2.2035,33.33,15.00,21,39.49,11.89,7.06
101633,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1074,14.61,30016,50.0,0.6382,2.82,2.2027,33.33,15.00,21,39.57,11.90,7.06
101737,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1067,14.59,30336,50.0,0.6668,2.82,2.2073,33.33,15.00,21,39.65,11.90,7.06
101841,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1062,14.57,31808,50.0,0.6382,2.82,2.2110,33.33,15.00,21,39.81,11.94,7.06
101944,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1067,14.59,30016,50.0,0.6502,2.82,2.2142,33.33,15.00,21,39.81,11.98,7.06
102048,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1071,14.60,29760,50.0,0.6382,2.82,2.2170,33.33,15.00,21,39.89,12.02,7.06
102153,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1074,14.57,30016,50.0,0.6382,2.82,2.2178,33.33,15.00,21,39.65,12.11,7.06
102258,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1074,14.57,29952,50.0,0.6382,2.82,2.2203,33.33,15.00,21,39.65,11.98,7.06
102360,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1076,14.60,29952,50.0,0.6335,2.82,2.2197,33.33,15.00,21,39.57,11.90,7.06
102465,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1077,14.60,29952,50.0,0.6360,2.82,2.2172,33.33,15.00,21,39.57,12.02,7.06
102568,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1075,14.57,29952,50.0,0.6455,2.82,2.2155,33.33,15.00,21,39.57,12.05,7.06
102673,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1070,14.59,30272,50.0,0.6502,2.82,2.2140,33.33,15.00,21,39.57,11.88,7.06
102776,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1065,14.59,30080,50.0,0.6455,2.82,2.2135,33.33,15.00,21,39.57,11.86,7.06
102880,0.00,0.00,0.00,0.00,712,14.24,7,38,0.67,1071,14.57,29952,50.0,0.6360,2.82,2.2110,33.33,15.00,21,39.57,11.88,7.06
102984,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1076,14.39,28544,50.0,0.6478,2.82,2.2107,33.33,15.00,21,39.57,11.92,7.06
103088,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1070,14.35,28992,50.0,0.6668,2.82,2.2100,33.33,15.00,21,39.57,11.88,7.06
103192,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1061,14.61,29760,50.0,0.6598,2.82,2.2102,33.33,15.00,21,39.73,11.86,7.06
103296,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1065,14.58,30080,50.0,0.6478,2.82,2.2142,33.33,15.00,21,39.81,11.97,7.06
103400,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1067,14.57,30144,50.0,0.6360,2.82,2.2168,33.33,15.00,21,39.81,11.98,7.06
103504,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1071,14.61,30016,50.0,0.6620,2.82,2.2188,33.33,15.00,21,39.73,11.98,7.06
103607,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1076,14.59,30080,50.0,0.6645,2.82,2.2188,33.33,15.00,21,39.57,12.01,7.06
103712,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1076,14.57,29952,50.0,0.6693,2.82,2.2178,33.33,15.00,21,39.49,11.98,7.06
103815,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1074,14.59,30016,50.0,0.6360,2.82,2.2182,33.33,15.00,21,39.57,11.90,7.06
103920,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1072,14.60,29952,50.0,0.6335,2.82,2.2163,33.33,15.00,21,39.57,11.88,7.06
104023,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1072,14.82,30144,50.0,0.6430,2.82,2.2138,33.33,15.00,21,39.57,11.89,7.06
104128,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1069,14.57,30144,50.0,0.6408,2.82,2.2115,33.33,15.00,21,39.57,12.02,7.06
104231,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1063,14.59,30144,50.0,0.6335,2.82,2.2120,33.33,15.00,21,39.57,11.94,7.06
104335,0.00,0.00,0.00,0.00,712,14.16,7,38,0.67,1068,14.59,30016,50.0,0.6335,2.82,2.2150,33.33,15.00,21,39.57,11.95,7.06
104439,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1070,14.57,30400,50.0,0.6430,2.82,2.2175,33.33,15.00,21,39.65,11.94,7.06
104544,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1064,14.58,30144,50.0,0.6382,2.82,2.2193,33.33,15.00,21,39.73,11.90,7.06
104649,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1067,14.62,29760,50.0,0.6408,2.82,2.2203,33.33,15.00,21,39.89,11.93,7.06
104753,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1069,14.59,30080,50.0,0.6382,2.82,2.2212,33.33,15.00,21,39.81,12.01,7.06
104857,0.00,0.00,0.00,0.00,712,14.24,7,38,0.67,1076,14.57,30400,50.0,0.6335,2.82,2.2205,33.33,15.00,21,39.73,11.95,7.06
104962,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1079,14.60,30016,50.0,0.6502,2.82,2.2190,33.33,15.00,21,39.57,12.10,7.06
105066,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1080,14.57,29888,50.0,0.6668,2.82,2.2147,33.33,15.00,21,39.57,11.94,7.06
105170,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1081,14.35,28544,50.0,0.6715,2.82,2.2113,33.33,15.00,21,39.49,11.95,7.06
105273,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1084,14.59,30144,50.0,0.6360,2.82,2.2083,33.33,15.00,21,39.41,12.00,7.06
105378,0.00,0.00,0.00,0.00,712,14.16,7,38,0.67,1078,14.60,29952,50.0,0.6335,2.82,2.2065,33.33,15.00,21,39.41,11.92,7.06
105482,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1076,14.60,30016,50.0,0.6335,2.82,2.2037,33.33,15.00,21,39.25,11.93,7.06
105585,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1071,14.57,29952,50.0,0.6668,2.82,2.2030,33.33,15.00,21,39.49,11.94,7.06
105690,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1077,14.60,30080,50.0,0.6740,2.82,2.2025,33.33,15.00,21,39.49,11.95,7.06
105793,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1072,14.61,29696,50.0,0.6360,2.82,2.2023,33.33,15.00,21,39.41,11.92,7.06
105898,0.00,0.00,0.00,0.00,712,14.16,7,38,0.67,1072,14.57,30080,50.0,0.6335,2.82,2.2023,33.33,15.00,21,39.41,11.89,7.06
106001,0.00,0.00,0.00,0.00,712,14.32,7,38,0.67,1075,14.58,30400,50.0,0.6455,2.82,2.2020,33.33,15.00,21,39.49,11.91,7.06
106105,0.00,0.00,0.00,0.00,712,14.40,7,38,0.67,1072,14.80,31680,50.0,0.6430,2.82,2.2018,33.33,15.00,21,39.49,11.87,7.06
106209,0.00,0.00,0.00,0.00,712,14.32,7,38,0.66,1074,14.60,30016,50.0,0.6525,2.82,2.2018,33.33,15.00,21,39.49,11.94,7.06
106313,0.00,0.00,0.00,0.00,712,14.40,7,38,0.66,1074,14.57,30080,50.0,0.6502,2.82,2.2015,33.33,15.00,21,39.49,11.94,7.06
106416,0.00,0.00,0.00,0.00,712,14.32,7,38,0.66,1078,14.56,29952,50.0,0.6360,2.82,2.2018,33.33,15.00,21,39.49,11.96,7.06
106521,0.00,0.00,0.00,0.00,712,14.32,7,38,0.66,1078,14.61,29952,50.0,0.6430,2.82,2.2018,33.33,15.00,21,39.33,11.86,7.06
106625,0.00,0.00,0.00,0.00,712,14.40,7,38,0.66,1082,14.57,30080,50.0,0.6525,2.82,2.2008,33.33,15.00,21,39.25,11.95,7.06
106729,0.00,0.00,0.00,0.00,712,14.32,7,38,0.66,1084,14.58,29952,50.0,0.6620,2.82,2.1997,33.33,15.00,21,39.33,11.95,7.06
106833,0.00,0.00,0.00,0.00,712,14.40,7,38,0.66,1084,14.61,30016,50.0,0.6382,2.82,2.1980,33.33,15.00,21,39.25,11.87,7.06
